,Title,Year,Rated,Released,Runtime,Genre,Director,Writer,Actors,Plot,Language,Country,Awards,Poster,Metascore,imdbRating,imdbVotes,imdbID,Type,DVD,BoxOffice,Production,Website,Response,Internet Movie Database,Rotten Tomatoes,Metacritic,totalSeasons
0,This Property Is Condemned,1966,Unrated,07 Oct 1966,110 min,"Drama, Romance",Sydney Pollack,"Tennessee Williams (suggested by a one act play of), Francis Ford Coppola (screenplay), Fred Coe (screenplay), Edith Sommer (screenplay)","Natalie Wood, Robert Redford, Charles Bronson, Kate Reid","The dramatic love story of small-town Mississippi girl Alva Starr and railroad official Owen Legate, set during the Great Depression.",English,USA,Nominated for 1 Golden Globe. Another 1 nomination.,https://m.media-amazon.com/images/M/MV5BMWUzMWZjMGMtNjE4ZC00M2NlLWIzOTctMzc5ZTUxMjJkYjUwXkEyXkFqcGdeQXVyNjUwNzk3NDc@._V1_SX300.jpg,N/A,7.1,"4,840",tt0061089,movie,02 Dec 2003,N/A,Paramount Pictures,N/A,True,7.1/10,64%,,
0,What Doesn't Kill You,2008,R,10 Sep 2009,100 min,"Crime, Drama",Brian Goodman,"Brian Goodman, Paul T. Murray, Donnie Wahlberg","Mark Ruffalo, Ethan Hawke, Amanda Peet, Will Lyman","Two childhood friends from South Boston turn to crime as a way to get by, ultimately causing a strain in their personal lives and their friendship.",English,USA,1 nomination.,https://m.media-amazon.com/images/M/MV5BMTU1NzU1MzUyNF5BMl5BanBnXkFtZTcwNjU2ODUxMg@@._V1_SX300.jpg,71,6.6,"11,504",tt1133991,movie,N/A,N/A,N/A,N/A,True,6.6/10,65%,71/100,
0,Once Upon a Crime...,1992,PG,06 Mar 1992,94 min,"Comedy, Crime, Mystery",Eugene Levy,"Rodolfo Sonego (story), Rodolfo Sonego (earlier screenplay), Giorgio Arlorio (earlier screenplay), Stefano Strucchi (earlier screenplay), Luciano Vincenzoni (earlier screenplay), Charles Shyer (screenplay), Nancy Meyers (screenplay), Steve Kluger (screenplay)","John Candy, Jim Belushi, Cybill Shepherd, Sean Young","Phoebe and fellow American Julian Peters meet in Rome, find a lost dog, and agree to return it to Monte Carlo to split the five thousand dollar reward. Discovering the dog's owner dead, ...",English,"Germany, USA",1 nomination.,https://m.media-amazon.com/images/M/MV5BZDM0OTJhYzQtYjNmMS00MzcwLWFhYzItNmI2OGFmNDMzZGZmXkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_SX300.jpg,35,5.9,"3,807",tt0101625,movie,N/A,N/A,N/A,N/A,True,5.9/10,0%,35/100,
0,Beyond Therapy,1987,R,01 Apr 1987,93 min,Comedy,Robert Altman,"Christopher Durang (screenplay), Robert Altman (screenplay), Christopher Durang (based on the play by)","Julie Hagerty, Jeff Goldblum, Glenda Jackson, Tom Conti","This is an insane and fast-paced romantic comedy about a bizarre dinner date among Bruce (Goldblum) and Prudence (Hagerty), and their lunatic therapists, and Bruce's jealous, gun-wielding ...",English,USA,N/A,https://m.media-amazon.com/images/M/MV5BMWU1MWU0NzEtZDE0ZC00MDY0LTkzMmMtYTI5NjM1MjI1ZGViXkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_SX300.jpg,N/A,4.8,"1,040",tt0092646,movie,N/A,N/A,N/A,N/A,True,4.8/10,22%,,
0,The General,1926,Passed,02 Jan 1927,67 min,"Action, Adventure, Comedy, Drama, War","Clyde Bruckman, Buster Keaton","Buster Keaton, Clyde Bruckman, Al Boasberg (adapted by), Charles Henry Smith (adapted by)","Marion Mack, Glen Cavender, Jim Farley, Frederick Vroom","When Union spies steal an engineer's beloved locomotive, he pursues it single-handedly and straight through enemy lines.",English,USA,2 wins & 1 nomination.,https://m.media-amazon.com/images/M/MV5BYmRiMDFlYjYtOTMwYy00OGY2LWE0Y2QtYzQxOGNhZmUwNTIxXkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_SX300.jpg,N/A,8.1,"76,801",tt0017925,movie,N/A,N/A,N/A,N/A,True,8.1/10,93%,,
0,"Car 54, Where Are You?",1994,PG-13,28 Jan 1994,89 min,Comedy,Bill Fishman,"Nat Hiken (television series), Erik Tarloff (story), Erik Tarloff (screenplay), Ebbe Roe Smith (screenplay), Peter McCarthy (screenplay), Peter Crabbe (screenplay)","David Johansen, John C. McGinley, Fran Drescher, Nipsey Russell","Brash NYC policeman Officer Gunther Toody is partnered with stiff, by-the-book Officer Francis Muldoon to protect an important mafia witness prior to testifying against orgainzed crime in ...",English,USA,2 wins & 2 nominations.,https://m.media-amazon.com/images/M/MV5BNmE1YzZmNzgtYjI2NC00MjI2LTk3MWItODMwZjBlOTU0YWY5XkEyXkFqcGdeQXVyNjE5MjUyOTM@._V1_SX300.jpg,N/A,2.5,"4,119",tt0109376,movie,N/A,N/A,N/A,N/A,True,2.5/10,0%,,
0,Jane Eyre,2006,TV-PG,21 Jan 2007,230 min,"Drama, Romance",N/A,N/A,"Ruth Wilson, Toby Stephens, Lorraine Ashbourne, Aidan McArdle","A young governess falls in love with her brooding and complex master. However, his dark past may destroy their relationship forever.",English,"UK, USA",Nominated for 1 Golden Globe. Another 4 wins & 22 nominations.,https://m.media-amazon.com/images/M/MV5BMTQ0NjkxNjk5Ml5BMl5BanBnXkFtZTcwNzA1MzI0MQ@@._V1_SX300.jpg,N/A,8.3,"18,624",tt0780362,series,,,,,True,8.3/10,,,1
0,Blame It on the Bellboy,1992,PG-13,06 Mar 1992,78 min,Comedy,Mark Herman,Mark Herman,"Dudley Moore, Bryan Brown, Richard Griffiths, Andreas Katsulas","Mike Lawton (Bryan Brown) (a hitman), Maurice Horton (Richard Griffiths) (expecting some middle-aged dating agency nooky), and Melvyn Orton (Dudley Moore) (checking out properties for his ...",English,"UK, USA",N/A,https://m.media-amazon.com/images/M/MV5BMjNjOGQxNTMtM2IwNS00NGZmLThlNGQtMmY0NzZkYWE4Yzk1XkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_SX300.jpg,N/A,5.6,"2,337",tt0103827,movie,N/A,N/A,N/A,N/A,True,5.6/10,19%,,
0,Only the Strong,1993,PG-13,27 Aug 1993,99 min,"Action, Drama",Sheldon Lettich,"Sheldon Lettich, Luis Esteban","Mark Dacascos, Stacey Travis, Geoffrey Lewis, Paco Christian Prieto","Ex-Special Forces soldier Louis Stevens returns to Miami to find his former high school overrun by drugs and violence. A master of the Brazilian martial art, capoeira, Stevens pledges to ...","English, Portuguese","USA, France",N/A,https://m.media-amazon.com/images/M/MV5BNzljYzQyNTMtNTdmZC00ZTM2LWJjN2YtMDNiOGI4Nzg1NThkXkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_SX300.jpg,N/A,6.7,"5,522",tt0107750,movie,N/A,N/A,N/A,N/A,True,6.7/10,0%,,
0,The Adventures of Ford Fairlane,1990,R,11 Jul 1990,104 min,"Action, Adventure, Comedy, Crime, Music, Mystery",Renny Harlin,"Daniel Waters (screenplay), James Cappe (screenplay), David Arnott (screenplay), James Cappe (story), David Arnott (story), Rex Weiner (characters)","Andrew Dice Clay, Wayne Newton, Priscilla Presley, Morris Day",A vulgar private detective is hired to find a missing groupie and is drawn into a mystery involving a series of murders tied to the music industry.,English,USA,5 wins & 3 nominations.,https://m.media-amazon.com/images/M/MV5BYzNkZGU3YTItNWEwMi00YzAxLWI4ZTgtZWI5YWIzMTUyMTZhXkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_SX300.jpg,24,6.5,"16,731",tt0098987,movie,N/A,N/A,N/A,N/A,True,6.5/10,28%,24/100,
0,Bonjour Tristesse,1958,Not Rated,01 Feb 1958,94 min,"Drama, Romance",Otto Preminger,"Arthur Laurents (screenplay), Françoise Sagan (based on the novel by)","Deborah Kerr, David Niven, Jean Seberg, Mylène Demongeot","Cecile, decadent young girl who lives with her rich playboy father Raymond. When Anne, Raymond's old love interest, comes to Raymond's villa, Cecile is afraid for her way of life.",English,"USA, UK",Nominated for 1 BAFTA Film Award. Another 1 nomination.,https://m.media-amazon.com/images/M/MV5BMTAzOTY5NTU2NDJeQTJeQWpwZ15BbWU4MDAyNzMyMTAx._V1_SX300.jpg,N/A,6.9,"4,077",tt0051429,movie,N/A,N/A,N/A,N/A,True,6.9/10,86%,,
0,The Enforcer,1976,R,22 Dec 1976,96 min,"Action, Crime, Thriller",James Fargo,"Harry Julian Fink (characters), Rita M. Fink (characters), Stirling Silliphant (screenplay), Dean Riesner (screenplay), Gail Morgan Hickman (story), S.W. Schurr (story)","Clint Eastwood, Tyne Daly, Harry Guardino, Bradford Dillman","San Francisco Inspector ""Dirty"" Harry Callahan (Clint Eastwood) must foil a terrorist organization made up of disgruntled Vietnam veterans. But this time, he's teamed with female partner Inspector Kate Moore (Tyne Daly), with whom he's not too excited to be working.",English,USA,2 nominations.,https://m.media-amazon.com/images/M/MV5BYWZiZjkyNGEtYzgwMS00NjEwLTljNDYtZTExNmYzZmViNjFhXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_SX300.jpg,58,6.8,"39,929",tt0074483,movie,N/A,N/A,N/A,N/A,True,6.8/10,79%,58/100,
0,X-Men,2000,PG-13,14 Jul 2000,104 min,"Action, Adventure, Sci-Fi",Bryan Singer,"Tom DeSanto (story), Bryan Singer (story), David Hayter (screenplay)","Hugh Jackman, Patrick Stewart, Ian McKellen, Famke Janssen","In a world where mutants (evolved super-powered humans) exist and are discriminated against, two groups form for an inevitable clash: the supremacist Brotherhood, and the pacifist X-Men.",English,USA,13 wins & 27 nominations.,https://m.media-amazon.com/images/M/MV5BZmIyMDk5NGYtYjQ5NS00ZWQxLTg2YzQtZDk1ZmM4ZDBlN2E3XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,64,7.4,"557,690",tt0120903,movie,N/A,N/A,N/A,N/A,True,7.4/10,81%,64/100,
0,Ransom,1996,R,08 Nov 1996,121 min,"Action, Crime, Thriller",Ron Howard,"Cyril Hume (story), Richard Maibaum (story), Richard Price (screenplay), Alexander Ignon (screenplay)","Mel Gibson, Rene Russo, Brawley Nolte, Gary Sinise",Multimillionaire Tom Mullen decides to take matters into his own hands after his beloved son is kidnapped.,English,USA,Nominated for 1 Golden Globe. Another 3 wins & 4 nominations.,https://m.media-amazon.com/images/M/MV5BZTc0ZjNkYTktMmJmOS00OTJlLTg1NWUtMzQ5ZGMxM2NhY2M0L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_SX300.jpg,60,6.6,"115,451",tt0117438,movie,N/A,N/A,N/A,N/A,True,6.6/10,75%,60/100,
0,The Pick-up Artist,1987,PG-13,18 Sep 1987,81 min,"Comedy, Crime, Drama, Romance",James Toback,James Toback,"Molly Ringwald, Robert Downey Jr., Dennis Hopper, Danny Aiello",A womanizer meets his match when he falls for a woman in debt to the mafia.,English,USA,N/A,https://m.media-amazon.com/images/M/MV5BZjkwZmI3NzgtMTNlMS00NTRmLWJhOTUtY2Y5YzgzM2FjMGJmXkEyXkFqcGdeQXVyNDkzNTM2ODg@._V1_SX300.jpg,47,5.3,"6,216",tt0093737,movie,N/A,N/A,N/A,N/A,True,5.3/10,57%,47/100,
0,Melvin Goes to Dinner,2003,R,04 Dec 2003,83 min,"Comedy, Drama, Romance",Bob Odenkirk,"Michael Blieden (play), Michael Blieden (screenplay)","Michael Blieden, Stephanie Courtney, Matt Price, Annabelle Gurwitch",Award-winning comedy about a lonely young man who finds himself at a restaurant with two strangers and his best friend.,English,USA,5 wins & 9 nominations.,https://m.media-amazon.com/images/M/MV5BMjE0NjUxNTc2OF5BMl5BanBnXkFtZTcwNzI5NTAwMQ@@._V1_SX300.jpg,N/A,6.9,"2,473",tt0323633,movie,N/A,N/A,N/A,N/A,True,6.9/10,100%,,
0,The Court-Martial of Billy Mitchell,1955,Approved,31 Dec 1955,100 min,"Biography, Drama, War",Otto Preminger,"Milton Sperling (story and screenplay), Emmet Lavery (story and screenplay)","Gary Cooper, Charles Bickford, Ralph Bellamy, Rod Steiger",A dramatization of the American general and his court martial for publically complaining about High Command's dismissal and neglect of the aerial fighting forces.,English,USA,Nominated for 1 Oscar. Another 1 nomination.,https://m.media-amazon.com/images/M/MV5BYjI5NjIyZjEtMmMwMC00ZTM4LWI0YjQtNDkzNWMwYTdjY2EyXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_SX300.jpg,N/A,6.9,"1,682",tt0047956,movie,N/A,N/A,N/A,N/A,True,6.9/10,100%,,
0,Crime Spree,2003,R,16 Apr 2003,105 min,"Action, Comedy, Crime",Brad Mirman,Brad Mirman,"Gérard Depardieu, Harvey Keitel, Johnny Hallyday, Renaud","A French gang of thieves flies over to Chicago for a one time job. However, things seem to get out of hand soon.","English, French","UK, Canada",1 win.,https://m.media-amazon.com/images/M/MV5BY2E4YzBjYmQtMWU5ZS00ZmZlLWE5MDItYWJiMjJjY2RmOGI1XkEyXkFqcGdeQXVyMjQzMzQzODY@._V1_SX300.jpg,N/A,6.5,"5,197",tt0310924,movie,N/A,N/A,N/A,N/A,True,6.5/10,33%,,
0,Beyond Re-Animator,2003,R,25 Jul 2003,96 min,"Comedy, Horror, Sci-Fi",Brian Yuzna,"José Manuel Gómez (screenplay), H.P. Lovecraft (characters), Miguel Tejada-Flores (story)","Jeffrey Combs, Tommy Dean Musset, Jason Barry, Bárbara Elorrieta","After 13 years in prison, the mad scientist from Re-Animator (1985) gets a new chance to experiment with the arrival of a young prison doctor, who secretly hopes to learn to reanimate dead people. Good intentions turn to horror.",English,"Spain, USA",1 win & 4 nominations.,https://m.media-amazon.com/images/M/MV5BMWJkZGFiYWQtZmU3ZS00NDhhLThlYzAtNzkzNjRhYTAxYjg3XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,N/A,5.9,"10,714",tt0222812,movie,N/A,N/A,N/A,N/A,True,5.9/10,45%,,
0,The Final Cut,2004,PG-13,15 Oct 2004,95 min,"Drama, Sci-Fi, Thriller",Omar Naim,Omar Naim,"Robin Williams, Mira Sorvino, Jim Caviezel, Mimi Kuzyk","Set in a world with memory recording implants, Alan Hakman is a cutter, someone with the power of final edit over people's recorded histories. His latest assignment is one that puts him in danger.",English,"USA, Canada, Germany",1 win & 4 nominations.,https://m.media-amazon.com/images/M/MV5BMjkxNjA4NjM0M15BMl5BanBnXkFtZTcwMTU3MDcyMQ@@._V1_SX300.jpg,43,6.2,"30,367",tt0364343,movie,N/A,N/A,N/A,N/A,True,6.2/10,37%,43/100,
0,Hells Angels on Wheels,1967,Approved,01 Jun 1967,95 min,"Crime, Drama, Thriller",Richard Rush,R. Wright Campbell (screenplay),"Adam Roarke, Jack Nicholson, Sabrina Scharf, Jana Taylor","At first, gas station attendant Poet is happy when the Hell's Angels gang finally accepts him. But he's shocked when he learns just how brutal they are.",English,USA,N/A,https://m.media-amazon.com/images/M/MV5BZDg5YWY3MmUtYmNlZi00NTBhLWE4ODYtMTgwMjQ2ZmZhY2E4XkEyXkFqcGdeQXVyMzg1ODEwNQ@@._V1_SX300.jpg,49,5.2,"2,047",tt0061758,movie,30 Dec 2003,N/A,Fanfare Films,N/A,True,5.2/10,29%,49/100,
0,The Wind and the Lion,1975,PG,26 Jun 1975,119 min,"Action, Adventure, Drama",John Milius,John Milius,"Sean Connery, Candice Bergen, Brian Keith, John Huston","In early twentieth century Morocco, a Sharif kidnaps an American woman and her children, forcing President Theodore Roosevelt to send in forces to conduct a rescue mission.","English, German, French",USA,Nominated for 2 Oscars. Another 4 nominations.,https://m.media-amazon.com/images/M/MV5BYTNhODI4NWYtYzc1Zi00OGIxLTk5ZWUtOTA0MDZkNDM2OTA0XkEyXkFqcGdeQXVyNjUwNzk3NDc@._V1_SX300.jpg,N/A,6.9,"7,885",tt0073906,movie,N/A,N/A,N/A,N/A,True,6.9/10,63%,,
0,Mon Oncle,1958,Not Rated,03 Nov 1958,116 min,Comedy,Jacques Tati,"Jacques Lagrange (artistic collaboration), Jean L'Hôte (artistic collaboration), Jacques Tati","Jean-Pierre Zola, Adrienne Servantie, Lucien Frégis, Betty Schneider","Monsieur Hulot visits the technology-driven world of his sister, brother-in-law, and nephew, but he can't quite fit into the surroundings.",French,"France, Italy",Won 1 Oscar. Another 6 wins & 4 nominations.,https://m.media-amazon.com/images/M/MV5BY2I0OGJjZjAtMzJiYS00ZjEwLWI4MTAtYmNjNzAyMjRjYzViXkEyXkFqcGdeQXVyMzg1ODEwNQ@@._V1_SX300.jpg,N/A,7.8,"17,710",tt0050706,movie,N/A,N/A,N/A,N/A,True,7.8/10,92%,,
0,Where the Boys Are,1960,Approved,28 Dec 1960,99 min,"Comedy, Drama, Romance",Henry Levin,"George Wells (screen play), Glendon Swarthout (novel)","Dolores Hart, George Hamilton, Yvette Mimieux, Jim Hutton","Four very different college girls drive to Fort Lauderdale, Florida for spring break and seek out various adventures and romance for themselves.",English,USA,2 nominations.,https://m.media-amazon.com/images/M/MV5BNjAzYmIzOWQtMGYxZi00YWU1LTkyNTMtZDkxNGZiM2E5MDMyL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMDM0NzcxMQ@@._V1_SX300.jpg,N/A,6.7,"2,194",tt0054469,movie,06 Jan 2004,N/A,WARNER BROTHERS PICTURES,N/A,True,6.7/10,88%,,
0,Dr. Jekyll and Mr. Hyde,2008,Not Rated,17 May 2008,89 min,"Horror, Sci-Fi, Thriller",Paolo Barzman,"Paul B. Margolis, Robert Louis Stevenson (based on the book by)","Dougray Scott, Krista Bridges, Tom Skerritt, Danette Mackay","Dr. Jekyll, unable to stop himself from transforming into the murderous Mr. Hyde, wants his attorney to secure him a speedy trial, a guilty verdict and a quick execution.",English,Canada,N/A,https://m.media-amazon.com/images/M/MV5BNDY2NzgwMDQ4N15BMl5BanBnXkFtZTcwNjY3NTY1Mg@@._V1_SX300.jpg,N/A,4.7,"1,159",tt1159984,movie,27 May 2008,N/A,RHI Entertainment,N/A,True,4.7/10,,,
0,Monsieur Hulot's Holiday,1953,Not Rated,16 Jun 1954,83 min,Comedy,Jacques Tati,"Pierre Aubert (with the collaboration of), Jacques Lagrange (with the collaboration of), Henri Marquet (dialogue), Henri Marquet (screenplay), Henri Marquet (story), Jacques Tati (dialogue), Jacques Tati (screenplay), Jacques Tati (story)","Jacques Tati, Nathalie Pascaud, Micheline Rolla, Valentine Camax","Monsieur Hulot comes to a beachside hotel for a vacation and accidentally, but good-naturedly, causes havoc.","French, English, German",France,Nominated for 1 Oscar. Another 2 wins & 2 nominations.,https://m.media-amazon.com/images/M/MV5BMTk0OTc0Mjc1MV5BMl5BanBnXkFtZTgwMjI3ODYxMTE@._V1_SX300.jpg,N/A,7.5,"15,676",tt0046487,movie,06 Jan 2004,N/A,Janus Films,N/A,True,7.5/10,100%,,
0,My Darling Clementine,1946,Not Rated,01 Nov 1946,97 min,"Biography, Drama, Western",John Ford,"Samuel G. Engel (screen play), Winston Miller (screen play), Sam Hellman (from a story by), Stuart N. Lake (based on a book by)","Henry Fonda, Linda Darnell, Victor Mature, Cathy Downs","The Earps battle the Clantons at the OK Corral in Tombstone, Arizona.","English, Spanish",USA,3 wins.,https://m.media-amazon.com/images/M/MV5BZTQ5MTc1NzYtZmIyYi00YzdjLTk4OWEtMDQyNmU1MTQ2MzkzXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_SX300.jpg,N/A,7.8,"20,788",tt0038762,movie,N/A,N/A,N/A,N/A,True,7.8/10,100%,,
0,People Will Talk,1951,Approved,01 Sep 1951,110 min,"Comedy, Drama, Romance",Joseph L. Mankiewicz,"Joseph L. Mankiewicz (written for the screen by), Curt Goetz (play)","Cary Grant, Jeanne Crain, Finlay Currie, Hume Cronyn","Dr. Noah Praetorius falls in love with Debra, a student who finds out that she is pregnant by her old boyfriend.",English,USA,1 nomination.,https://m.media-amazon.com/images/M/MV5BMDA0ODkzMmQtZmEwMy00MjAzLThiYzUtZDRjZTQ2OTY0MTczXkEyXkFqcGdeQXVyMDI2NDg0NQ@@._V1_SX300.jpg,N/A,7.4,"5,322",tt0043915,movie,06 Jan 2004,N/A,Twentieth Century Fox,N/A,True,7.4/10,100%,,
0,I Was a Male War Bride,1949,Approved,19 Sep 1949,105 min,"Comedy, Romance, War",Howard Hawks,"Charles Lederer (screenplay), Leonard Spigelgass (screenplay), Hagar Wilde (screenplay), Henri Rochard (story)","Cary Grant, Ann Sheridan, Marion Marshall, Randy Stuart","After marrying an American lieutenant with whom he was assigned to work in post-war Germany, a French captain attempts to find a way to accompany her back to the States under the terms of the War Bride Act.","English, German, French",USA,1 nomination.,https://m.media-amazon.com/images/M/MV5BMWExY2QwMzYtNGVhMy00NjcyLTk1MWQtMDA1M2JjMGFlNzE1XkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_SX300.jpg,N/A,7.0,"7,079",tt0041498,movie,N/A,N/A,N/A,N/A,True,7.0/10,80%,,
0,Divorce American Style,1967,Approved,21 Jun 1967,109 min,Comedy,Bud Yorkin,"Robert Kaufman (story), Norman Lear (screenplay)","Dick Van Dyke, Debbie Reynolds, Jason Robards, Jean Simmons","After 17 years, things have got too predictable and stale. They argue, they visit a marriage counselor, Richard (drunk) visits a prostitute. They split up. After meeting other people, they ...",English,USA,Nominated for 1 Oscar. Another 2 nominations.,https://m.media-amazon.com/images/M/MV5BZmVhYzAzODItMTg0Ny00NDVkLWFiNTQtZDc3ZjRkMDlhYzJmXkEyXkFqcGdeQXVyMTQ3Njg3MQ@@._V1_SX300.jpg,N/A,6.3,"1,371",tt0061581,movie,N/A,N/A,N/A,N/A,True,6.3/10,100%,,
0,Kiss Them for Me,1957,Approved,10 Dec 1957,105 min,"Comedy, Romance",Stanley Donen,"Julius J. Epstein (screenplay), Luther Davis (play), Frederic Wakeman (novel)","Cary Grant, Jayne Mansfield, Leif Erickson, Suzy Parker","In 1944, three Navy pilots stationed in Hawaii and a P.R. officer go on a 4-day leave to San Francisco where they party with a good crowd in the executive suite of a busy hotel.",English,USA,N/A,https://m.media-amazon.com/images/M/MV5BM2ZlNDRlNTEtNWZlMy00YzgzLWI0YmUtMWRmNjI5N2I4YzljXkEyXkFqcGdeQXVyMDI2NDg0NQ@@._V1_SX300.jpg,N/A,5.7,"1,828",tt0050599,movie,N/A,N/A,N/A,N/A,True,5.7/10,,,
0,To Have and Have Not,1944,Not Rated,20 Jan 1945,100 min,"Adventure, Comedy, Film-Noir, Romance, Thriller, War",Howard Hawks,"Ernest Hemingway (novel), Jules Furthman (screen play), William Faulkner (screen play)","Humphrey Bogart, Walter Brennan, Lauren Bacall, Dolores Moran","During World War II, American expatriate Harry Morgan helps transport a French Resistance leader and his beautiful wife to Martinique while romancing a sensuous lounge singer.","English, French",USA,1 win.,https://m.media-amazon.com/images/M/MV5BZGU2YmU0MWMtMzg5My00ZmY2LTljMDItMTg2YTI5Y2U2OTE3XkEyXkFqcGdeQXVyMjUxODE0MDY@._V1_SX300.jpg,N/A,7.9,"29,201",tt0037382,movie,N/A,N/A,N/A,N/A,True,7.9/10,97%,,
0,High Sierra,1941,Passed,25 Jan 1941,100 min,"Action, Adventure, Crime, Drama, Film-Noir, Thriller",Raoul Walsh,"John Huston (screen play), W.R. Burnett (screen play), W.R. Burnett (from a novel by)","Ida Lupino, Humphrey Bogart, Alan Curtis, Arthur Kennedy","After being released from prison, notorious thief Roy Earle is hired by his old boss to help a group of inexperienced criminals plan and carry out the robbery of a California resort.",English,USA,3 wins.,https://m.media-amazon.com/images/M/MV5BYTRhN2I1NGYtM2NlMC00MmNlLTlhYWQtNzA1YjM4ZTQ3NTJjXkEyXkFqcGdeQXVyMDQ2Njk1Ng@@._V1_SX300.jpg,N/A,7.5,"14,223",tt0033717,movie,N/A,N/A,N/A,N/A,True,7.5/10,95%,,
0,Dark Passage,1947,Passed,27 Sep 1947,106 min,"Film-Noir, Thriller",Delmer Daves,"Delmer Daves (screen play by), David Goodis (from the novel by)","Humphrey Bogart, Lauren Bacall, Bruce Bennett, Agnes Moorehead",A man convicted of murdering his wife escapes from prison and works with a woman to try and prove his innocence.,English,USA,N/A,https://m.media-amazon.com/images/M/MV5BOTk4M2E3NmEtZTlhZi00ZjMwLTg0NDktMDgxMTg2ZmNiMjRiXkEyXkFqcGdeQXVyMDI2NDg0NQ@@._V1_SX300.jpg,N/A,7.6,"16,670",tt0039302,movie,N/A,N/A,N/A,N/A,True,7.6/10,93%,,
0,The Ox-Bow Incident,1942,Not Rated,21 May 1943,75 min,"Drama, Western",William A. Wellman,"Lamar Trotti (written for the screen by), Walter Van Tilburg Clark (from the novel by)","Henry Fonda, Dana Andrews, Mary Beth Hughes, Anthony Quinn","When a posse captures three men suspected of killing a local farmer, they become strongly divided over whether or not to lynch the men.","English, Spanish",USA,Nominated for 1 Oscar. Another 5 wins & 1 nomination.,https://m.media-amazon.com/images/M/MV5BOTBjMDhlM2EtY2RmMC00YzUyLTk5MGEtNThhN2ZhNWIzMTI4XkEyXkFqcGdeQXVyMDI2NDg0NQ@@._V1_SX300.jpg,N/A,8.0,"20,153",tt0036244,movie,N/A,N/A,N/A,N/A,True,8.0/10,90%,,
0,They Drive by Night,1940,Approved,03 Aug 1940,95 min,"Crime, Drama, Film-Noir, Thriller",Raoul Walsh,"Jerry Wald (screen play), Richard Macaulay (screen play), A.I. Bezzerides (from a novel by)","George Raft, Ann Sheridan, Ida Lupino, Humphrey Bogart","When one of two truck-driving brothers loses an arm, they both join a transport company where later, the other is falsely charged as an accessory in the murder of the owner.",English,USA,N/A,https://m.media-amazon.com/images/M/MV5BMmYxMTQ3NGYtN2FiMC00Y2FkLWI1ZTUtMzdjZmQ4MDhlNGU3XkEyXkFqcGdeQXVyMDI2NDg0NQ@@._V1_SX300.jpg,N/A,7.3,"6,694",tt0033149,movie,04 Nov 2003,N/A,Warner Bros. Pictures,N/A,True,7.3/10,96%,,
0,Micki + Maude,1984,PG-13,21 Dec 1984,118 min,"Comedy, Romance",Blake Edwards,Jonathan Reynolds,"Dudley Moore, Amy Irving, Ann Reinking, Richard Mulligan","A bigamist must keep his wives from meeting each other, which becomes tricky when they're both pregnant.",English,USA,Won 1 Golden Globe. Another 1 nomination.,https://m.media-amazon.com/images/M/MV5BYmNjM2ZkYzQtYjQ2Mi00Nzk1LWI1ODItMDRkYmNmYzllOWZiXkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_SX300.jpg,N/A,6.0,"2,556",tt0087718,movie,N/A,N/A,N/A,N/A,True,6.0/10,67%,,
0,Platinum Blonde,1931,Passed,31 Oct 1931,89 min,"Comedy, Romance",Frank Capra,"Harry Chandlee (story), Douglas W. Churchill (story), Robert Riskin (dialogue), Jo Swerling (adaptation), Dorothy Howell (continuity)","Loretta Young, Robert Williams, Jean Harlow, Halliwell Hobbes","A young woman from a very rich family impulsively marries a reporter, but each assumes the other is the one whose lifestyle must change.",English,USA,N/A,https://m.media-amazon.com/images/M/MV5BMjIxODU1NDk4NV5BMl5BanBnXkFtZTgwNzIzMDMyMjE@._V1_SX300.jpg,N/A,6.9,"2,623",tt0022268,movie,N/A,N/A,N/A,N/A,True,6.9/10,100%,,
