,Title,Year,Rated,Released,Runtime,Genre,Director,Writer,Actors,Plot,Language,Country,Awards,Poster,Metascore,imdbRating,imdbVotes,imdbID,Type,DVD,BoxOffice,Production,Website,Response,Internet Movie Database,Rotten Tomatoes,Metacritic,totalSeasons,Season,Episode,seriesID
0,Above the Rim,1994,R,23 Mar 1994,96 min,"Crime, Drama, Sport, Thriller",Jeff Pollack,"Jeff Pollack (story), Benny Medina (story), Barry Michael Cooper (screenplay), Jeff Pollack (screenplay)","Duane Martin, Leon, Tupac Shakur, David Bailey","Story of a promising high school basketball star and his relationships with two brothers, one a drug dealer and the other a former basketball star fallen on hard times and now employed as a security guard.",English,USA,1 nomination.,https://m.media-amazon.com/images/M/MV5BNDE5M2I4OWEtZDUyMS00ODYwLTkxNWYtZmNlNjEzOWRlYjc0XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,N/A,6.6,"13,499",tt0109035,movie,N/A,N/A,N/A,N/A,True,6.6/10,53%,,,,,
0,Addams Family Values,1993,PG-13,19 Nov 1993,94 min,"Comedy, Fantasy",Barry Sonnenfeld,"Charles Addams (characters), Paul Rudnick","Anjelica Huston, Raul Julia, Christopher Lloyd, Joan Cusack","The Addams Family try to rescue their beloved Uncle Fester from his gold-digging new love, a black widow named Debbie.",English,USA,Nominated for 1 Oscar. Another 3 wins & 15 nominations.,https://m.media-amazon.com/images/M/MV5BZWFhNjY0YjItNjM5NC00NzAwLWI3ZWUtMTlkNTA0ZWVkNjBkXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,62,6.7,"75,827",tt0106220,movie,N/A,N/A,N/A,N/A,True,6.7/10,76%,62/100,,,,
0,The Age of Innocence,1993,PG,01 Oct 1993,139 min,"Drama, Romance",Martin Scorsese,"Edith Wharton (novel), Jay Cocks (screenplay), Martin Scorsese (screenplay)","Daniel Day-Lewis, Michelle Pfeiffer, Winona Ryder, Linda Faye Farkas","A tale of nineteenth-century New York high society in which a young lawyer falls in love with a woman separated from her husband, while he is engaged to the woman's cousin.","English, Italian",USA,Won 1 Oscar. Another 14 wins & 32 nominations.,https://m.media-amazon.com/images/M/MV5BMDhkN2FhYTktYWUwNy00NTE5LWJiYjYtMGNlODIyNDc5MWZhXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_SX300.jpg,90,7.2,"48,786",tt0106226,movie,N/A,N/A,N/A,N/A,True,7.2/10,84%,90/100,,,,
0,Airheads,1994,PG-13,05 Aug 1994,92 min,"Comedy, Crime, Music",Michael Lehmann,Rich Wilkes,"Brendan Fraser, Steve Buscemi, Adam Sandler, Chris Farley",Three band members hoping for a big break head to a radio station to play their demo tape and wind up holding everyone hostage with plastic guns when the head D.J. refuses to play them.,English,USA,N/A,https://m.media-amazon.com/images/M/MV5BMGIxNjVlMzUtMDE0ZC00OTRlLThkMGMtMWU2MWQ4ZTY1OGJmL2ltYWdlXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_SX300.jpg,46,6.1,"44,618",tt0109068,movie,N/A,N/A,N/A,N/A,True,6.1/10,21%,46/100,,,,
0,The Air Up There,1994,PG,07 Jan 1994,107 min,"Comedy, Family, Sport",Paul Michael Glaser,Max Apple,"Kevin Bacon, Charles Gitonga Maina, Yolanda Vazquez, Winston Ntshona","Jimmy Dolan is a college basketball coach who wants a big promotion. To get it, he needs to make a dramatic find. He ends up deep in Africa, hoping to recruit Saleh, a huge basketball ...",English,USA,N/A,https://m.media-amazon.com/images/M/MV5BYjJjN2NhMmQtMDY5Zi00MDY5LWEwYmYtNGUwODVkNTZhNTY2XkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_SX300.jpg,N/A,5.5,"8,178",tt0109067,movie,N/A,N/A,N/A,N/A,True,5.5/10,21%,,,,,
0,Another Stakeout,1993,PG-13,23 Jul 1993,108 min,"Comedy, Crime",John Badham,"Jim Kouf, Jim Kouf (characters)","Richard Dreyfuss, Emilio Estevez, Rosie O'Donnell, Dennis Farina",Two immature detectives are joined by a pesky assistant district attorney in staking out a lakeside home where a Mafia trial witness is believed to be heading.,English,USA,1 nomination.,https://m.media-amazon.com/images/M/MV5BNWZmMzIwZTgtYmMyZi00ZWMwLWJjYzYtNGQzNTE1NmVlNjkxXkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_SX300.jpg,N/A,5.6,"12,741",tt0106292,movie,N/A,N/A,N/A,N/A,True,5.6/10,16%,,,,,
0,Bad Girls,1994,R,22 Apr 1994,99 min,"Action, Adventure, Romance, Western",Jonathan Kaplan,"Al Ruddy (story), Charles Finch (story), Gray Frederickson (story), Ken Friedman (screenplay), Yolande Turner (screenplay)","Madeleine Stowe, Mary Stuart Masterson, Andie MacDowell, Drew Barrymore",Four prostitutes join together to travel the Old West.,"English, Spanish",USA,N/A,https://m.media-amazon.com/images/M/MV5BMDNiZjUyOTQtODFlYS00OTA1LWExMDctYTUwNDY5MDIwYmI1XkEyXkFqcGdeQXVyNjMwMjk0MTQ@._V1_SX300.jpg,N/A,5.2,"11,302",tt0109198,movie,N/A,N/A,N/A,N/A,True,5.2/10,9%,,,,,
0,Vicky Cristina Barcelona,2008,PG-13,15 Aug 2008,96 min,"Comedy, Drama, Romance",Woody Allen,Woody Allen,"Rebecca Hall, Scarlett Johansson, Christopher Evan Welch, Chris Messina","Two friends on a summer holiday in Spain become enamored with the same painter, unaware that his ex-wife, with whom he has a tempestuous relationship, is about to re-enter the picture.","English, Spanish","Spain, USA",Won 1 Oscar. Another 31 wins & 53 nominations.,https://m.media-amazon.com/images/M/MV5BNjVkZGE1OWItYjMzNC00ZTcwLThiODAtYmYwNzJkMjk5OTVhXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_SX300.jpg,70,7.1,"236,771",tt0497465,movie,N/A,N/A,N/A,N/A,True,7.1/10,81%,70/100,,,,
0,Being Human,2008–2013,TV-14,18 Feb 2008,60 min,"Comedy, Drama, Fantasy, Horror",N/A,Toby Whithouse,"Lenora Crichlow, Russell Tovey, Aidan Turner, Sinead Keenan","A werewolf, a vampire and a ghost try to live together and get along.",English,UK,11 wins & 11 nominations.,https://m.media-amazon.com/images/M/MV5BMTc0NjEzMTAyM15BMl5BanBnXkFtZTcwMTQ3NTM0Mw@@._V1_SX300.jpg,N/A,7.8,"23,486",tt1349938,series,,,,,True,7.8/10,,,5,,,
0,The Beverly Hillbillies,1993,PG,15 Oct 1993,92 min,"Comedy, Family",Penelope Spheeris,"Paul Henning (television series), Lawrence Konner (story), Mark Rosenthal (story), Lawrence Konner (screenplay), Mark Rosenthal (screenplay), Jim Fisher (screenplay), Jim Staahl (screenplay)","Jim Varney, Diedrich Bader, Erika Eleniak, Cloris Leachman","A feature adaptation of the classic television show, when nice guy redneck Jed Clampett strikes it rich when he finds black oil, and moves him and his kin to posh Beverly Hills.",English,USA,1 win & 1 nomination.,https://m.media-amazon.com/images/M/MV5BYTE3YjcwNTYtY2IwNi00MDlhLTlhMzMtOGM1YzI5MTU5OGNkXkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_SX300.jpg,37,5.0,"16,841",tt0106400,movie,N/A,N/A,N/A,N/A,True,5.0/10,22%,37/100,,,,
0,Beverly Hills Cop III,1994,R,25 May 1994,104 min,"Action, Comedy, Crime, Thriller",John Landis,"Danilo Bach (character), Daniel Petrie Jr. (character), Steven E. de Souza","Eddie Murphy, Jon Tenney, Joey Travolta, Eugene Collier","Axel Foley, while investigating a car theft ring, comes across something much bigger than that: the same men who killed his boss are running a counterfeit money ring out of a theme park in Los Angeles.",English,USA,3 nominations.,https://m.media-amazon.com/images/M/MV5BOTdhMTU4MzMtYTVjMi00MTYzLTkxZDYtOWUwYjI0NDFjZTY1XkEyXkFqcGdeQXVyMDEwMjgxNg@@._V1_SX300.jpg,16,5.6,"73,937",tt0109254,movie,N/A,N/A,N/A,N/A,True,5.6/10,10%,16/100,,,,
0,Black Beauty,1994,G,29 Jul 1994,88 min,"Adventure, Drama, Family, Romance",Caroline Thompson,"Anna Sewell (novel), Caroline Thompson (screenplay)","Docs Keepin Time, Alan Cumming, Sean Bean, David Thewlis","The fates of horses, and the people who own and command them, are revealed as Black Beauty narrates the circle of his life.",English,"UK, USA",1 win & 1 nomination.,https://m.media-amazon.com/images/M/MV5BODUwYmY3ODUtOTE3Zi00OTEyLTkwOWEtZWE0MTAzYmNkNzI0XkEyXkFqcGdeQXVyNjMwMjk0MTQ@._V1_SX300.jpg,N/A,6.6,"8,908",tt0109279,movie,N/A,N/A,N/A,N/A,True,6.6/10,,,,,,
0,Blown Away,1994,R,01 Jul 1994,121 min,"Action, Crime, Drama, Thriller",Stephen Hopkins,"John Rice (story), Joe Batteer (story), Jay Roach (story), Joe Batteer (screenplay), John Rice (screenplay)","Jeff Bridges, Tommy Lee Jones, Suzy Amis, Lloyd Bridges",An Irish bomber escapes from prison and targets a member of the Boston bomb squad.,"English, Irish",USA,2 nominations.,https://m.media-amazon.com/images/M/MV5BMzgxYjA3YmEtYjZiNC00ZjdhLTg3MzQtNmIwN2RhM2QyMjIxXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_SX300.jpg,N/A,6.2,"27,446",tt0109303,movie,N/A,N/A,N/A,N/A,True,6.2/10,32%,,,,,
0,Blue Chips,1994,PG-13,18 Feb 1994,108 min,"Drama, Sport",William Friedkin,Ron Shelton,"Nick Nolte, Mary McDonnell, J.T. Walsh, Ed O'Neill",A college basketball coach is forced to break the rules in order to get the players he needs to stay competitive.,English,USA,1 nomination.,https://m.media-amazon.com/images/M/MV5BMTMwMzI3MDk0MV5BMl5BanBnXkFtZTcwMzMxMzgyMQ@@._V1_SX300.jpg,54,6.2,"11,698",tt0109305,movie,N/A,N/A,N/A,N/A,True,6.2/10,37%,54/100,,,,
0,Blue Sky,1994,PG-13,16 Sep 1994,101 min,"Drama, Romance",Tony Richardson,"Rama Laurie Stagner (screenplay), Arlene Sarner (screenplay), Jerry Leichtling (screenplay), Rama Laurie Stagner (story)","Jessica Lange, Tommy Lee Jones, Powers Boothe, Carrie Snodgress","Jessica Lange stars in a period drama about a family moving to a military base, and she quickly becomes part of a cover-up involving nuclear bomb tests.","English, French",USA,Won 1 Oscar. Another 3 wins & 5 nominations.,https://m.media-amazon.com/images/M/MV5BNTQ1NTA3MTU5Ml5BMl5BanBnXkFtZTcwMzc3NDcyNA@@._V1_SX300.jpg,N/A,6.4,"6,412",tt0109306,movie,24 Oct 2006,N/A,Orion Home Video,N/A,True,6.4/10,78%,,,,,
0,Invasion of the Body Snatchers,1956,Not Rated,05 Feb 1956,80 min,"Drama, Horror, Sci-Fi",Don Siegel,"Daniel Mainwaring (screenplay), Jack Finney (Collier's magazine serial)","Kevin McCarthy, Dana Wynter, Larry Gates, King Donovan",A small-town doctor learns that the population of his community is being replaced by emotionless alien duplicates.,English,USA,2 wins.,https://m.media-amazon.com/images/M/MV5BYTExYjM3MDYtMzg4MC00MjU4LTljZjAtYzdlMTFmYTJmYTE4XkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_SX300.jpg,92,7.7,"43,222",tt0049366,movie,N/A,N/A,N/A,N/A,True,7.7/10,98%,92/100,,,,
0,Boxing Helena,1993,R,03 Sep 1993,107 min,"Drama, Mystery, Romance, Thriller",Jennifer Lynch,"Philippe Caland (story), Jennifer Lynch (screenplay)","Julian Sands, Sherilyn Fenn, Bill Paxton, Kurtwood Smith","A surgeon becomes obsessed with the seductive woman he once was in an affair with. Refusing to accept that she has moved on, he amputates her limbs and holds her captive in his mansion.",English,USA,1 win & 2 nominations.,https://m.media-amazon.com/images/M/MV5BYjdhOWE4MDMtZGM5Zi00Mzc1LTkyNWUtYWQ1ODU4NGEyZDhiXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,26,4.8,"11,073",tt0106471,movie,N/A,N/A,N/A,N/A,True,4.8/10,17%,26/100,,,,
0,A Bronx Tale,1993,R,01 Oct 1993,121 min,"Crime, Drama, Romance",Robert De Niro,"Chazz Palminteri (play), Chazz Palminteri (screenplay)","Robert De Niro, Chazz Palminteri, Lillo Brancato, Francis Capra",A father becomes worried when a local gangster befriends his son in the Bronx in the 1960s.,"English, Italian",USA,1 win & 2 nominations.,https://m.media-amazon.com/images/M/MV5BMTczOTczNjE3Ml5BMl5BanBnXkFtZTgwODEzMzg5MTI@._V1_SX300.jpg,80,7.8,"123,533",tt0106489,movie,N/A,N/A,N/A,N/A,True,7.8/10,97%,80/100,,,,
0,Cabin Boy,1994,PG-13,07 Jan 1994,80 min,"Adventure, Comedy, Romance",Adam Resnick,"Chris Elliott (story), Adam Resnick (story), Adam Resnick (screenplay)","Chris Elliott, Ritch Brinkley, James Gammon, Brian Doyle-Murray",A foul-mouthed finishing school graduate mistakenly winds up on an ill-fated fishing boat and faces the wrath of a crew that considers him bad luck.,English,USA,2 nominations.,https://m.media-amazon.com/images/M/MV5BZWI5ZmY5MDMtOWJkYy00YjJlLWI1MDctMjMwZDI3NTY4YmJlXkEyXkFqcGdeQXVyMTEwODg2MDY@._V1_SX300.jpg,21,5.4,"7,933",tt0109361,movie,N/A,N/A,N/A,N/A,True,5.4/10,46%,21/100,,,,
0,Calendar Girls,2003,PG-13,01 Jan 2004,108 min,"Comedy, Drama",Nigel Cole,"Juliette Towhidi, Tim Firth","Helen Mirren, Julie Walters, John Alderton, Linda Bassett",A Women's Institute chapter's fundraising effort for a local hospital by posing nude for a calendar becomes a media sensation.,English,"UK, USA",Nominated for 1 Golden Globe. Another 2 wins & 15 nominations.,https://m.media-amazon.com/images/M/MV5BMjE3NzcxMDU2MV5BMl5BanBnXkFtZTYwOTgyNTc2._V1_SX300.jpg,60,6.9,"22,478",tt0337909,movie,N/A,N/A,N/A,N/A,True,6.9/10,74%,60/100,,,,
0,Carlito's Way,1993,R,12 Nov 1993,144 min,"Crime, Drama, Thriller",Brian De Palma,"Edwin Torres (novels), David Koepp (screenplay)","Al Pacino, Sean Penn, Penelope Ann Miller, John Leguizamo","A Puerto Rican former convict, just released from prison, pledges to stay away from drugs and violence despite the pressure around him and lead on to a better life outside of N.Y.C.","English, Spanish",USA,Nominated for 2 Golden Globes. Another 2 wins & 6 nominations.,https://m.media-amazon.com/images/M/MV5BN2I2N2Q1YmMtMzZkMC00Y2JjLWJmOWUtNjc2OTM2ZTk1MjUyXkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_SX300.jpg,65,7.9,"193,111",tt0106519,movie,N/A,N/A,N/A,N/A,True,7.9/10,81%,65/100,,,,
0,City Slickers II: The Legend of Curly's Gold,1994,PG-13,10 Jun 1994,116 min,Comedy,Paul Weiland,"Lowell Ganz (characters), Babaloo Mandel (characters), Billy Crystal, Lowell Ganz, Babaloo Mandel","Billy Crystal, Daniel Stern, Jon Lovitz, Jack Palance","One year after their first western adventure, Mitch Robbins and his friends discover a treasure map that belonged to their late trail guide Curly and they set out to discover its secrets.",English,USA,2 nominations.,https://m.media-amazon.com/images/M/MV5BZjQ3NzM2NjctN2JjMy00M2NmLWJmMGItY2UxYjAzYWFhYmI1XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,43,5.5,"17,576",tt0109439,movie,N/A,N/A,N/A,N/A,True,5.5/10,18%,43/100,,,,
0,Clean Slate,1994,PG-13,06 May 1994,107 min,"Comedy, Mystery",Mick Jackson,Robert King,"Dana Carvey, Valeria Golino, James Earl Jones, Kevin Pollak",A private eye who suffers total amnesia every twenty-four hours is deeply entangled in a complicated murder and theft case.,English,USA,N/A,https://m.media-amazon.com/images/M/MV5BNmFkYTUzMzctZjczNy00M2VhLWJhOGMtZjllNjQzM2NiZGQ4XkEyXkFqcGdeQXVyNjE5MjUyOTM@._V1_SX300.jpg,N/A,5.7,"3,561",tt0109443,movie,08 Oct 2002,N/A,MGM Home Entertainment,N/A,True,5.7/10,19%,,,,,
0,Cliffhanger,1993,R,28 May 1993,113 min,"Action, Adventure, Thriller",Renny Harlin,"John Long (premise), Michael France (screen story), Michael France (screenplay), Sylvester Stallone (screenplay)","Sylvester Stallone, John Lithgow, Michael Rooker, Janine Turner",A botched mid-air heist results in suitcases full of cash being searched for by various groups throughout the Rocky Mountains.,English,"USA, Italy, France",Nominated for 3 Oscars. Another 1 win & 9 nominations.,https://m.media-amazon.com/images/M/MV5BYWE4MTYxMDYtMTgzNi00NWNjLTk5NjItMmRkNDU3N2FiMTczXkEyXkFqcGdeQXVyMjMwNDgzNjc@._V1_SX300.jpg,60,6.4,"116,198",tt0106582,movie,N/A,N/A,N/A,N/A,True,6.4/10,68%,60/100,,,,
0,Coneheads,1993,PG,23 Jul 1993,88 min,"Comedy, Sci-Fi",Steve Barron,"Tom Davis, Dan Aykroyd, Bonnie Turner, Terry Turner","Robert Knott, Jonathan Penner, Whip Hubley, Dan Aykroyd",Aliens with conical crania crash-land on Earth.,English,USA,2 nominations.,https://m.media-amazon.com/images/M/MV5BYTNjNGM5OTktM2Q1Zi00YTFmLWJlYzUtMTMyMzgzNjNlNmQzL2ltYWdlXkEyXkFqcGdeQXVyNjE5MjUyOTM@._V1_SX300.jpg,49,5.3,"49,161",tt0106598,movie,N/A,N/A,N/A,N/A,True,5.3/10,35%,49/100,,,,
0,Color of Night,1994,R,19 Aug 1994,121 min,"Mystery, Romance, Thriller",Richard Rush,"Billy Ray (story), Matthew Chapman (screenplay), Billy Ray (screenplay)","Bruce Willis, Jane March, Rubén Blades, Lesley Ann Warren","A color-blind psychiatrist Bill Capa is stalked by an unknown killer after taking over his murdered friend's therapy group, all of whom have a connection to a mysterious young woman that Capa begins having intense sexual encounters with.",English,USA,Nominated for 1 Golden Globe. Another 2 wins & 10 nominations.,https://m.media-amazon.com/images/M/MV5BMzU2MGJmMWUtZDU3Zi00NDE1LTliMWQtN2E2ZDVmOTBkZjNmXkEyXkFqcGdeQXVyNDAxNjkxNjQ@._V1_SX300.jpg,36,5.2,"22,170",tt0109456,movie,N/A,N/A,N/A,N/A,True,5.2/10,22%,36/100,,,,
0,Cops and Robbersons,1994,PG,15 Apr 1994,93 min,"Comedy, Crime, Thriller",Michael Ritchie,Bernie Somers,"Chevy Chase, Jack Palance, Dianne Wiest, Robert Davi","A counterfeiter with a habit of ""eliminating"" the competition moves in next door to the Robbersons. Two cops move in with the Robbersons for a stakeout.",English,USA,N/A,https://m.media-amazon.com/images/M/MV5BMjcxM2VkZDEtYmExZi00ODRhLWI3NGItNjZiM2IxOGQxODM5XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,N/A,5.2,"6,194",tt0109480,movie,N/A,N/A,N/A,N/A,True,5.2/10,14%,,,,,
0,The Cowboy Way,1994,PG-13,03 Jun 1994,102 min,"Action, Comedy, Crime, Drama, Thriller, Western",Gregg Champion,"Robert C. Thompson (story), William D. Wittliff (story), William D. Wittliff (screenplay)","Woody Harrelson, Kiefer Sutherland, Dylan McDermott, Ernie Hudson","As they visit New York City, a pair of cowboys have to become unlikely heroes when their friend is kidnapped.",English,USA,N/A,https://m.media-amazon.com/images/M/MV5BN2RhMTExNmQtYWY0OC00OWE5LThlODEtZDBhMTBiZDFiMDIzXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,N/A,6.0,"7,478",tt0109493,movie,N/A,N/A,N/A,N/A,True,6.0/10,21%,,,,,
0,Dave,1993,PG-13,07 May 1993,110 min,"Comedy, Romance",Ivan Reitman,Gary Ross,"Kevin Kline, Sigourney Weaver, Frank Langella, Kevin Dunn","To avoid a potentially explosive scandal when the U.S. President goes into a coma, an affable temp agency owner with an uncanny resemblance is put in his place.","English, Spanish",USA,Nominated for 1 Oscar. Another 2 wins & 5 nominations.,https://m.media-amazon.com/images/M/MV5BOGVlM2I0NDUtYjQ4ZC00NTJjLTkzZGUtZGM5NGZjZDQwOWZkXkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_SX300.jpg,76,6.8,"47,161",tt0106673,movie,N/A,N/A,N/A,N/A,True,6.8/10,95%,76/100,,,,
0,Dazed and Confused,1993,R,10 Feb 1994,102 min,Comedy,Richard Linklater,Richard Linklater,"Jason London, Joey Lauren Adams, Milla Jovovich, Shawn Andrews",The adventures of high school and junior high students on the last day of school in May 1976.,English,USA,1 win & 4 nominations.,https://m.media-amazon.com/images/M/MV5BMTM5MDY5MDQyOV5BMl5BanBnXkFtZTgwMzM3NzMxMDE@._V1_SX300.jpg,78,7.6,"158,611",tt0106677,movie,N/A,N/A,N/A,N/A,True,7.6/10,92%,78/100,,,,
0,Demolition Man,1993,R,08 Oct 1993,115 min,"Action, Sci-Fi, Thriller",Marco Brambilla,"Peter M. Lenkov (story), Robert Reneau (story), Daniel Waters (screenplay), Robert Reneau (screenplay), Peter M. Lenkov (screenplay)","Sylvester Stallone, Wesley Snipes, Sandra Bullock, Nigel Hawthorne",A police officer is brought out of suspended animation in prison to pursue an old ultra-violent nemesis who is loose in a non-violent future society.,English,USA,1 win & 7 nominations.,https://m.media-amazon.com/images/M/MV5BMDBmNDhjOTYtZWVlMC00YzUwLWIyZjEtYzFjMWM5OTdiZDJkXkEyXkFqcGdeQXVyNjUwNzk3NDc@._V1_SX300.jpg,34,6.7,"152,078",tt0106697,movie,N/A,N/A,N/A,N/A,True,6.7/10,59%,34/100,,,,
0,The Endless Summer 2,1994,TV-14,03 Jun 1994,109 min,"Documentary, Adventure, Sport",Bruce Brown,"Bruce Brown, Dana Brown","Robert 'Wingnut' Weaver, Patrick O'Connell, Robert August, T.J. Barron","Bruce Brown, king of surfing documentaries, returns after nearly thirty years to trace the steps of two young surfers to top surfing spots around the world. Along the way we see many of the...",English,USA,N/A,https://m.media-amazon.com/images/M/MV5BMzg0M2Y0NTItMDM1My00ZDAxLTkyOWItMWE4NDNiYWRmYjA4XkEyXkFqcGdeQXVyNjMwMjk0MTQ@._V1_SX300.jpg,N/A,7.5,"1,799",tt0109729,movie,N/A,N/A,N/A,N/A,True,7.5/10,47%,,,,,
0,Even Cowgirls Get the Blues,1993,R,20 May 1994,95 min,"Comedy, Drama, Romance, Western",Gus Van Sant,"Tom Robbins (novel), Gus Van Sant (screenplay)","Uma Thurman, Lorraine Bracco, Pat Morita, Angie Dickinson","Sissy Hankshaw (Uma Thurman) is born with enormous thumbs that help her hitchhiking through the U.S. from a young age. She becomes a model in advertising, and her New York agent, ""the ...","English, German",USA,4 nominations.,https://m.media-amazon.com/images/M/MV5BZjE4NTZhNTctN2FhZi00YTIzLWI2MzItYzcxNTBiMWIyMzc5XkEyXkFqcGdeQXVyNTcwNjUwNzk@._V1_SX300.jpg,28,4.4,"6,833",tt0106834,movie,N/A,N/A,N/A,N/A,True,4.4/10,19%,28/100,,,,
0,Fatal Instinct,1993,PG-13,29 Oct 1993,91 min,"Comedy, Crime, Thriller",Carl Reiner,David O'Malley,"Armand Assante, Sherilyn Fenn, Kate Nelligan, Sean Young","A spoof on thrillers from before 1993 such as Fatal Attraction (1987), Basic Instinct (1992), Chinatown (1974) , Cape Fear (1991) etc. A cop/lawyer cheats on his wife and she on him and plans to kill him for the insurance.","English, Yiddish",USA,N/A,https://m.media-amazon.com/images/M/MV5BMTNlYzhmNmUtYjdiMC00NGQ4LWFkYTItZGNiNmQ4YmEwZDc5XkEyXkFqcGdeQXVyNjU0NTI0Nw@@._V1_SX300.jpg,N/A,5.8,"6,591",tt0106873,movie,01 Apr 2003,N/A,MGM Home Entertainment,N/A,True,5.8/10,18%,,,,,
0,Farewell My Concubine,1993,R,15 Oct 1993,171 min,"Drama, Music, Romance",Kaige Chen,"Pik Wah Lee (novel), Pik Wah Lee (screenplay), Wei Lu","Leslie Cheung, Fengyi Zhang, Li Gong, You Ge","The story of two men, who met as apprentices in the Peking Opera, and stayed friends for over 50 years.",Mandarin,"China, Hong Kong",Nominated for 2 Oscars. Another 25 wins & 7 nominations.,https://m.media-amazon.com/images/M/MV5BYmFhZmM3Y2MtNDA1Ny00NjkzLWJkM2EtYWU1ZjEwYmNjZDQ0XkEyXkFqcGdeQXVyMTMxMTY0OTQ@._V1_SX300.jpg,N/A,8.1,"23,741",tt0106332,movie,N/A,N/A,N/A,N/A,True,8.1/10,86%,,,,,
0,The Favor,1994,R,29 Apr 1994,97 min,"Comedy, Romance",Donald Petrie,"Sara Parriott, Josann McGibbon","Harley Jane Kozak, Elizabeth McGovern, Bill Pullman, Brad Pitt","A bored wife dreams of hooking up with an old beau at a high school reunion, but instead asks a friend to check him out. The friend falls for him, and now two relationships are in comedic trouble. With Brad Pitt.",English,USA,N/A,https://m.media-amazon.com/images/M/MV5BZjMyYmQ1NWMtMzAyOC00MWFmLWI1ZTAtNmE0M2EzZjZlMmJiXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,51,5.2,"2,458",tt0109783,movie,N/A,N/A,N/A,N/A,True,5.2/10,27%,51/100,,,,
0,Fearless,2006,PG-13,22 Sep 2006,104 min,"Action, Biography, Drama, Sport",Ronny Yu,"Chris Chow, Richard Epcar, Chi-long To","Jet Li, Li Sun, Yong Dong, Yun Qu","A biography of Chinese Martial Arts Master Huo Yuanjia, who is the founder and spiritual guru of the Jin Wu Sports Federation.","Japanese, Mandarin, English","China, Hong Kong",6 wins & 12 nominations.,https://m.media-amazon.com/images/M/MV5BMTI5MjA2Mzk2M15BMl5BanBnXkFtZTcwODY1MDUzMQ@@._V1_SX300.jpg,70,7.6,"71,333",tt0446059,movie,N/A,N/A,N/A,N/A,True,7.6/10,73%,70/100,,,,
0,Fear of a Black Hat,1993,R,03 Jun 1994,88 min,"Comedy, Music",Rusty Cundieff,Rusty Cundieff,"Mark Christopher Lawrence, Larry B. Scott, Rusty Cundieff, Kasi Lemmons","A mockumentary chronicling the rise and fall of NWH, a not particularly talented--or particularly bright but always controversial--hip-hop group.",English,"USA, UK",1 nomination.,https://m.media-amazon.com/images/M/MV5BMTIxOTE5Mzk1M15BMl5BanBnXkFtZTcwNTAzMTAwMQ@@._V1_SX300.jpg,N/A,7.2,"3,765",tt0106880,movie,N/A,N/A,N/A,N/A,True,7.2/10,86%,,,,,
0,With Honors,1994,PG-13,29 Apr 1994,101 min,"Comedy, Drama",Alek Keshishian,William Mastrosimone,"Joe Pesci, Brendan Fraser, Moira Kelly, Patrick Dempsey","Convinced his thesis will have him graduate with honors from Harvard University, a stuffy student finds himself at the mercy of a homeless man's demands when he holds the papers hostage.",English,USA,Nominated for 1 Golden Globe. Another 3 nominations.,https://m.media-amazon.com/images/M/MV5BMmY3NjE0N2EtZWJiMS00ZTM4LWFkOTMtZTJmMTIyZjc2YmU0XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,N/A,6.7,"12,856",tt0111732,movie,N/A,N/A,N/A,N/A,True,6.7/10,17%,,,,,
0,Flesh and Bone,1993,R,05 Nov 1993,126 min,"Drama, Mystery, Romance",Steve Kloves,Steve Kloves,"Julia McNeal, Ron Kuhlman, Jerry Swindall, Ryan Bohls","Decades after, a son of a killer falls in love with a girl, which family's horrifying murder he saw in childhood.",English,USA,1 nomination.,https://m.media-amazon.com/images/M/MV5BMzEzNTA3N2MtNzEyNC00ZDA3LTkwNGMtYWEyODRlNjZhZDQ0XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,N/A,6.2,"4,721",tt0106926,movie,N/A,N/A,N/A,N/A,True,6.2/10,68%,,,,,
