,Actors,Awards,BoxOffice,Country,DVD,Director,Episode,Genre,Internet Movie Database,Language,Metacritic,Metascore,Plot,Poster,Production,Rated,Released,Response,Rotten Tomatoes,Runtime,Season,Title,Type,Website,Writer,Year,imdbID,imdbRating,imdbVotes,seriesID,totalSeasons
0,"Anthony Quinn, Silvana Mangano, Arthur Kennedy, Katy Jurado",1 win & 3 nominations.,N/A,"Italy, USA",05 Mar 2002,Richard Fleischer,,"Biography, Drama, History",6.9/10,English,,N/A,"Barabbas, the criminal that Pontius Pilate induced the populace to vote to set free, so that Christ could be crucified, is haunted by the image of Jesus for the rest of his life.",https://m.media-amazon.com/images/M/MV5BNjhiMWM5MzgtNTdkMC00ZTFmLWEzMjEtZmZkOTY2MmQwNzhjXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_SX300.jpg,Columbia Pictures,Not Rated,10 Oct 1962,True,89%,137 min,,Barabbas,movie,N/A,"Christopher Fry (screenplay), Pär Lagerkvist (novel)",1961,tt0055774,6.9,"5,331",,
0,"Bob Hope, Paulette Goddard, Richard Carlson, Paul Lukas",N/A,N/A,USA,N/A,George Marshall,,"Comedy, Horror, Mystery",7.2/10,English,,N/A,"A radio broadcaster, his quaking manservant and an heiress investigate the mystery of a haunted castle in Cuba.",https://m.media-amazon.com/images/M/MV5BMDM0NmM4ODktOTg5My00OTYzLTg5YmYtNDYwMDY5MDFjZDIyXkEyXkFqcGdeQXVyMDI2NDg0NQ@@._V1_SX300.jpg,N/A,Passed,21 Jun 1940,True,83%,85 min,,The Ghost Breakers,movie,N/A,"Walter DeLeon (screen play), Paul Dickey (based on a play by), Charles W. Goddard (based on a play by)",1940,tt0032520,7.2,"2,885",,
0,"Alexis Arquette, Christian Maelen, Luna Lauren Velez, Jamie Harrold",2 nominations.,N/A,USA,N/A,Brian Sloan,,"Comedy, Romance",6.6/10,English,,N/A,A screwball comedy about a gay couple at a straight couple's wedding.,https://m.media-amazon.com/images/M/MV5BODQyMjcwODIyOV5BMl5BanBnXkFtZTcwMjY0NDcxMQ@@._V1_SX300.jpg,N/A,Not Rated,10 Apr 1998,True,,90 min,,I Think I Do,movie,N/A,Brian Sloan,1997,tt0125209,6.6,"1,502",,
0,"Bob Hope, Jane Russell, Robert Armstrong, Iris Adrian",Won 1 Oscar. Another 2 nominations.,N/A,USA,N/A,Norman Z. McLeod,,"Comedy, Family, Western",6.9/10,English,,N/A,"Calamity Jane is despatched to find out who's smuggling rifles to the Indians, and winds up married to a hapless correspondence school dentist as part of her cover.",https://m.media-amazon.com/images/M/MV5BOGZhMGEwZjYtNjJlNC00YjY0LTg2YjQtNGU4MmM1OTNjYmMyL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNjQ1MTUzODc@._V1_SX300.jpg,N/A,Approved,16 Feb 1949,True,100%,91 min,,The Paleface,movie,N/A,"Edmund L. Hartmann (original screenplay), Frank Tashlin (original screenplay), Jack Rose (additional dialogue)",1948,tt0040679,6.9,"3,320",,
0,"Bing Crosby, Bob Hope, Dorothy Lamour, Anthony Quinn",Nominated for 2 Oscars. Another 1 win.,N/A,USA,05 Mar 2002,David Butler,,"Adventure, Comedy, Family, Music, Romance",7.1/10,English,,N/A,"Two carefree castaways on a desert shore find an Arabian Nights city, where they compete for the luscious Princess Shalmar.",https://m.media-amazon.com/images/M/MV5BMWIxOTY0YjUtNDhkZC00MGE4LThmYzAtZmQxOWQ5MDYyNGRiL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNDQzMDg4Nzk@._V1_SX300.jpg,MCA Universal Home Video,Passed,08 Apr 1943,True,92%,82 min,,Road to Morocco,movie,N/A,"Frank Butler (original screenplay), Don Hartman (original screenplay)",1942,tt0035262,7.1,"4,815",,
0,"Bing Crosby, Dorothy Lamour, Bob Hope, Charles Coburn",N/A,N/A,USA,N/A,Victor Schertzinger,,"Comedy, Musical, Romance",6.8/10,"English, Esperanto",,N/A,Two playboys try to forget previous romances in Singapore - until they meet a beautiful dancer.,https://m.media-amazon.com/images/M/MV5BYTc4MTI2ZmMtZmQyMy00MDczLTlhOWQtZjZiZGRlYTYzMGZiL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNDQzMDg4Nzk@._V1_SX300.jpg,N/A,Approved,22 Mar 1940,True,100%,85 min,,Road to Singapore,movie,N/A,"Don Hartman (screen play), Frank Butler (screen play), Harry Hervey (based on a story by)",1940,tt0032993,6.8,"3,435",,
0,"Bing Crosby, Bob Hope, Dorothy Lamour, Hillary Brooke",N/A,N/A,USA,N/A,Hal Walker,,"Adventure, Comedy, Family, Musical",7.2/10,English,,N/A,"At the turn of the century, Duke and Chester, two vaudeville performers, go to Alaska to make their fortune. On the ship to Skagway, they find a map to a secret gold mine, which had been ...",https://m.media-amazon.com/images/M/MV5BZjdkNTM1NzktYjA5OC00YjY3LThjMzQtOWM1ODZlYWIxZGU1XkEyXkFqcGdeQXVyNjc0MzMzNjA@._V1_SX300.jpg,N/A,Passed,22 Mar 1946,True,100%,90 min,,Road to Utopia,movie,N/A,"Norman Panama (original screenplay), Melvin Frank (original screenplay)",1945,tt0038032,7.2,"2,988",,
0,"Bing Crosby, Bob Hope, Dorothy Lamour, Una Merkel",2 wins.,N/A,USA,05 Mar 2002,Victor Schertzinger,,"Adventure, Comedy, Musical, Romance",6.8/10,"English, French",,N/A,"Stranded in Africa, Chuck and his pal Fearless have comic versions of jungle adventures, featuring two attractive con-women.",https://m.media-amazon.com/images/M/MV5BOGZmOWEyMTgtZjIwZi00ZWZjLWJiODEtZTNjNzkyNTUzOWRmL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNDQzMDg4Nzk@._V1_SX300.jpg,Universal Pictures,Passed,11 Apr 1941,True,89%,91 min,,Road to Zanzibar,movie,N/A,"Frank Butler (screenplay), Don Hartman (screenplay), Don Hartman (based on a story by), Sy Bartlett (based on a story by)",1941,tt0034116,6.8,"2,736",,
0,"Rutger Hauer, Kim Cattrall, Alastair Duncan, Michael J. Pollard",N/A,N/A,UK,N/A,Tony Maylam,,"Action, Crime, Horror, Sci-Fi, Thriller",6.2/10,English,,N/A,"In a flooded future London, Detective Harley Stone hunts a serial killer who murdered his partner, and has haunted him ever since. He soon discovers what he is hunting might not be human.",https://m.media-amazon.com/images/M/MV5BY2I2ZjBmMWEtMTVkZC00OTVkLWE1MjktOTc0MDgwNzZhYmU3XkEyXkFqcGdeQXVyNjExODE1MDc@._V1_SX300.jpg,N/A,R,01 May 1992,True,,90 min,,Split Second,movie,N/A,Gary Scott Thompson,1992,tt0105459,6.2,"11,467",,
0,"Anne Teyssèdre, Hugues Quester, Florence Darel, Eloïse Bennett",N/A,N/A,France,N/A,Éric Rohmer,,"Comedy, Drama, Romance",7.3/10,French,,N/A,"Simple conversations engender complicated human interactions. Jeanne is open and even-tempered, a philosophy teacher at a lycée. Her fiancé is away and she doesn't want to stay at his messy...",https://m.media-amazon.com/images/M/MV5BMDMzYTc4ZDctZTgyYi00YjNlLWEzMDgtMGEyYTEwOGVlMjc3XkEyXkFqcGdeQXVyMjQzMzQzODY@._V1_SX300.jpg,N/A,PG,04 Apr 1990,True,91%,108 min,,A Tale of Springtime,movie,N/A,Éric Rohmer,1990,tt0097106,7.3,"3,272",,
0,"George C. Scott, Timothy Hutton, Ronny Cox, Sean Penn",N/A,N/A,USA,N/A,Harold Becker,,Drama,6.8/10,English,49/100,49,Military cadets take extreme measures to ensure the future of their academy when its existence is threatened by local condo developers.,https://m.media-amazon.com/images/M/MV5BNjJmOGJkZDEtNzAwZC00YmFjLTliZGYtZDQ5MzEzOWNiMDkxXkEyXkFqcGdeQXVyNDkzNTM2ODg@._V1_SX300.jpg,N/A,PG,25 Dec 1981,True,67%,126 min,,Taps,movie,N/A,"Darryl Ponicsan (screenplay), Robert Mark Kamen (screenplay), James Lineberger (adaptation), Devery Freeman (novel)",1981,tt0083169,6.8,"16,014",,
0,"Bruce MacDonald, Maggie Renzi, Adam LeFevre, Maggie Cousineau",3 wins & 3 nominations.,N/A,USA,16 Sep 2003,John Sayles,,Drama,7.1/10,English,,N/A,"Seven former college friends, along with a few new friends, gather for a weekend reunion at a summer house in New Hampshire to reminisce about the good old days, when they got arrested on the way to a protest in Washington, DC.",https://m.media-amazon.com/images/M/MV5BOWUzNGViY2EtNzI3My00ZmZkLWFjNDEtNzcwZTU0OTg5MmJiXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_SX300.jpg,IFC Films,R,05 Sep 1980,True,81%,104 min,,Return of the Secaucus Seven,movie,N/A,John Sayles,1979,tt0081420,7.1,"1,803",,
0,"Dave Armstrong, Barry Baker, Terry Barry, Reg Bazell",1 win & 1 nomination.,N/A,UK,01 Aug 2006,"Jack Hazan, David Mingay",,"Drama, Music",6.6/10,English,,N/A,A young British punk and roadie for The Clash navigates life in socially torn 1970s England.,https://m.media-amazon.com/images/M/MV5BMTY0MTMzNjYzMl5BMl5BanBnXkFtZTcwNDc2MTYyMQ@@._V1_SX300.jpg,N/A,R,18 May 1981,True,,133 min,,Rude Boy,movie,N/A,"Ray Gange, David Mingay",1980,tt0081441,6.6,981,,
0,"Paul Walker, Cameron Bright, Vera Farmiga, Chazz Palminteri",4 nominations.,N/A,"Germany, USA",N/A,Wayne Kramer,,"Action, Crime, Drama, Thriller",7.4/10,"English, Russian, Spanish",41/100,41,"A low-ranking thug is entrusted by his crime boss to dispose of a gun that killed corrupt cops, but things get out of control when the gun ends up in wrong hands.",https://m.media-amazon.com/images/M/MV5BMTIwOTAzMDc4MF5BMl5BanBnXkFtZTcwNjY5MzIzMQ@@._V1_SX300.jpg,N/A,R,24 Feb 2006,True,41%,122 min,,Running Scared,movie,N/A,Wayne Kramer,2006,tt0404390,7.4,"95,516",,
0,"Goldie Hawn, Chevy Chase, Charles Grodin, Robert Guillaume",1 nomination.,N/A,USA,19 Mar 2002,Jay Sandrich,,"Comedy, Romance",6.7/10,"English, Spanish",58/100,58,"Wrongfully accused of a bank robbery, a writer seeks the help of his ex-wife, who is now married to the soon-to-be D.A. of California.",https://m.media-amazon.com/images/M/MV5BYWRiY2YwZGQtZjcxYS00NjZjLWFlZjMtNTlmMmEwNThlNzNlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,Columbia Pictures Corporation,PG,19 Dec 1980,True,72%,102 min,,Seems Like Old Times,movie,N/A,Neil Simon,1980,tt0081480,6.7,"8,145",,
0,"Martin Mull, Tuesday Weld, Jennifer McAllister, Sam Chew Jr.",N/A,N/A,USA,N/A,Bill Persky,,Comedy,6.6/10,English,,N/A,"It's the end of the 1970s. Hippies are assimilating, women are raising their consciousness, and men are becoming confused and ineffectual. Don't expect to be able to keep track of all the ...",https://m.media-amazon.com/images/M/MV5BOGEwZTVlYWEtMDhkMS00ZWQwLWIzY2MtMDU5N2FlZDUwMTNjL2ltYWdlXkEyXkFqcGdeQXVyNzM0MDQ1Mw@@._V1_SX300.jpg,N/A,R,28 Mar 1980,True,,86 min,,Serial,movie,N/A,"Cyra McFadden (novel), Rich Eustis (screenplay), Michael Elias (screenplay)",1980,tt0081485,6.6,869,,
0,"Jackie Chan, Biao Yuen, Pai Wei, Lily Li",N/A,N/A,Hong Kong,N/A,Jackie Chan,,"Action, Adventure, Comedy",7.2/10,Cantonese,,N/A,"A talented martial arts student goes after his expelled brother, who get into bad company.",https://m.media-amazon.com/images/M/MV5BMjMyMWI2MTMtNTU0Ni00OWE1LThiN2EtODY5MTkzMzNlZmZhXkEyXkFqcGdeQXVyMzc2MDEwOTY@._V1_SX300.jpg,N/A,PG-13,09 Feb 1980,True,,105 min,,The Young Master,movie,N/A,"Jackie Chan, Tin-Chi Lau, King Sang Tang, Lu Tung",1980,tt0081499,7.2,"6,105",,
0,"Tomisaburô Wakayama, Kayo Matsuo, Minoru Ôki, Shôgen Nitta",N/A,N/A,"Japan, USA",N/A,"Robert Houston, Kenji Misumi",,"Action, Adventure",7.4/10,English,,N/A,"When the wife of the Shogun's Decapitator is murdered and he is ordered to commit suicide by the paranoid Shogun, he and his four-year-old son escape and become assassins for hire, embarking on a journey of blood and violent death.",https://m.media-amazon.com/images/M/MV5BZWE5NTZjMWQtNWVmZC00ZmIzLWExNzEtMWMxMjMxNmU2OTEyXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,N/A,R,11 Nov 1980,True,80%,85 min,,Shogun Assassin,movie,N/A,"Robert Houston, Kazuo Koike (screenplay), Kazuo Koike (story), Goseki Kojima, David Weisman",1980,tt0081506,7.4,"9,352",,
0,"Cees Geel, Marcel Hensema, Rifka Lodeizen, Nadja Hüpscher",8 wins & 4 nominations.,N/A,Netherlands,11 Jul 2006,Eddy Terstall,,"Comedy, Drama",7.9/10,"Dutch, English, German, Thai",59/100,59,A mild-mannered gay dentist and a hedonist womanizer rekindle their unlikely friendship when the latter's terminal cancer drives them back together after a decade apart.,https://m.media-amazon.com/images/M/MV5BMTQwODU3MTMxMl5BMl5BanBnXkFtZTcwMTA3OTYyMQ@@._V1_SX300.jpg,Living Films,Not Rated,30 Sep 2004,True,67%,102 min,,Simon,movie,N/A,Eddy Terstall (screenplay),2004,tt0393775,7.9,"7,825",,
0,"Burt Reynolds, Jackie Gleason, Jerry Reed, Dom DeLuise",1 win & 5 nominations.,N/A,USA,N/A,Hal Needham,,"Action, Comedy",5.3/10,"English, Spanish",41/100,41,"The Bandit goes on another cross-country run, transporting an elephant from Florida to Texas. And, once again, Sheriff Buford T. Justice is on his tail.",https://m.media-amazon.com/images/M/MV5BYmFhMGQ5NTEtMTE3Zi00YjBlLWI0OTItNDQwNGVkNWU5MmE5XkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_SX300.jpg,N/A,PG,15 Aug 1980,True,17%,100 min,,Smokey and the Bandit II,movie,N/A,"Hal Needham (characters created by), Robert L. Levy (characters created by), Jerry Belson (screenplay), Brock Yates (screenplay), Michael Kane (story)",1980,tt0081529,5.3,"14,321",,
0,"Burt Reynolds, Sally Field, Jerry Reed, Mike Henry",Nominated for 1 Oscar. Another 1 nomination.,N/A,USA,N/A,Hal Needham,,"Action, Comedy",7.0/10,English,50/100,50,"The Bandit is hired on to run a tractor trailer full of beer over state lines, in hot pursuit by a pesky sheriff.",https://m.media-amazon.com/images/M/MV5BNmViNzZjZTEtODY4MS00Y2U1LWI1NTgtYjk5M2NiMTMxMzY4L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMjU5OTg5NDc@._V1_SX300.jpg,N/A,PG,27 May 1977,True,80%,96 min,,Smokey and the Bandit,movie,N/A,"Hal Needham (story), Robert L. Levy (story), James Lee Barrett (screenplay), Charles Shyer (screenplay), Alan Mandel (screenplay)",1977,tt0076729,7.0,"43,455",,
0,"Jackie Gleason, Jerry Reed, Paul Williams, Pat McCormick",N/A,N/A,USA,24 Aug 2004,Dick Lowry,,"Action, Comedy, Crime",3.6/10,"English, Spanish",,N/A,Big and Little Enos are opening a sea food restaurant. They bet Sheriff Buford T. Justice that he cannot drive from Miami to the Enos ranch in Texas in a given amount of time. If Buford loses he has to give up his badge.,https://m.media-amazon.com/images/M/MV5BZmVjNWZlYmItNzFjOS00NzExLWI3MDctNjE2YTA4NDRhZGFmXkEyXkFqcGdeQXVyMzU4Nzk4MDI@._V1_SX300.jpg,Universal,PG,12 Aug 1983,True,17%,85 min,,Smokey and the Bandit Part 3,movie,N/A,"Stuart Birnbaum, David Dashev",1983,tt0086325,3.6,"7,867",,
0,"Hans van Tongeren, Renée Soutendijk, Toon Agterberg, Maarten Spanjer",N/A,N/A,Netherlands,N/A,Paul Verhoeven,,"Drama, Romance, Sport",6.6/10,Dutch,,N/A,Several Dutch teenagers realize cruel difference between dreams and reality.,https://m.media-amazon.com/images/M/MV5BNGM5MDlkMDgtOTMxZC00MzFjLWFjMzUtYjRjMDU4MmNlNDRiL2ltYWdlXkEyXkFqcGdeQXVyNDkzNTM2ODg@._V1_SX300.jpg,N/A,R,28 Feb 1980,True,80%,120 min,,Spetters,movie,N/A,Gerard Soeteman (scenario),1980,tt0081547,6.6,"4,678",,
0,"Gene Wilder, Richard Pryor, Georg Stanford Brown, JoBeth Williams",1 nomination.,N/A,USA,N/A,Sidney Poitier,,"Comedy, Crime",6.8/10,English,56/100,56,"Set up and wrongfully accused, two best friends will be sent to prison for a crime they didn't commit. However, no prison cell could keep them locked in.",https://m.media-amazon.com/images/M/MV5BMmFkM2NiYTktODYwOC00NmI5LTgyNmItYTYzZGU1ZTJiN2E5XkEyXkFqcGdeQXVyMzU4Nzk4MDI@._V1_SX300.jpg,N/A,R,12 Dec 1980,True,67%,111 min,,Stir Crazy,movie,N/A,Bruce Jay Friedman,1980,tt0081562,6.8,"23,915",,
0,"Lasse Åberg, Lottie Ejebrant, Jon Skolmen, Kim Anderzon",1 nomination.,N/A,Sweden,N/A,Lasse Åberg,,Comedy,7.2/10,"Swedish, Norwegian, Spanish",,N/A,Swedes travel to the Canary Islands on a package trip.,https://m.media-amazon.com/images/M/MV5BYjc2YzNmZTEtYzU0Yy00MzE2LWFjNTEtNWI4ODVlOWEyNzFhXkEyXkFqcGdeQXVyMTQzMjU1NjE@._V1_SX300.jpg,N/A,N/A,22 Aug 1980,True,,107 min,,Sällskapsresan eller Finns det svenskt kaffe på grisfesten,movie,N/A,"Lasse Åberg (a film by), Lasse Åberg (idea), Bo Jonsson (idea)",1980,tt0081590,7.2,"6,927",,
0,"Natalya Belokhvostikova, Curd Jürgens, Igor Kostolevskiy, Claude Jade",3 wins.,N/A,"Soviet Union, France, Switzerland",N/A,"Aleksandr Alov, Vladimir Naumov",,"Action, Drama, Crime, Romance, Thriller, War",6.8/10,Russian,,N/A,Alain Delon and Claude Jade stars in this Soviet movie: Documents reveal in 1980 that the Germans planned to kill the Big Three in Teheran in 1943.,https://m.media-amazon.com/images/M/MV5BYzE2OGFlZjEtMGRhNS00ZDU5LWFhYjgtMGMzZjM5ZGZlNDI5XkEyXkFqcGdeQXVyNjg3MTIwODI@._V1_SX300.jpg,N/A,N/A,08 Jul 1981,True,,150 min,,Assassination Attempt,movie,N/A,"Aleksandr Alov, Vladimir Naumov, Mikhail Shatrov",1981,tt0081609,6.8,"1,050",,
0,"Ted Danson, Isabella Rossellini, Sean Young, William Petersen",N/A,N/A,USA,N/A,Joel Schumacher,,"Comedy, Romance",6.3/10,English,,N/A,Two couples go to a mutual friend's wedding and end up swapping partners.,https://m.media-amazon.com/images/M/MV5BYTc2NzZhOTgtMTBhOC00YzBlLWJlOGQtNmVjY2I5ZjI0Zjc5XkEyXkFqcGdeQXVyMjA4NjIxMjE@._V1_SX300.jpg,N/A,PG-13,10 Feb 1989,True,50%,109 min,,Cousins,movie,N/A,"Jean-Charles Tacchella (based on the film ""Cousin,  Cousine""written by), Stephen Metcalfe (screenplay)",1989,tt0097116,6.3,"4,091",,
0,"Wesley Snipes, Kris Kristofferson, Ron Perlman, Leonor Varela",6 wins & 10 nominations.,N/A,"Germany, USA",N/A,Guillermo del Toro,,"Action, Fantasy, Horror, Sci-Fi, Thriller",6.7/10,"English, Romanian, Czech",52/100,52,"Blade forms an uneasy alliance with the vampire council in order to combat the Reapers, who are feeding on vampires.",https://m.media-amazon.com/images/M/MV5BOWVjZTIzNDYtNTBlNC00NTJjLTkzOTEtOTE0MjlhYzI2YTcyXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_SX300.jpg,N/A,R,22 Mar 2002,True,57%,117 min,,Blade II,movie,N/A,"Marv Wolfman (character), Gene Colan (character), David S. Goyer",2002,tt0187738,6.7,"194,542",,
0,"Barry Watson, Michael Rosenbaum, Harland Williams, Melissa Sagemiller",1 win & 1 nomination.,N/A,USA,N/A,Wallace Wolodarsky,,Comedy,5.5/10,"English, Indonesian",25/100,25,"Three rowdy college students are kicked out of their dorm and dress up in drag to live in the DOG house, where the girls deemed unattractive live.",https://m.media-amazon.com/images/M/MV5BMTA1ODMxODQ1MjheQTJeQWpwZ15BbWU2MDM2MjE3Ng@@._V1_SX300.jpg,N/A,R,22 Mar 2002,True,12%,93 min,,Sorority Boys,movie,N/A,"Joe Jarvis, Greg Coolidge",2002,tt0279781,5.5,"13,520",,
0,"Aidan Quinn, Bonnie Hunt, Kevin Pollak, Eddie Kaye Thomas",N/A,"$119,841",USA,24 Sep 2002,Pete Jones,,Drama,6.5/10,English,36/100,36,"A Catholic boy tries to convert a terminally ill Jewish boy, so he will be able to go to Heaven.",https://m.media-amazon.com/images/M/MV5BMjAyMDIyMjg2Nl5BMl5BanBnXkFtZTcwNzE1MzMyMQ@@._V1_SX300.jpg,Miramax Films,PG,25 Jul 2003,True,36%,91 min,,Stolen Summer,movie,N/A,Pete Jones,2002,tt0286162,6.5,"2,589",,
0,"Candace Evanofski, Donald Holden, Damian Jewan Lee, Curtis Cotton III",9 wins & 15 nominations.,N/A,USA,N/A,David Gordon Green,,Drama,7.4/10,English,82/100,82,"A group of children, in a depressed small town, band together to cover up a tragic mistake one summer.",https://m.media-amazon.com/images/M/MV5BMTg3NTM2MzEzOF5BMl5BanBnXkFtZTYwMDYzNjQ5._V1_SX300.jpg,N/A,Not Rated,28 Sep 2001,True,84%,89 min,,George Washington,movie,N/A,David Gordon Green,2000,tt0262432,7.4,"7,550",,
0,"Daniel Baldwin, Ned Beatty, Richard Belzer, Andre Braugher",N/A,N/A,USA,N/A,Jean de Segonzac,,"Crime, Drama",7.8/10,English,,N/A,"Al Giardello is fatally shot and the detectives of the Baltimore Homicide Unit return to work to solve the case, including Howard, Munch, Bayliss, Meldrick, Bolander and Kellerman.",https://m.media-amazon.com/images/M/MV5BMTczMDU1MDU3M15BMl5BanBnXkFtZTcwMDg4MjAyMQ@@._V1_SX300.jpg,N/A,PG-13,13 Feb 2000,True,86%,88 min,,Homicide: The Movie,movie,N/A,"Tom Fontana, Eric Ellis Overmyer, James Yoshimura",2000,tt0226771,7.8,"1,563",,
0,"José Andrade, Maudelet Badia, Elena Bolaños, Rolando Brito",17 wins & 3 nominations.,N/A,"Cuba, Spain",N/A,Fernando Pérez,,Drama,6.8/10,Spanish,,N/A,"Three characters in present-day Havana must choose between clinging to their self-restricting beliefs, or getting rid of them to live more freely. Ballerina Mariana has promised God ...",https://m.media-amazon.com/images/M/MV5BMTIyMTE5NTI5MF5BMl5BanBnXkFtZTcwNTI5NDgxMQ@@._V1_SX300.jpg,N/A,N/A,18 Jun 1999,True,,106 min,,Life is to Whistle,movie,N/A,"Humberto Jiménez, Fernando Pérez, Eduardo del Llano",1998,tt0192745,6.8,638,,
0,"Ronald Lewis, Audrey Dalton, Guy Rolfe, Oskar Homolka",1 nomination.,N/A,USA,N/A,William Castle,,"Drama, Horror, Mystery",6.7/10,English,,N/A,"A search for a winning lottery ticket in his dead father's grave causes Sardonicus' face to freeze in a horrible grimace, until he forces a doctor to treat his affliction--with even more ...",https://m.media-amazon.com/images/M/MV5BNWZlNTdkZjItNWEyNS00ZWVkLTgxOTItMTgwMWY0MzQ1YmU4XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,N/A,Approved,12 Feb 1962,True,33%,89 min,,Mr. Sardonicus,movie,N/A,"Ray Russell (screenplay), Ray Russell (novel)",1961,tt0055200,6.7,"2,459",,
0,"Joan Crawford, Diane Baker, Leif Erickson, Howard St. John",1 nomination.,N/A,USA,N/A,William Castle,,"Drama, Horror, Thriller",6.8/10,English,,N/A,"After a twenty-year stay at an asylum for a double murder, a mother returns to her estranged daughter where suspicions arise about her behavior.",https://m.media-amazon.com/images/M/MV5BNTU1Yzc4MWItMjZmOS00OTgzLTlhOTEtMjMxYzYxOWJkNGNlXkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_SX300.jpg,N/A,Approved,19 Jan 1964,True,88%,93 min,,Strait-Jacket,movie,N/A,Robert Bloch,1964,tt0058620,6.8,"4,614",,
0,"Jesse Bradford, French Stewart, Paula Garcés, Michael Biehn",N/A,N/A,USA,N/A,Jonathan Frakes,,"Action, Adventure, Comedy, Sci-Fi, Thriller",5.2/10,English,40/100,40,A teenager accidentally activates a machine that enables him to speed up his body so that other people seem to be standing still.,https://m.media-amazon.com/images/M/MV5BMTQ1Njc5MjgwNF5BMl5BanBnXkFtZTYwNTE3MTQ5._V1_SX300.jpg,N/A,PG,29 Mar 2002,True,29%,94 min,,Clockstoppers,movie,N/A,"Rob Hedden (story), Andy Hedden (story), J. David Stem (story), David N. Weiss (story), Rob Hedden (screenplay), J. David Stem (screenplay), David N. Weiss (screenplay)",2002,tt0157472,5.2,"12,981",,
0,"Robin Williams, Edward Norton, Catherine Keener, Danny DeVito",2 nominations.,N/A,"UK, Germany, USA",N/A,Danny DeVito,,"Comedy, Crime, Drama, Thriller",6.4/10,English,38/100,38,"A kids show host, Rainbow Randolph, is fired in disgrace while his replacement, Sheldon Mopes, aka Smoochy the Rhino, finds himself a rising star. Unfortunately for Sheldon, the business of kids television isn't all child's play.",https://m.media-amazon.com/images/M/MV5BNzlmZTQ1YzUtOGZjMi00YmVhLTg0ZDQtMmUyMjVlZDZhOTIwXkEyXkFqcGdeQXVyNTUyMzE4Mzg@._V1_SX300.jpg,N/A,R,29 Mar 2002,True,42%,109 min,,Death to Smoochy,movie,N/A,Adam Resnick,2002,tt0266452,6.4,"38,056",,
0,"Jodie Foster, Kristen Stewart, Forest Whitaker, Dwight Yoakam",1 win & 9 nominations.,N/A,USA,N/A,David Fincher,,"Crime, Drama, Thriller",6.8/10,English,65/100,65,"A divorced woman and her diabetic daughter take refuge in their newly-purchased house's safe room, when three men break-in, searching for a missing fortune.",https://m.media-amazon.com/images/M/MV5BNmY4ZGFjYTYtMDNmYi00ZDM4LWFjYTgtNmNlZjBmMzg0MzQ3XkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_SX300.jpg,N/A,R,29 Mar 2002,True,75%,112 min,,Panic Room,movie,N/A,David Koepp,2002,tt0258000,6.8,"249,545",,
0,"Dennis Quaid, Rachel Griffiths, Jay Hernandez, Beth Grant",5 wins & 4 nominations.,N/A,USA,N/A,John Lee Hancock,,"Drama, Family, Sport",6.9/10,English,72/100,72,A Texas baseball coach makes the major league after agreeing to try out if his high school team made the playoffs.,https://m.media-amazon.com/images/M/MV5BNDYyODhiNmQtYzI2Ni00NDRjLWIwYzYtN2M5MjM4YTYwNzM4L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,N/A,G,29 Mar 2002,True,84%,127 min,,The Rookie,movie,N/A,Mike Rich,2002,tt0265662,6.9,"31,236",,
0,"Margrét Ákadóttir, Julie Anderson, Anna Kristín Arngrímsdóttir, Ilene Bergelson",4 nominations.,N/A,"USA, Iceland",N/A,Hal Hartley,,"Comedy, Drama, Fantasy",6.1/10,"English, Icelandic",36/100,36,The story of a young journalist who journeys to Iceland to find her missing fiancé only to encounter a mythical creature. She eventually forges a relationship with the being.,https://m.media-amazon.com/images/M/MV5BMTkxNTUzNzM0Nl5BMl5BanBnXkFtZTYwODY1NTc3._V1_SX300.jpg,N/A,R,15 Nov 2002,True,30%,102 min,,No Such Thing,movie,N/A,Hal Hartley,2001,tt0248190,6.1,"3,746",,
