,Title,Year,Rated,Released,Runtime,Genre,Director,Writer,Actors,Plot,Language,Country,Awards,Poster,Metascore,imdbRating,imdbVotes,imdbID,Type,DVD,BoxOffice,Production,Website,Response,Internet Movie Database,Rotten Tomatoes,Metacritic,totalSeasons
0,Mutant Chronicles,2008,R,10 Oct 2008,111 min,"Action, Adventure, Mystery, Sci-Fi",Simon Hunter,Philip Eisner,"Thomas Jane, Ron Perlman, Devon Aoki, Sean Pertwee",28th century soldier Mitch Hunter leads a fight against an army of underworld Mutants.,English,"UK, USA",N/A,https://m.media-amazon.com/images/M/MV5BMTEzMTQ4MjQ1ODFeQTJeQWpwZ15BbWU4MDU4MTUyNTEx._V1_SX300.jpg,N/A,5.2,"25,328",tt0490181,movie,N/A,N/A,N/A,N/A,True,5.2/10,18%,,
0,Waltz with Bashir,2008,R,12 Jun 2008,90 min,"Documentary, Animation, Biography, Drama, History, Mystery, War",Ari Folman,Ari Folman,"Ari Folman, Ori Sivan, Ronny Dayag, Shmuel Frenkel",An Israeli film director interviews fellow veterans of the 1982 invasion of Lebanon to reconstruct his own memories of his term of service in that conflict.,"Hebrew, Arabic, German, English","Israel, France, Germany, USA, Finland, Switzerland, Belgium, Australia",Nominated for 1 Oscar. Another 45 wins & 61 nominations.,https://m.media-amazon.com/images/M/MV5BNjM2OTI3NzQyNl5BMl5BanBnXkFtZTcwNjkzNzQ5MQ@@._V1_SX300.jpg,91,8.0,"53,715",tt1185616,movie,N/A,N/A,N/A,N/A,True,8.0/10,96%,91/100,
0,Let the Right One In,2008,R,12 Dec 2008,114 min,"Drama, Horror, Romance",Tomas Alfredson,"John Ajvide Lindqvist (screenplay), John Ajvide Lindqvist (novel)","Kåre Hedebrant, Lina Leandersson, Per Ragnar, Henrik Dahl","Oskar, an overlooked and bullied boy, finds love and revenge through Eli, a beautiful but peculiar girl.","Swedish, Spanish",Sweden,Nominated for 1 BAFTA Film Award. Another 74 wins & 54 nominations.,https://m.media-amazon.com/images/M/MV5BOWM4NTY2NTMtZDZlZS00NTgyLWEzZDMtODE3ZGI1MzI3ZmU5XkEyXkFqcGdeQXVyNzI1NzMxNzM@._V1_SX300.jpg,82,7.9,"201,271",tt1139797,movie,N/A,N/A,N/A,N/A,True,7.9/10,98%,82/100,
0,Hamlet,1996,PG-13,25 Dec 1996,242 min,Drama,Kenneth Branagh,"William Shakespeare (play), Kenneth Branagh (screenplay)","Riz Abbasi, Richard Attenborough, David Blair, Brian Blessed","Hamlet, Prince of Denmark, returns home to find his father murdered and his mother remarrying the murderer, his uncle. Meanwhile, war is brewing.",English,"UK, USA",Nominated for 4 Oscars. Another 9 wins & 21 nominations.,https://m.media-amazon.com/images/M/MV5BM2U5OWM5NWQtZDYwZS00NmI3LTk4NDktNzcwZjYzNmEzYWU1XkEyXkFqcGdeQXVyNjMwMjk0MTQ@._V1_SX300.jpg,N/A,7.7,"35,228",tt0116477,movie,N/A,N/A,N/A,N/A,True,7.7/10,95%,,
0,Death Race,2008,R,22 Aug 2008,105 min,"Action, Sci-Fi, Thriller",Paul W.S. Anderson,"Paul W.S. Anderson (screenplay), Paul W.S. Anderson (screen story), Robert Thom, Charles B. Griffith, Ib Melchior","Jason Statham, Joan Allen, Ian McShane, Tyrese Gibson",Ex-con Jensen Ames is forced by the warden of a notorious prison to compete in our post-industrial world's most popular sport: a car race in which inmates must brutalize and kill one another on the road to victory.,English,"USA, Germany, UK",1 win & 5 nominations.,https://m.media-amazon.com/images/M/MV5BZTA4ODc4YTQtM2YyZS00YTgzLTgyMTAtMTg4Y2Q1YWFmZDYzXkEyXkFqcGdeQXVyNDE5MTU2MDE@._V1_SX300.jpg,43,6.4,"194,079",tt0452608,movie,N/A,N/A,N/A,N/A,True,6.4/10,42%,43/100,
0,The House Bunny,2008,PG-13,22 Aug 2008,97 min,"Comedy, Romance",Fred Wolf,"Karen McCullah, Kirsten Smith","Anna Faris, Colin Hanks, Emma Stone, Kat Dennings","After Playboy bunny Shelley is kicked out of the playboy mansion, she finds a job as the house mother for a sorority full of socially awkward girls.",English,USA,2 nominations.,https://m.media-amazon.com/images/M/MV5BODkxMDg0MjM2OF5BMl5BanBnXkFtZTcwMjc0NTU4MQ@@._V1_SX300.jpg,55,5.5,"77,607",tt0852713,movie,N/A,N/A,N/A,N/A,True,5.5/10,43%,55/100,
0,The Longshots,2008,PG,22 Aug 2008,94 min,"Biography, Comedy, Drama, Family, Sport",Fred Durst,Nick Santora,"Ice Cube, Keke Palmer, Tasha Smith, Jill Marie Jones","The true story of Jasmine Plummer who, at the age of eleven, became the first female to play in Pop Warner football tournament in its 56-year history.",English,USA,2 nominations.,https://m.media-amazon.com/images/M/MV5BMjA5NDMwODQ3MF5BMl5BanBnXkFtZTcwNTA1NDc4MQ@@._V1_SX300.jpg,52,5.4,"3,726",tt1091751,movie,N/A,N/A,N/A,N/A,True,5.4/10,41%,52/100,
0,The Rocker,2008,PG-13,20 Aug 2008,102 min,"Comedy, Music",Peter Cattaneo,"Maya Forbes (screenplay), Wallace Wolodarsky (screenplay), Ryan Jaffe (story)","Rainn Wilson, Christina Applegate, Teddy Geiger, Josh Gad","In the 1980s, a drummer is abandoned by his band just before they become rock superstars. Twenty years later, the drummer sees his second chance at stardom arise when he is asked to perform with his teenage nephew's high school rock band.",English,USA,N/A,https://m.media-amazon.com/images/M/MV5BMTYyMTgzMTQ0MF5BMl5BanBnXkFtZTcwNTE3OTU3MQ@@._V1_SX300.jpg,53,6.2,"36,047",tt1031969,movie,N/A,N/A,N/A,N/A,True,6.2/10,41%,53/100,
0,I.O.U.S.A.,2008,PG,14 Nov 2008,85 min,Documentary,Patrick Creadon,"Patrick Creadon, Christine O'Malley, Addison Wiggin (story), Addison Wiggin, Kate Incontrera (story), William Bonner (book)","Robert Bixby, Humphrey Bogart, Warren Buffett, George Bush",Few are aware that America may be on the brink of a financial meltdown. I.O.U.S.A. explores the country's shocking current fiscal condition and ways to avoid a national economic disaster.,"English, Mandarin",USA,6 nominations.,https://m.media-amazon.com/images/M/MV5BMTI1MzQ0MDAxMV5BMl5BanBnXkFtZTcwODg3NDA4MQ@@._V1_SX300.jpg,70,7.5,"1,816",tt0963807,movie,07 Apr 2009,"$634,829",Roadside Attractions,N/A,True,7.5/10,88%,70/100,
0,Mirrors,2008,R,15 Aug 2008,110 min,"Horror, Mystery",Alexandre Aja,"Alexandre Aja (screenplay), Grégory Levasseur (screenplay), Sung-ho Kim (Korean motion picture ""Into the Mirror"")","Kiefer Sutherland, Paula Patton, Cameron Boyce, Arika Gluck",An ex-cop and his family are the target of an evil force that is using mirrors as a gateway into their home.,English,"USA, Romania, Germany",2 nominations.,https://m.media-amazon.com/images/M/MV5BMTI2NTA1ODEyOF5BMl5BanBnXkFtZTcwNjc3MjY3MQ@@._V1_SX300.jpg,35,6.2,"99,967",tt0790686,movie,N/A,N/A,N/A,N/A,True,6.2/10,15%,35/100,
0,Fly Me to the Moon 3D,2008,G,29 Aug 2008,84 min,"Animation, Adventure, Family","Ben Stassen, Mimi Maynard",Domonic Paris,"Christopher Lloyd, Kelly Ripa, Nicollette Sheridan, Tim Curry",Three young houseflies stow away aboard the Apollo 11 flight to the moon.,English,"Belgium, USA",1 win & 2 nominations.,https://m.media-amazon.com/images/M/MV5BMTc2NTA5MTA2Ml5BMl5BanBnXkFtZTcwMjU5ODQ3MQ@@._V1_SX300.jpg,36,4.5,"4,092",tt0486321,movie,N/A,N/A,N/A,N/A,True,4.5/10,20%,36/100,
0,Variety Lights,1950,Not Rated,07 Dec 1956,97 min,"Drama, Music, Romance","Federico Fellini, Alberto Lattuada","Federico Fellini (screenplay), Federico Fellini (story), Alberto Lattuada (screenplay), Tullio Pinelli (screenplay)","Peppino De Filippo, Carla Del Poggio, Giulietta Masina, John Kitzmiller",A beautiful but ambitious young woman joins a traveling troupe of third-rate vaudevillians and inadvertently causes jealousy and emotional crises.,"Italian, English, Russian",Italy,1 win.,https://m.media-amazon.com/images/M/MV5BMjAxNDhhOGQtODk4OC00ODQxLWE4ZWMtMDY1NzBjZGU5OWQ5XkEyXkFqcGdeQXVyMzcwMDAzMzk@._V1_SX300.jpg,N/A,7.1,"2,442",tt0042692,movie,N/A,N/A,N/A,N/A,True,7.1/10,100%,,
0,Sukiyaki Western Django,2007,R,15 Sep 2007,121 min,"Action, Western",Takashi Miike,"Takashi Miike, Masa Nakamura","Hideaki Itô, Masanobu Andô, Kôichi Satô, Kaori Momoi","A nameless gunfighter arrives in a town ripped apart by rival gangs and, though courted by both to join, chooses his own path.",English,Japan,4 wins & 5 nominations.,https://m.media-amazon.com/images/M/MV5BMTIzMzkxNzMzM15BMl5BanBnXkFtZTcwNjQ3NDE4MQ@@._V1_SX300.jpg,55,6.2,"14,304",tt0906665,movie,N/A,N/A,N/A,N/A,True,6.2/10,56%,55/100,
0,Noise,2007,Not Rated,03 May 2007,108 min,"Crime, Drama, Mystery, Thriller",Matthew Saville,Matthew Saville,"Maia Thomas, Carole Browne, Kent Clifton-Bligh, Aaron Murphy","The community reels after an incident on a suburban train. A young cop, beset with doubt and afflicted with tinnitus, is pitched into the chaos that follows this tragic event. He struggles ...",English,Australia,13 wins & 19 nominations.,https://m.media-amazon.com/images/M/MV5BMTcwNzc1ODc3Ml5BMl5BanBnXkFtZTcwNDU5MzQyMg@@._V1_SX300.jpg,N/A,6.7,"2,483",tt0809931,movie,N/A,N/A,N/A,N/A,True,6.7/10,,,
0,Burn After Reading,2008,R,12 Sep 2008,96 min,"Comedy, Crime, Drama, Thriller","Ethan Coen, Joel Coen","Joel Coen, Ethan Coen","George Clooney, Frances McDormand, Brad Pitt, John Malkovich",A disk containing mysterious information from a CIA agent ends up in the hands of two unscrupulous and daft gym employees who attempt to sell it.,English,"USA, UK, France",Nominated for 2 Golden Globes. Another 8 wins & 30 nominations.,https://m.media-amazon.com/images/M/MV5BYzYwMjZhOGEtMGZlZS00Mjg1LTlkMDktYzJiZDU4MzAxZDRiXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_SX300.jpg,63,7.0,"299,935",tt0887883,movie,N/A,N/A,N/A,N/A,True,7.0/10,78%,63/100,
0,Disaster Movie,2008,PG-13,29 Aug 2008,87 min,Comedy,"Jason Friedberg, Aaron Seltzer","Jason Friedberg, Aaron Seltzer","Matt Lanter, Vanessa Lachey, Gary 'G. Thang' Johnson, Nicole Parker","Over the course of one evening, an unsuspecting group of twenty-somethings find themselves bombarded by a series of natural disasters and catastrophic events.",English,USA,1 win & 6 nominations.,https://m.media-amazon.com/images/M/MV5BMTIzMDQyNDgwNl5BMl5BanBnXkFtZTcwMDA0MTc3MQ@@._V1_SX300.jpg,15,1.9,"85,577",tt1213644,movie,N/A,N/A,N/A,N/A,True,1.9/10,1%,15/100,
0,Babylon A.D.,2008,PG-13,29 Aug 2008,90 min,"Action, Adventure, Sci-Fi, Thriller",Mathieu Kassovitz,"Maurice G. Dantec (novel), Mathieu Kassovitz (screenplay), Éric Besnard (scenario and dialogue), Joseph Simas (screenplay)","Vin Diesel, Michelle Yeoh, Mélanie Thierry, Gérard Depardieu",Veteran-turned-mercenary Toorop takes the high-risk job of escorting a woman from Russia to America. Little does he know that she is host to an organism that a cult wants to harvest in order to produce a genetically modified Messiah.,"English, Russian","France, UK",1 nomination.,https://m.media-amazon.com/images/M/MV5BNGYyZjk2ZjMtNDgzOS00OTY5LTg1MzktNzRiOTNkNzMxNGQ4XkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_SX300.jpg,26,5.6,"92,143",tt0364970,movie,N/A,N/A,N/A,N/A,True,5.6/10,6%,26/100,
0,Traitor,2008,PG-13,27 Aug 2008,114 min,"Action, Crime, Drama, Thriller",Jeffrey Nachmanoff,"Jeffrey Nachmanoff (screenplay), Steve Martin (story), Jeffrey Nachmanoff (story)","Don Cheadle, Guy Pearce, Saïd Taghmaoui, Neal McDonough","When straight arrow FBI agent Roy Clayton heads up the investigation into a dangerous international conspiracy, all clues seem to lead back to former U.S. Special Operations officer, Samir Horn.","English, Arabic",USA,5 nominations.,https://m.media-amazon.com/images/M/MV5BMTg3MzI3NDY5Nl5BMl5BanBnXkFtZTcwMzI0NDY3MQ@@._V1_SX300.jpg,61,7.0,"54,520",tt0988047,movie,N/A,N/A,N/A,N/A,True,7.0/10,65%,61/100,
0,College,2008,R,29 Aug 2008,94 min,Comedy,Deb Hagan,"Dan Callahan, Adam Ellison","Drake Bell, Andrew Caldwell, Andree Moss, Carolyn Moss",A wild weekend is in store for three high school seniors who visit a local college campus as prospective freshmen.,English,USA,N/A,https://m.media-amazon.com/images/M/MV5BMTc4Mjc1NzIxOF5BMl5BanBnXkFtZTcwMjEzMjc3MQ@@._V1_SX300.jpg,15,4.6,"11,927",tt0844671,movie,N/A,N/A,N/A,N/A,True,4.6/10,5%,15/100,
0,Trouble the Water,2008,Unrated,05 Dec 2008,93 min,Documentary,"Carl Deal, Tia Lessin",N/A,"Michael Brown, George W. Bush, Julie Chen Moonves, Ray Nagin",A redemptive tale of an aspiring rap artist surviving failed levees and her own troubled past and seizing a chance for a new beginning.,English,USA,Nominated for 1 Oscar. Another 7 wins & 13 nominations.,https://m.media-amazon.com/images/M/MV5BMTI0MTQzNzEyNV5BMl5BanBnXkFtZTcwNjQzODE1Mg@@._V1_SX300.jpg,83,7.4,"1,895",tt1149405,movie,25 Aug 2009,"$146,384",Zeitgeist Films,N/A,True,7.4/10,96%,83/100,
0,The Women,2008,PG-13,12 Sep 2008,114 min,"Comedy, Drama",Diane English,"Diane English (screenplay), Clare Boothe Luce (play), Anita Loos, Jane Murfin","Meg Ryan, Annette Bening, Eva Mendes, Debra Messing","A wealthy New Yorker wrestles with the decision to leave her cheating husband, as she and her friends discover that women really can have it all.",English,USA,4 wins & 4 nominations.,https://m.media-amazon.com/images/M/MV5BMjIwNjg2MTk1MV5BMl5BanBnXkFtZTcwODQxMzk3MQ@@._V1_SX300.jpg,27,5.0,"19,928",tt0430770,movie,N/A,N/A,N/A,N/A,True,5.0/10,14%,27/100,
0,The Onion Movie,2008,Not Rated,07 Jan 2008,86 min,Comedy,"Tom Kuntz, Mike Maguire","Todd Hanson, Robert Siegel","Daniel Chacón, Ken Takemoto, Steven Seagal, Don McManus",Satirical interpretations of world events and curious human behavior.,"English, Russian, Spanish",USA,N/A,https://m.media-amazon.com/images/M/MV5BMzQyNjcyMjUwOV5BMl5BanBnXkFtZTgwMTgxMDA2MDE@._V1_SX300.jpg,N/A,6.2,"15,108",tt0392878,movie,N/A,N/A,N/A,N/A,True,6.2/10,,,
0,The Spirit,2008,PG-13,25 Dec 2008,103 min,"Action, Crime, Fantasy, Thriller",Frank Miller,"Frank Miller (screenplay), Will Eisner (comic book series)","Jaime King, Gabriel Macht, Dan Gerrity, Arthur the Cat","Rookie cop Denny Colt returns from the beyond as The Spirit, a hero whose mission is to fight against the bad forces in Central City.","English, French",USA,2 nominations.,https://m.media-amazon.com/images/M/MV5BNDcyMTc1NzgwNF5BMl5BanBnXkFtZTcwNzUyMDUwMg@@._V1_SX300.jpg,30,4.8,"58,661",tt0831887,movie,N/A,N/A,N/A,N/A,True,4.8/10,14%,30/100,
0,Oh! What a Lovely War,1969,G,03 Oct 1969,144 min,"Comedy, Musical, War",Richard Attenborough,"Charles Chilton (based on Joan Littlewood's Theatre Workshop Production by,  and the members of the original cast), Ted Allan (after a stage treatment by)","Wendy Allnutt, Colin Farrell, Malcolm McFee, John Rae",The working-class Smiths change their initially sunny views on World War I after the three boys of the family witness the harsh reality of trench warfare.,"English, French, German",UK,Won 1 Golden Globe. Another 7 wins & 8 nominations.,https://m.media-amazon.com/images/M/MV5BNDEyODVmOGYtNDc2Yy00ZGVjLWJmYjMtZTQ4MTA1ZDE0MWRkXkEyXkFqcGdeQXVyNjE5MjUyOTM@._V1_SX300.jpg,N/A,7.1,"2,507",tt0064754,movie,N/A,N/A,N/A,N/A,True,7.1/10,79%,,
0,Bangkok Dangerous,2008,R,05 Sep 2008,99 min,"Action, Crime, Thriller","Danny Pang, Oxide Chun Pang","Jason Richman (screenplay), Oxide Chun Pang, Danny Pang","Nicolas Cage, Shahkrit Yamnarm, Charlie Yeung, Panward Hemmanee",A hitman who's in Bangkok to pull off a series of jobs violates his personal code when he falls for a local woman and bonds with his errand boy.,"English, Thai","USA, Czech Republic, Thailand",1 nomination.,https://m.media-amazon.com/images/M/MV5BMTk2NjU4MDYwNV5BMl5BanBnXkFtZTcwMDQ5ODg3MQ@@._V1_SX300.jpg,24,5.4,"54,100",tt0814022,movie,N/A,N/A,N/A,N/A,True,5.4/10,8%,24/100,
0,The Boys in Company C,1978,R,02 Mar 1978,125 min,"Drama, War",Sidney J. Furie,"Rick Natkin, Sidney J. Furie","Stan Shaw, Andrew Stevens, James Canning, Michael Lembeck","In 1967, five young men undergo boot camp training before being shipped out to Vietnam. Once they get there, the experience proves worse than they could have imagined.",English,"Hong Kong, USA",N/A,https://m.media-amazon.com/images/M/MV5BOTM0ZmJlMjItOWRmMS00ZmU5LWJhNzAtMjc3YzQ5MDFkOWQ0XkEyXkFqcGdeQXVyNDYzNTI2ODc@._V1_SX300.jpg,62,7.0,"2,838",tt0077270,movie,N/A,N/A,N/A,N/A,True,7.0/10,,62/100,
0,A Secret,2007,Not Rated,03 Oct 2007,105 min,"Drama, War",Claude Miller,"Claude Miller (scenario,  adaptation and dialogue), Natalie Carter (scenario,  adaptation and dialogue), Philippe Grimbert (based on the novel by)","Cécile de France, Patrick Bruel, Ludivine Sagnier, Julie Depardieu",A 15-year-old boy unearths a shocking family secret.,"French, Yiddish, German, Hebrew",France,4 wins & 12 nominations.,https://m.media-amazon.com/images/M/MV5BNmMzZTk0MjctYjJmZC00YmJjLWFjYmYtYjBjOGQ4ODcyZTliXkEyXkFqcGdeQXVyMjQzMzQzODY@._V1_SX300.jpg,72,6.8,"2,846",tt0490234,movie,N/A,N/A,N/A,N/A,True,6.8/10,80%,72/100,
0,August Evening,2007,PG-13,21 Jun 2007,128 min,Drama,Chris Eska,Chris Eska,"Pedro Castaneda, Veronica Loren, Abel Becerra, Walter Perez","August Evening follows an aging undocumented farm worker named Jaime and his young, widowed daughter-in-law, Lupe, as their lives are thrown into upheaval. Lupe is more of a daughter to ...",Spanish,USA,6 wins & 2 nominations.,https://m.media-amazon.com/images/M/MV5BMTQ3MDc2MzQ5MV5BMl5BanBnXkFtZTcwMTIyMzU1MQ@@._V1_SX300.jpg,68,7.0,260,tt1020936,movie,13 Jan 2009,N/A,Maya Entertainment,N/A,True,7.0/10,91%,68/100,
0,That's Black Entertainment,1990,N/A,N/A,60 min,"Documentary, History, Music","William Greaves, G. William Jones",G. William Jones,"Billie Allen, Albert Ammons, Louis Armstrong, Eubie Blake","This documentary presents clips from black films from 1929 through 1957. Musical performers include Paul Robeson (in Song of Freedom), Bessie Smith (St. Louis Blues), Eubie Blake and the ...",English,USA,N/A,https://m.media-amazon.com/images/M/MV5BMTg0OTQ5MTg3MF5BMl5BanBnXkFtZTcwNjA4NzYxMQ@@._V1_SX300.jpg,N/A,7.3,42,tt0100768,movie,N/A,N/A,N/A,N/A,True,7.3/10,,,
0,Sunflower,2005,N/A,17 Aug 2007,129 min,"Drama, Romance",Yang Zhang,"Shangjun Cai, Xin Huo, Yang Zhang","Joan Chen, Zhang Fan, Ge Gao, Bin Li","Relationship between father and son on a background of Maoist regime in China in the mid-20th century. The father, a painter by profession, interned in a labor camp for ""re-education"" and ...","Mandarin, English","Hong Kong, China, Netherlands",2 wins & 2 nominations.,https://m.media-amazon.com/images/M/MV5BMjEyMDk0MzMxOF5BMl5BanBnXkFtZTcwNTE2NDM3MQ@@._V1_SX300.jpg,64,7.2,655,tt0401808,movie,N/A,N/A,N/A,N/A,True,7.2/10,69%,64/100,
0,Son of Lassie,1945,Approved,20 Apr 1945,102 min,"Adventure, Drama, Family, War",S. Sylvan Simon,"Jeanne Bartlett (screenplay), Jeanne Bartlett (story), Eric Knight (characters)","Peter Lawford, Donald Crisp, June Lockhart, Nigel Bruce",Laddie (Son of Lassie !) and his master are trapped in Norway during WW2 - has he inherited his mothers famous courage ?,"English, German",USA,N/A,https://m.media-amazon.com/images/M/MV5BYzRhYmZmMzUtMmMzZi00OWQ5LTkwNmUtMTI3Mjk1MDZmOGJkXkEyXkFqcGdeQXVyNTEwNDY2MjU@._V1_SX300.jpg,N/A,6.5,724,tt0038097,movie,N/A,N/A,N/A,N/A,True,6.5/10,,,
0,Dark Blue Almost Black,2006,N/A,19 Oct 2007,105 min,Drama,Daniel Sánchez Arévalo,Daniel Sánchez Arévalo,"Quim Gutiérrez, Marta Etura, Antonio de la Torre, Héctor Colomé","Just as his childhood sweetheart Natalia returns, his infertile brother Antonio asks Jorge to impregnate Paula, Antonio's imprisoned girlfriend.",Spanish,Spain,22 wins & 11 nominations.,https://m.media-amazon.com/images/M/MV5BMTU4NDc1NTcxN15BMl5BanBnXkFtZTcwNzEzMjU0MQ@@._V1_SX300.jpg,N/A,7.2,"7,581",tt0452971,movie,N/A,N/A,N/A,N/A,True,7.2/10,72%,,
0,The Foot Fist Way,2006,R,26 Sep 2008,85 min,Comedy,Jody Hill,"Ben Best, Jody Hill, Danny McBride","Danny McBride, Mary Jane Bostic, Ben Best, Spencer Moreno","An inept tae kwon do instructor struggles with marital troubles and an unhealthy obsession with fellow tae kwon do enthusiast Chuck ""The Truck"" Wallace.",English,USA,1 win.,https://m.media-amazon.com/images/M/MV5BMjA5Mzg0MjAxOF5BMl5BanBnXkFtZTcwODQzMTM2MQ@@._V1_SX300.jpg,63,6.3,"11,048",tt0492619,movie,N/A,N/A,N/A,N/A,True,6.3/10,54%,63/100,
0,Righteous Kill,2008,R,12 Sep 2008,101 min,"Crime, Drama, Mystery, Thriller",Jon Avnet,Russell Gewirtz,"Robert De Niro, Al Pacino, 50 Cent, Carla Gugino",Two veteran New York City detectives work on a case of serial executions of criminals who escaped justice.,"English, Spanish, Russian",USA,1 win & 2 nominations.,https://m.media-amazon.com/images/M/MV5BMTYwMjg3MjY3OV5BMl5BanBnXkFtZTcwNTc4MDU3MQ@@._V1_SX300.jpg,36,6.0,"83,168",tt1034331,movie,N/A,N/A,N/A,N/A,True,6.0/10,18%,36/100,
0,Lakeview Terrace,2008,PG-13,19 Sep 2008,110 min,"Crime, Drama, Thriller",Neil LaBute,"David Loughery (screenplay), Howard Korder (screenplay), David Loughery (story)","Samuel L. Jackson, Patrick Wilson, Kerry Washington, Ron Glass","Based on a true story, a troubled and racist African-American L.A.P.D. Officer will stop at nothing to force out a friendly interracial couple who just moved in next door to him.",English,USA,1 nomination.,https://m.media-amazon.com/images/M/MV5BMTI0MzI0NDI4Ml5BMl5BanBnXkFtZTcwOTk4ODk3MQ@@._V1_SX300.jpg,47,6.1,"47,599",tt0947802,movie,N/A,N/A,N/A,N/A,True,6.1/10,44%,47/100,
0,Ladrón que roba a ladrón,2007,PG-13,31 Aug 2007,98 min,"Action, Adventure, Comedy, Crime",Joe Menendez,JoJo Henrickson,"Fernando Colunga, Miguel Varoni, Saúl Lisazo, Ivonne Montero","Two former thieves reunite to rob the biggest thief they know -- Moctesuma Valdez, a TV infomercial guru who's made millions selling worthless health products to poor Latino immigrants. When none of their affiliates want to go undercover as day laborers to pull off the heist, the two men turn to the real thing for help.",Spanish,USA,N/A,https://m.media-amazon.com/images/M/MV5BODg4ODE4NzgyNV5BMl5BanBnXkFtZTcwNDM3Nzk0MQ@@._V1_SX300.jpg,61,6.8,"1,755",tt0859760,movie,N/A,N/A,N/A,N/A,True,6.8/10,66%,61/100,
0,Shadows in Paradise,1986,Not Rated,17 Oct 1986,74 min,"Comedy, Drama, Romance",Aki Kaurismäki,Aki Kaurismäki,"Matti Pellonpää, Kati Outinen, Sakari Kuosmanen, Esko Nikkari","An episode in the life of Nikander, a garbage man, involving the death of a coworker, a love affair and much more.","Finnish, Swedish, English",Finland,1 win.,https://m.media-amazon.com/images/M/MV5BOWQ5NDdjNWItNzI5Zi00YWRiLWFjODUtOTMwODU5NWE2N2ZkXkEyXkFqcGdeQXVyMDI2NDg0NQ@@._V1_SX300.jpg,N/A,7.5,"4,489",tt0092149,movie,N/A,N/A,N/A,N/A,True,7.5/10,,,
0,Ghost Town,2008,PG-13,19 Sep 2008,102 min,"Comedy, Drama, Fantasy, Romance",David Koepp,"David Koepp, John Kamps","Greg Kinnear, Jordan Carlos, Dequina Moore, Joseph Badalucco Jr.","Bertram Pincus is a man whose people skills leave much to be desired. When Pincus dies unexpectedly, but is miraculously revived after seven minutes, he wakes up to discover that he now has the annoying ability to see ghosts.",English,USA,3 wins & 2 nominations.,https://m.media-amazon.com/images/M/MV5BMTQyODQ4MzYxN15BMl5BanBnXkFtZTcwOTQ1MDczMw@@._V1_SX300.jpg,72,6.7,"68,060",tt0995039,movie,N/A,N/A,N/A,N/A,True,6.7/10,85%,72/100,
0,Maradona by Kusturica,2008,N/A,28 May 2008,90 min,"Documentary, Sport",Emir Kusturica,N/A,"Ernesto Cantu, Fidel Castro, Manu Chao, Hugo Chávez","A documentary on Argentinean soccer star Diego Maradona, regarded by many as the world's greatest modern player.","English, Italian, Serbo-Croatian, Spanish","Spain, France",N/A,https://m.media-amazon.com/images/M/MV5BMzQzOTY5MzI5N15BMl5BanBnXkFtZTcwNjEzMzA2Nw@@._V1_SX300.jpg,N/A,6.7,"5,458",tt0454976,movie,N/A,N/A,N/A,N/A,True,6.7/10,,,
0,Import Export,2007,Not Rated,18 Oct 2007,141 min,Drama,Ulrich Seidl,"Veronika Franz, Ulrich Seidl","Ekateryna Rak, Lidiya Oleksandrivna Savka, Oksana Ivanivna Sklyarenko, Dmytro Andriyovich Gachkov","A nurse from Ukraine searches for a better life in the West, while an unemployed security guard from Austria heads East for the same reason.","German, Russian, Slovak, Czech, English","Austria, France, Germany",2 wins & 1 nomination.,https://m.media-amazon.com/images/M/MV5BMTA2NzE4OTIxOTdeQTJeQWpwZ15BbWU3MDczNzI0MzI@._V1_SX300.jpg,N/A,7.1,"5,106",tt0459102,movie,N/A,N/A,N/A,N/A,True,7.1/10,84%,,
0,The Crow: Wicked Prayer,2005,R,14 Sep 2005,99 min,"Action, Adventure, Comedy, Fantasy, Horror, Thriller",Lance Mungia,"Norman Partridge (novel), James O'Barr (comic book series and comic strip The Crow), Lance Mungia (screenplay), Jeff Most (screenplay), Sean Hood (screenplay)","Yuji Okumoto, Marcus Chong, Tito Ortiz, Tara Reid","On his way to becoming an immortal demon, a gang leader orchestrates the murder of an ex-con and his girlfriend.",English,USA,1 nomination.,https://m.media-amazon.com/images/M/MV5BMTQxODI4NDY1NV5BMl5BanBnXkFtZTcwNjE5ODkyMQ@@._V1_SX300.jpg,N/A,3.0,"8,050",tt0353324,movie,N/A,N/A,N/A,N/A,True,3.0/10,0%,,
0,In Bed,2005,Unrated,25 Oct 2007,85 min,Drama,Matías Bize,Julio Rojas,"Blanca Lewin, Gonzalo Valenzuela","Can strangers connect? Can casual sex become something else? In Santiago, Daniela and Bruno, both about 30, meet at a party, go to another and end up in a hotel. We join them there as ...",Spanish,"Chile, Germany",10 wins & 3 nominations.,https://m.media-amazon.com/images/M/MV5BYTRiZGViNjYtZjQ0ZS00Mzc5LTkzODgtMjkxMGM3YWVmMTkzXkEyXkFqcGdeQXVyMTA0MjU0Ng@@._V1_SX300.jpg,N/A,6.2,"3,077",tt0474642,movie,N/A,N/A,N/A,N/A,True,6.2/10,40%,,
