,Title,Year,Rated,Released,Runtime,Genre,Director,Writer,Actors,Plot,Language,Country,Awards,Poster,Metascore,imdbRating,imdbVotes,imdbID,Type,DVD,BoxOffice,Production,Website,Response,Internet Movie Database,Rotten Tomatoes,Metacritic,totalSeasons,Season,Episode,seriesID
0,Once,2007,R,15 Jun 2007,86 min,"Drama, Music, Romance",John Carney,John Carney,"Glen Hansard, Markéta Irglová, Hugh Walsh, Gerard Hendrick","A modern-day musical about a busker and an immigrant and their eventful week in Dublin, as they write, rehearse and record songs that tell their love story.","English, Czech",Ireland,Won 1 Oscar. Another 22 wins & 32 nominations.,https://m.media-amazon.com/images/M/MV5BYWUxZjJkMDktZmMxMS00Mzg3LTk4MDItN2IwODlmN2E0MTM0XkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_SX300.jpg,88,7.8,"108,123",tt0907657,movie,N/A,N/A,N/A,N/A,True,7.8/10,97%,88/100,,,,
0,Pirates of the Caribbean: At World's End,2007,PG-13,25 May 2007,169 min,"Action, Adventure, Fantasy",Gore Verbinski,"Ted Elliott, Terry Rossio, Ted Elliott (characters), Terry Rossio (characters), Stuart Beattie (characters), Jay Wolpert (characters)","Johnny Depp, Geoffrey Rush, Orlando Bloom, Keira Knightley","Captain Barbossa, Will Turner and Elizabeth Swann must sail off the edge of the map, navigate treachery and betrayal, find Jack Sparrow, and make their final alliances for one last decisive battle.",English,USA,Nominated for 2 Oscars. Another 20 wins & 44 nominations.,https://m.media-amazon.com/images/M/MV5BMjIyNjkxNzEyMl5BMl5BanBnXkFtZTYwMjc3MDE3._V1_SX300.jpg,50,7.1,"580,271",tt0449088,movie,N/A,N/A,N/A,N/A,True,7.1/10,44%,50/100,,,,
0,Bug,2006,R,25 May 2007,102 min,"Drama, Thriller",William Friedkin,"Tracy Letts (screenplay), Tracy Letts (play)","Ashley Judd, Michael Shannon, Harry Connick Jr., Lynn Collins",An unhinged war veteran holes up with a lonely woman in a spooky Oklahoma motel room. The line between reality and delusion is blurred as they discover a bug infestation.,English,"USA, Germany",1 win & 6 nominations.,https://m.media-amazon.com/images/M/MV5BMjIzOTUzMDkzMV5BMl5BanBnXkFtZTcwMDY2MjMzMw@@._V1_SX300.jpg,62,6.1,"31,823",tt0470705,movie,N/A,N/A,N/A,N/A,True,6.1/10,62%,62/100,,,,
0,Mr. Brooks,2007,R,01 Jun 2007,120 min,"Crime, Drama, Thriller",Bruce A. Evans,"Bruce A. Evans, Raynold Gideon","Kevin Costner, Demi Moore, Dane Cook, William Hurt",A well-respected businessman is sometimes controlled by his murder and mayhem-loving alter ego.,English,USA,2 nominations.,https://m.media-amazon.com/images/M/MV5BMTQyNTk5MTMxN15BMl5BanBnXkFtZTcwNTc0ODI1NA@@._V1_SX300.jpg,45,7.3,"140,005",tt0780571,movie,N/A,N/A,N/A,N/A,True,7.3/10,55%,45/100,,,,
0,Fantastic 4: Rise of the Silver Surfer,2007,PG,15 Jun 2007,92 min,"Action, Adventure, Family, Fantasy, Sci-Fi",Tim Story,"Don Payne (screenplay), Mark Frost (screenplay), John Turman (story), Mark Frost (story), Stan Lee (characters), Jack Kirby (characters)","Ioan Gruffudd, Jessica Alba, Chris Evans, Michael Chiklis",The Fantastic Four learn that they aren't the only super-powered beings in the universe when they square off against the powerful Silver Surfer and the planet-eating Galactus.,"English, Japanese, Chinese, Arabic","USA, Germany, UK",2 wins & 14 nominations.,https://m.media-amazon.com/images/M/MV5BODA4YTc5N2QtNzQyYS00ZDUzLWI3M2UtZWI2OWVhOGZlN2MxXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,45,5.6,"245,792",tt0486576,movie,N/A,N/A,N/A,N/A,True,5.6/10,37%,45/100,,,,
0,Gracie,2007,PG-13,01 Jun 2007,95 min,"Biography, Drama, Sport",Davis Guggenheim,"Lisa Marie Petersen (screenplay), Karen Janszen (screenplay), Andrew Shue (story), Ken Himmelman (story), Davis Guggenheim (story)","Jesse Lee Soffer, Christopher Shand, Carly Schroeder, Karl Girolamo",A teenager faces an uphill battle when she fights to give women the opportunity to play competitive soccer.,English,USA,1 win & 2 nominations.,https://m.media-amazon.com/images/M/MV5BNzYxNDQ5MzUyMV5BMl5BanBnXkFtZTcwNTQ0MjY0MQ@@._V1_SX300.jpg,52,6.2,"3,926",tt0441007,movie,17 Sep 2007,"$2,922,776",Picturehouse,N/A,True,6.2/10,61%,52/100,,,,
0,Fay Grim,2006,R,27 Sep 2007,118 min,"Action, Comedy, Thriller",Hal Hartley,Hal Hartley,"Parker Posey, D.J. Mendel, Liam Aiken, Megan Gay","A ten-years-later continuation of Hal Hartley's ""Henry Fool"", where Fay Grim (Posey) is coerced by a CIA agent (Goldblum) to try and locate notebooks that belonged to her fugitive ex-husband (Ryan). Published in them is information that could compromises the security of the U.S., causing Fay to first head to Paris to fetch them ...","English, French","USA, Germany, France",1 win & 2 nominations.,https://m.media-amazon.com/images/M/MV5BMTUwNzYyOTQ5Ml5BMl5BanBnXkFtZTcwNzUxMDMzNw@@._V1_SX300.jpg,52,6.2,"4,005",tt0444628,movie,22 May 2007,"$61,817",Magnolia Pictures,N/A,True,6.2/10,46%,52/100,,,,
0,"I'm a Cyborg, But That's OK",2006,Not Rated,07 Dec 2006,105 min,"Comedy, Drama, Romance",Chan-wook Park,"Seo-kyeong Jeong, Chan-wook Park","Soo-jung Lim, Rain, Seong-hun Cheon, Hee-jin Choi","A girl who thinks she is a combat cyborg checks into a mental hospital, where she encounters other psychotics. Eventually, she falls for a man who thinks he can steal people's souls.",Korean,South Korea,8 wins & 8 nominations.,https://m.media-amazon.com/images/M/MV5BMTAwMjQ0NjQzMTReQTJeQWpwZ15BbWU4MDEyNjg3NTIx._V1_SX300.jpg,N/A,7.1,"21,738",tt0497137,movie,N/A,N/A,N/A,N/A,True,7.1/10,92%,,,,,
0,Eagle vs Shark,2007,R,30 Aug 2007,88 min,"Comedy, Romance",Taika Waititi,"Loren Taylor (story), Taika Waititi (story), Taika Waititi","Loren Taylor, Jemaine Clement, Joel Tobeck, Brian Sergent","The tale of two socially-awkward misfits and the strange ways they try to find love: through revenge on high-school bullies, burgers, and video games.",English,New Zealand,6 wins & 4 nominations.,https://m.media-amazon.com/images/M/MV5BOTUxMzY3MzI0NV5BMl5BanBnXkFtZTcwMDUwMDU0MQ@@._V1_SX300.jpg,55,6.8,"22,087",tt0494222,movie,N/A,N/A,N/A,N/A,True,6.8/10,55%,55/100,,,,
0,88 Minutes,2007,R,18 Apr 2008,108 min,"Crime, Drama, Mystery, Thriller",Jon Avnet,Gary Scott Thompson,"Al Pacino, Alicia Witt, Leelee Sobieski, Amy Brenneman","On the day that a serial killer that he helped put away is supposed to be executed, a noted forensic psychologist and college professor receives a call informing him that he has 88 minutes left to live.",English,"USA, Germany, Canada",3 nominations.,https://m.media-amazon.com/images/M/MV5BMTgxOTg1NzgzMV5BMl5BanBnXkFtZTcwNTM3Mjc1MQ@@._V1_SX300.jpg,17,5.9,"73,167",tt0411061,movie,N/A,N/A,N/A,N/A,True,5.9/10,5%,17/100,,,,
0,Cashback,2006,R,09 May 2008,102 min,"Comedy, Drama, Romance",Sean Ellis,Sean Ellis,"Michelle Ryan, Sean Biggerstaff, Erica Ellis, Jay Bowen","After a painful breakup, Ben develops insomnia. To kill time, he starts working the late night shift at the local supermarket, where his artistic imagination runs wild.","English, Spanish",UK,3 wins.,https://m.media-amazon.com/images/M/MV5BZjhiZmYwMWEtZmZiOC00NDhhLWFhMjQtZmQ5Mjc0NjZhZjFmXkEyXkFqcGdeQXVyMTMxMTY0OTQ@._V1_SX300.jpg,54,7.2,"81,479",tt0460740,movie,N/A,N/A,N/A,N/A,True,7.2/10,46%,54/100,,,,
0,Ocean's Thirteen,2007,PG-13,08 Jun 2007,122 min,"Action, Crime, Thriller",Steven Soderbergh,"Brian Koppelman, David Levien, George Clayton Johnson (characters), Jack Golden Russell (characters)","George Clooney, Brad Pitt, Matt Damon, Michael Mantell","Danny Ocean rounds up the boys for a third heist, after casino owner Willy Bank double-crosses one of the original eleven, Reuben Tishkoff.","English, Mandarin, Spanish, French",USA,1 win & 5 nominations.,https://m.media-amazon.com/images/M/MV5BMTMyNTc1NzY5MV5BMl5BanBnXkFtZTcwNDM4NTQzMw@@._V1_SX300.jpg,62,6.9,"309,343",tt0496806,movie,N/A,N/A,N/A,N/A,True,6.9/10,70%,62/100,,,,
0,Them,2006,R,19 Jul 2006,77 min,"Horror, Thriller","David Moreau, Xavier Palud","David Moreau, Xavier Palud","Olivia Bonamy, Michaël Cohen, Adriana Mocca, Maria Roman","Lucas and Clementine live peacefully in their isolated country house, but one night they wake up to strange noise... they're not alone... and a group of hooded assailants begin to terrorize them throughout the night.","French, Romanian","France, Romania",3 nominations.,https://m.media-amazon.com/images/M/MV5BNjU0MDUxMjIyN15BMl5BanBnXkFtZTcwNzk3MTgzMQ@@._V1_SX300.jpg,60,6.4,"28,234",tt0465203,movie,N/A,N/A,N/A,N/A,True,6.4/10,62%,60/100,,,,
0,Ten Canoes,2006,Unrated,29 Jun 2006,90 min,"Adventure, Comedy, Drama","Rolf de Heer, Peter Djigirr",Rolf de Heer,"Crusoe Kurddal, Jamie Gulpilil, Richard Birrinbirrin, Peter Minygululu","In Australia's Northern Territory, a man tells us a story of his people and his land. It's about an older man, Minygululu, who has three wives and realizes that his younger brother Dayindi may try to steal away the youngest wife.","Aboriginal, English",Australia,17 wins & 8 nominations.,https://m.media-amazon.com/images/M/MV5BMTkzOTQ1NTA0OV5BMl5BanBnXkFtZTcwNzk3MTg0MQ@@._V1_SX300.jpg,82,7.0,"4,357",tt0466399,movie,N/A,N/A,N/A,N/A,True,7.0/10,98%,82/100,,,,
0,Sun Alley,1999,N/A,07 Oct 1999,101 min,"Comedy, Drama, Romance",Leander Haußmann,"Thomas Brussig (screenplay), Leander Haußmann (screenplay), Detlev Buck (collaborator on screenplay), Heike Sperling (collaborator on screenplay), Thomas Brussig (novel)","Alexander Scheer, Alexander Beyer, Robert Stadlober, Teresa Weißbach","A group of kids grow up on the short, wrong (east) side of the Sonnenallee in Berlin, right next to one of the few border crossings between East and West reserved for German citizens. The ...","German, English",Germany,6 wins & 2 nominations.,https://m.media-amazon.com/images/M/MV5BZGU0Y2YzMWQtODI5ZC00NTE1LTk3OGUtODQwM2ZiZWFkMzVmXkEyXkFqcGdeQXVyMzA3Njg4MzY@._V1_SX300.jpg,N/A,6.8,"6,084",tt0177242,movie,N/A,N/A,N/A,N/A,True,6.8/10,,,,,,
0,Hostel: Part II,2007,R,08 Jun 2007,94 min,Horror,Eli Roth,"Eli Roth, Eli Roth (characters)","Lauren German, Roger Bart, Heather Matarazzo, Bijou Phillips","Three American college students studying abroad are lured to a Slovakian hostel, and discover the grim reality behind it.","English, Slovak, Italian, Czech","USA, Czech Republic",5 nominations.,https://m.media-amazon.com/images/M/MV5BMjA1NTQ3MjI2N15BMl5BanBnXkFtZTYwNTQ4MTI3._V1_SX300.jpg,46,5.5,"83,483",tt0498353,movie,N/A,N/A,N/A,N/A,True,5.5/10,44%,46/100,,,,
0,Paranoid Park,2007,R,24 Oct 2007,85 min,"Crime, Drama, Mystery",Gus Van Sant,"Gus Van Sant (screenplay), Blake Nelson (novel)","Gabe Nevins, Daniel Liu, Jake Miller, Taylor Momsen",A teenage skateboarder's life begins to fray after he is involved in the accidental death of a security guard.,English,"France, USA",7 wins & 15 nominations.,https://m.media-amazon.com/images/M/MV5BMTM4NjM1MTg2Nl5BMl5BanBnXkFtZTcwMjc2MDE2MQ@@._V1_SX300.jpg,83,6.7,"28,377",tt0842929,movie,07 Oct 2008,"$241,672",IFC First Take,N/A,True,6.7/10,76%,83/100,,,,
0,Sleepy Hollow,1999,R,19 Nov 1999,105 min,"Fantasy, Horror, Mystery",Tim Burton,"Washington Irving (story ""The Legend of Sleepy Hollow""), Kevin Yagher (screen story), Andrew Kevin Walker (screen story), Andrew Kevin Walker (screenplay)","Johnny Depp, Christina Ricci, Miranda Richardson, Michael Gambon","Ichabod Crane is sent to Sleepy Hollow to investigate the decapitations of three people, with the culprit being the legendary apparition, The Headless Horseman.","English, Latin","Germany, USA",Won 1 Oscar. Another 27 wins & 43 nominations.,https://m.media-amazon.com/images/M/MV5BMTQ4Yjk5ODEtNGFkOS00OTY1LTgwYTYtOTFkNmU2NzBmNGM2XkEyXkFqcGdeQXVyNDQ2MTMzODA@._V1_SX300.jpg,65,7.3,"319,566",tt0162661,movie,N/A,N/A,N/A,N/A,True,7.3/10,68%,65/100,,,,
0,Surf's Up,2007,PG,08 Jun 2007,85 min,"Animation, Comedy, Family, Sport","Ash Brannon, Chris Buck","Don Rhymer (screenplay by), Ash Brannon (screenplay by), Chris Buck (screenplay by), Christopher Jenkins (screenplay by), Christopher Jenkins (story by), Christian Darren (story by), Diego Garzon (story editor)","Shia LaBeouf, Jeff Bridges, Zooey Deschanel, Jon Heder","A behind-the-scenes look at the annual Penguin World Surfing Championship, and its newest participant, up-and-comer Cody Maverick.",English,USA,Nominated for 1 Oscar. Another 2 wins & 17 nominations.,https://m.media-amazon.com/images/M/MV5BMjE4NDE3NzcwM15BMl5BanBnXkFtZTcwMTI0ODYzMw@@._V1_SX300.jpg,64,6.7,"66,765",tt0423294,movie,N/A,N/A,N/A,N/A,True,6.7/10,79%,64/100,,,,
0,Fantastic 4: Rise of the Silver Surfer,2007,PG,15 Jun 2007,92 min,"Action, Adventure, Family, Fantasy, Sci-Fi",Tim Story,"Don Payne (screenplay), Mark Frost (screenplay), John Turman (story), Mark Frost (story), Stan Lee (characters), Jack Kirby (characters)","Ioan Gruffudd, Jessica Alba, Chris Evans, Michael Chiklis",The Fantastic Four learn that they aren't the only super-powered beings in the universe when they square off against the powerful Silver Surfer and the planet-eating Galactus.,"English, Japanese, Chinese, Arabic","USA, Germany, UK",2 wins & 14 nominations.,https://m.media-amazon.com/images/M/MV5BODA4YTc5N2QtNzQyYS00ZDUzLWI3M2UtZWI2OWVhOGZlN2MxXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,45,5.6,"245,792",tt0486576,movie,N/A,N/A,N/A,N/A,True,5.6/10,37%,45/100,,,,
0,Nancy Drew,2007,PG,15 Jun 2007,99 min,"Comedy, Crime, Family, Mystery, Romance, Thriller",Andrew Fleming,"Andrew Fleming (screenplay), Tiffany Paulsen (screenplay), Tiffany Paulsen (story), Mildred Wirt Benson (characters)","Emma Roberts, Craig Gellis, Rich Cooper, Max Thieriot","Teen detective Nancy Drew accompanies her father on a business trip to Los Angeles, where she happens upon clues to a murder mystery involving a movie star.",English,USA,7 nominations.,https://m.media-amazon.com/images/M/MV5BMTk5OTkwOTA5OV5BMl5BanBnXkFtZTcwMTQwMTM0MQ@@._V1_SX300.jpg,53,5.9,"18,791",tt0479500,movie,N/A,N/A,N/A,N/A,True,5.9/10,50%,53/100,,,,
0,Fido,2006,R,16 Mar 2007,93 min,"Comedy, Drama, Horror, Sci-Fi",Andrew Currie,"Robert Chomiak, Andrew Currie, Dennis Heaton, Dennis Heaton (original story)","David Kaye, Jan Skorzewski, Kevin Tyell, Andy Parkin","Space radiation turns the dead into Zombies. Zomcon fights zombies and finds ways to pacify and use them. On pre-teen Timmy's (Kesun Loder's) 1950s suburban street, they all have a zombie doing menial chores. Timmy's zombie becomes his pet and friend, and is named Fido (Sir Billy Connolly).",English,Canada,13 wins & 15 nominations.,https://m.media-amazon.com/images/M/MV5BNzQwMzYyMDQtZTc1Yi00YzU4LThlM2ItYTM5Mjc5NGViNjRjXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,70,6.7,"27,634",tt0457572,movie,N/A,N/A,N/A,N/A,True,6.7/10,73%,70/100,,,,
0,L'iceberg,2005,N/A,07 Dec 2005,84 min,Comedy,"Dominique Abel, Fiona Gordon, Bruno Romy","Dominique Abel, Fiona Gordon, Bruno Romy","Lucy Tulugarjuk, Fiona Gordon, Dominique Abel, Philippe Martz","Fiona, Julien and their two clone-like children live a life appropriate to the robots they have become, in a style-less, cheerless suburb somewhere in the flatlands of French-speaking ...","French, Inuktitut",Belgium,2 wins & 6 nominations.,https://m.media-amazon.com/images/M/MV5BNjAyNTE2NDE1NV5BMl5BanBnXkFtZTcwNzYyOTI1MQ@@._V1_SX300.jpg,60,6.8,782,tt0484113,movie,N/A,N/A,N/A,N/A,True,6.8/10,69%,60/100,,,,
0,Death Proof,2007,TV-MA,31 May 2007,113 min,"Action, Adventure, Thriller",Quentin Tarantino,Quentin Tarantino,"Kurt Russell, Zoë Bell, Rosario Dawson, Vanessa Ferlito","Two separate sets of voluptuous women are stalked at different times by a scarred stuntman who uses his ""death proof"" cars to execute his murderous plans.",English,USA,7 nominations.,https://m.media-amazon.com/images/M/MV5BYTdmZmY3Y2QtNjU5NC00OGUxLTg3MWQtMmE2ODM5Mzg3MzcyL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_SX300.jpg,N/A,7.0,"260,844",tt1028528,movie,N/A,N/A,N/A,N/A,True,7.0/10,64%,,,,,
0,Rescue Dawn,2006,PG-13,27 Jul 2007,120 min,"Action, Biography, Drama, Thriller, War",Werner Herzog,Werner Herzog,"Christian Bale, Zach Grenier, Marshall Bell, Toby Huss",A U.S. fighter pilot's epic struggle of survival after being shot down on a mission over Laos during the Vietnam War.,"English, Lao, Vietnamese","USA, Luxembourg",1 win & 6 nominations.,https://m.media-amazon.com/images/M/MV5BNzUxNzUzNzU2MV5BMl5BanBnXkFtZTcwNTgzNzU2NA@@._V1_SX300.jpg,77,7.3,"98,620",tt0462504,movie,N/A,N/A,N/A,N/A,True,7.3/10,90%,77/100,,,,
0,The TV Set,2006,R,28 Apr 2006,88 min,"Comedy, Drama",Jake Kasdan,Jake Kasdan,"David Duchovny, Sigourney Weaver, Ioan Gruffudd, Judy Greer","The story of a TV pilot as it goes through the Network TV process of casting, production and finally airing.",English,USA,1 nomination.,https://m.media-amazon.com/images/M/MV5BNzIyODc4MzE4N15BMl5BanBnXkFtZTcwMzgzNjk0MQ@@._V1_SX300.jpg,65,6.5,"5,393",tt0473709,movie,25 Sep 2007,"$34,531",ThinkFilm,N/A,True,6.5/10,65%,65/100,,,,
0,The Valet,2006,PG-13,01 Jun 2007,85 min,"Comedy, Drama",Francis Veber,"Declan May (adr writer), Francis Veber","Gad Elmaleh, Alice Taglioni, Daniel Auteuil, Kristin Scott Thomas",A porter and a top-model have to pretend to be a couple in order to salvage a CEO's marriage.,French,"France, Italy, Belgium",1 win & 1 nomination.,https://m.media-amazon.com/images/M/MV5BMTkzZWZkZDItYTMyOC00ZTkzLWFhNGMtYzk1NWUzODdjN2MxXkEyXkFqcGdeQXVyNzM1MDEyNjM@._V1_SX300.jpg,68,6.6,"9,418",tt0449851,movie,18 Sep 2007,"$2,172,209",Sony Pictures Classics,N/A,True,6.6/10,70%,68/100,,,,
0,The Night of the Generals,1967,PG,24 Feb 1967,148 min,"Crime, Drama, Mystery, Thriller, War",Anatole Litvak,"Joseph Kessel (adapted for the screen by), Paul Dehn (adapted for the screen by), Paul Dehn (additional dialogue), Hans Hellmut Kirst (novel), James Hadley Chase (based on an incident written by)","Peter O'Toole, Omar Sharif, Tom Courtenay, Donald Pleasence","In 1942, a Polish prostitute and German Agent is murdered in Warsaw. Suspicion falls on three Generals, and Major Grau (Omar Sharif) of German Intelligence seeks justice which ends up taking decades.","English, Italian, Spanish, French","UK, France",1 win.,https://m.media-amazon.com/images/M/MV5BNTA4NzI0OTQ2Ml5BMl5BanBnXkFtZTgwNDc2MjkzMTE@._V1_SX300.jpg,N/A,7.3,"6,782",tt0062038,movie,N/A,N/A,N/A,N/A,True,7.3/10,50%,,,,,
0,In Search of a Midnight Kiss,2007,Not Rated,01 Aug 2008,90 min,"Comedy, Romance",Alex Holdridge,Alex Holdridge,"Scoot McNairy, Sara Simmonds, Brian McGuire, Kathleen Luong","Broke and alone on New Year's Eve, Wilson just wants to spend the rest of a very bad year in bed. But, when his best friend convinces him to post a personal ad, he meets a woman bent on finding the right guy to be with at midnight.",English,USA,4 wins.,https://m.media-amazon.com/images/M/MV5BMTQyMzMyMTY2M15BMl5BanBnXkFtZTcwNzQ1Mzc3MQ@@._V1_SX300.jpg,64,7.2,"7,768",tt0989000,movie,N/A,N/A,N/A,N/A,True,7.2/10,84%,64/100,,,,
0,My Voyage to Italy,1999,PG-13,16 May 2002,246 min,Documentary,Martin Scorsese,"Suso Cecchi D'Amico, Raffaele Donato, Kent Jones, Martin Scorsese",Martin Scorsese,World-renowned director Martin Scorsese narrates this journey through his favorites in Italian cinema.,"English, Italian, French, German","Italy, USA",3 wins & 2 nominations.,https://m.media-amazon.com/images/M/MV5BMTM0NDg3NjY5OF5BMl5BanBnXkFtZTcwODE0MTk2NQ@@._V1_SX300.jpg,90,8.3,"2,732",tt0173772,movie,06 Jul 2004,N/A,Miramax Films,N/A,True,8.3/10,100%,90/100,,,,
0,The Power of Nightmares: The Rise of the Politics of Fear,2004,N/A,N/A,157 min,"Documentary, History",N/A,N/A,"Gilles Kepel, Melvin Goodman, Stephen Holmes, William Kristol",A series of three documentaries about the use of fear for political gain.,English,UK,4 wins & 1 nomination.,https://m.media-amazon.com/images/M/MV5BMjk1Nzg3MjYtZGY0Mi00OTcyLWJhYzktMzQzZDg3YjRiZDZmXkEyXkFqcGdeQXVyNjMwMjk0MTQ@._V1_SX300.jpg,N/A,8.8,"3,774",tt0430484,series,,,,,True,8.8/10,88%,78/100,1,,,
0,O Lucky Man!,1973,R,20 Jun 1973,178 min,"Comedy, Drama, Fantasy, Music",Lindsay Anderson,"David Sherwin (screenplay), Malcolm McDowell (based on an original idea by)","Malcolm McDowell, Ralph Richardson, Rachel Roberts, Arthur Lowe",An apprentice coffee salesman has a series of improbable and ironic adventures that seem designed to challenge his naive idealism.,English,"UK, USA",Nominated for 1 Golden Globe. Another 3 wins & 1 nomination.,https://m.media-amazon.com/images/M/MV5BOGFmNmFmMWMtNzRjOC00ZjlmLTliODUtZjNlNjhjOTY2N2Q5XkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_SX300.jpg,N/A,7.8,"7,318",tt0070464,movie,23 Oct 2007,N/A,WARNER BROTHERS PICTURES,N/A,True,7.8/10,78%,,,,,
0,Sicko,2007,PG-13,03 Jul 2007,123 min,"Documentary, Drama",Michael Moore,Michael Moore,"Michael Moore, Tucker Albrizzi, Tony Benn, George W. Bush","A documentary comparing the highly profitable American health care industry to other nations, and HMO horror stories including shotgun deaths.","English, French, Spanish, Russian",USA,Nominated for 1 Oscar. Another 14 wins & 14 nominations.,https://m.media-amazon.com/images/M/MV5BYmY4MzY5NDQtZjI5Ni00NjQ2LTg0YjUtNGJhNmFkN2Y3ODEyXkEyXkFqcGdeQXVyNTA4NzY1MzY@._V1_SX300.jpg,74,7.9,"72,697",tt0386032,movie,N/A,N/A,N/A,N/A,True,7.9/10,92%,74/100,,,,
0,A Mighty Heart,2007,R,22 Jun 2007,108 min,"Biography, Drama, History, Thriller, War",Michael Winterbottom,"John Orloff (screenplay), Mariane Pearl (book)","Dan Futterman, Angelina Jolie, Archie Panjabi, Mohammed Afzal","Mariane Pearl embarks on a frantic search to locate her journalist husband, Daniel, when he goes missing in Pakistan.","English, French, Urdu, Arabic","USA, UK",Nominated for 1 Golden Globe. Another 4 wins & 17 nominations.,https://m.media-amazon.com/images/M/MV5BMTg4OTk0NDc3MV5BMl5BanBnXkFtZTcwOTU0ODc0MQ@@._V1_SX300.jpg,74,6.6,"26,518",tt0829459,movie,N/A,N/A,N/A,N/A,True,6.6/10,79%,74/100,,,,
0,1408,2007,PG-13,22 Jun 2007,104 min,"Fantasy, Horror, Mystery",Mikael Håfström,"Matt Greenberg (screenplay), Scott Alexander (screenplay), Larry Karaszewski (screenplay), Stephen King (short story)","John Cusack, Tony Shalhoub, Len Cariou, Isiah Whitlock Jr.","A man who specialises in debunking paranormal occurrences checks into the fabled room 1408 in the Dolphin Hotel. Soon after settling in, he confronts genuine terror.",English,USA,4 wins & 10 nominations.,https://m.media-amazon.com/images/M/MV5BMTk1MDg0NTU0OV5BMl5BanBnXkFtZTcwMTM1NDk0MQ@@._V1_SX300.jpg,64,6.8,"249,995",tt0450385,movie,N/A,N/A,N/A,N/A,True,6.8/10,80%,64/100,,,,
0,Death at a Funeral,2007,R,07 Sep 2007,90 min,Comedy,Frank Oz,Dean Craig,"Matthew Macfadyen, Keeley Hawes, Andy Nyman, Ewen Bremner",Chaos ensues when a man tries to expose a dark secret regarding a recently deceased patriarch of a dysfunctional British family.,English,"USA, Germany, UK, Netherlands",3 wins & 2 nominations.,https://m.media-amazon.com/images/M/MV5BMjE4OTIyNTM1MF5BMl5BanBnXkFtZTcwMjUzNTg0MQ@@._V1_SX300.jpg,67,7.4,"106,835",tt0795368,movie,N/A,N/A,N/A,N/A,True,7.4/10,,67/100,,,,
0,Live Free or Die Hard,2007,PG-13,27 Jun 2007,128 min,"Action, Thriller",Len Wiseman,"Mark Bomback (screenplay), Mark Bomback (story), David Marconi (story), John Carlin (article), Roderick Thorp (certain original characters)","Bruce Willis, Timothy Olyphant, Justin Long, Maggie Q",John McClane and a young hacker join forces to take down master cyber-terrorist Thomas Gabriel in Washington D.C.,"English, Italian, French","USA, UK",3 wins & 16 nominations.,https://m.media-amazon.com/images/M/MV5BNDQxMDE1OTg4NV5BMl5BanBnXkFtZTcwMTMzOTQzMw@@._V1_SX300.jpg,69,7.1,"381,834",tt0337978,movie,N/A,N/A,N/A,N/A,True,7.1/10,82%,69/100,,,,
0,License to Wed,2007,PG-13,03 Jul 2007,91 min,"Comedy, Romance",Ken Kwapis,"Kim Barker (screenplay), Tim Rasmussen (screenplay), Vince Di Meglio (screenplay), Kim Barker (story), Wayne Lloyd (story)","Robin Williams, Mandy Moore, John Krasinski, Eric Christian Olsen",A reverend puts an engaged couple through a grueling marriage preparation course to see if they are meant to be married in his church.,English,"USA, Australia",1 nomination.,https://m.media-amazon.com/images/M/MV5BMTI5MTM2MjQ5NV5BMl5BanBnXkFtZTcwOTc3MDc0MQ@@._V1_SX300.jpg,25,5.3,"37,284",tt0762114,movie,N/A,N/A,N/A,N/A,True,5.3/10,7%,25/100,,,,
0,Evening,2007,PG-13,29 Jun 2007,117 min,"Drama, Romance",Lajos Koltai,"Susan Minot (screenplay), Michael Cunningham (screenplay), Susan Minot (novel)","Claire Danes, Toni Collette, Vanessa Redgrave, Patrick Wilson","A drama exploring the romantic past and emotional present of Ann Lord (Vanessa Redgrave) and her daughters, Constance Haverford (Natasha Richardson) and Nina Mars (Toni Collette). As Ann lays dying, she remembers, and is moved to convey to her daughters, the defining moments in her life fifty years ago, when she was a young woman. Harris Arden (Patrick Wilson) is the man Ann loves in the 1950s ...",English,"USA, Germany",3 nominations.,https://m.media-amazon.com/images/M/MV5BMTQ3NTAzNzgzMV5BMl5BanBnXkFtZTcwMDIyMjY0MQ@@._V1_SX300.jpg,45,6.5,"12,821",tt0765447,movie,25 Sep 2007,"$12,406,646",Focus Features,N/A,True,6.5/10,27%,45/100,,,,
