,Title,Year,Rated,Released,Runtime,Genre,Director,Writer,Actors,Plot,Language,Country,Awards,Poster,Metascore,imdbRating,imdbVotes,imdbID,Type,DVD,BoxOffice,Production,Website,Response,Internet Movie Database,Rotten Tomatoes,Metacritic,totalSeasons,Season,Episode,seriesID
0,Pooh's Heffalump Movie,2005,G,11 Feb 2005,68 min,"Animation, Comedy, Family, Fantasy, Musical, Mystery",Frank Nissen,"Brian Hohlfeld (screenplay), Evan Spiliotopoulos (screenplay), A.A. Milne (characters)","Jim Cummings, John Fiedler, Nikita Hopkins, Kath Soucie","A Heffalump is heard trumpeting in the hundred acre woods. Winnie the Pooh, Tigger, and Piglet are scared and rush to Rabbit's house for advice. Roo joins them and they all agree that ...",English,USA,1 nomination.,https://m.media-amazon.com/images/M/MV5BMTUyOTk5MDM4N15BMl5BanBnXkFtZTcwMTM0NDcyMQ@@._V1_SX300.jpg,64,6.4,"6,031",tt0407121,movie,N/A,N/A,N/A,N/A,True,6.4/10,80%,64/100,,,,
0,Deep Throat,1972,X,08 Jan 1973,61 min,"Adult, Comedy",Gerard Damiano,Gerard Damiano,"Harry Reems, Dolly Sharp, Ronnie Shark, William Love",A woman with an unusual birth defect comes to a doctor who has an unorthodox solution to make the best of her situation.,English,USA,1 win & 1 nomination.,https://m.media-amazon.com/images/M/MV5BMjExMzI3MzkyNl5BMl5BanBnXkFtZTcwOTQxODAwMQ@@._V1_SX300.jpg,N/A,5.2,"6,044",tt0068468,movie,N/A,N/A,N/A,N/A,True,5.2/10,,,,,,
0,Uncle Nino,2003,PG,21 Oct 2003,104 min,"Comedy, Drama, Family",Robert Shallcross,Robert Shallcross,"Pierrino Mascarino, Joe Mantegna, Anne Archer, Trevor Morgan","A distant, slightly dysfunctional family is brought closer together when the father's long-estranged Uncle Nino comes from Italy to Chicago for a surprise visit.",English,USA,1 win.,https://m.media-amazon.com/images/M/MV5BMTcxNTUzMDA5MF5BMl5BanBnXkFtZTcwNDA2NDQyMQ@@._V1_SX300.jpg,44,6.8,662,tt0327210,movie,N/A,N/A,N/A,N/A,True,6.8/10,21%,44/100,,,,
0,Bride & Prejudice,2004,PG-13,11 Mar 2005,122 min,"Comedy, Drama, Musical, Romance",Gurinder Chadha,"Jane Austen (novel), Paul Mayeda Berges, Gurinder Chadha","Aishwarya Rai Bachchan, Martin Henderson, Nadira Babbar, Anupam Kher","A modern adaptation of Jane Austen's classic novel, Pride and Prejudice, that features the lives of four unmarried daughters in an Indian family.","English, Hindi, Punjabi, Spanish","UK, USA, India",1 win & 4 nominations.,https://m.media-amazon.com/images/M/MV5BZjI2N2M3YzYtNTI3OS00ZTgxLTg1OWEtOTQ1NWY3N2NlMDYwXkEyXkFqcGdeQXVyODE5NzE3OTE@._V1_SX300.jpg,55,6.1,"19,490",tt0361411,movie,05 Jul 2005,"$6,481,176",Miramax Films,N/A,True,6.1/10,64%,55/100,,,,
0,Constantine,2005,R,18 Feb 2005,121 min,"Action, Fantasy, Horror, Mystery",Francis Lawrence,"Jamie Delano (comic book ""Hellblazer""), Garth Ennis (comic book ""Hellblazer""), Kevin Brodbin (story), Kevin Brodbin (screenplay), Frank A. Cappello (screenplay)","Keanu Reeves, Rachel Weisz, Shia LaBeouf, Djimon Hounsou","Supernatural exorcist and demonologist John Constantine helps a policewoman prove her sister's death was not a suicide, but something more.","English, Filipino, Tagalog","USA, Germany",2 wins & 10 nominations.,https://m.media-amazon.com/images/M/MV5BODRiNmFhY2EtMGY2OC00YjI2LWIyYjQtYzFiM2ZhNjdhYzE4XkEyXkFqcGdeQXVyNDY5MTUyNjU@._V1_SX300.jpg,50,7.0,"294,554",tt0360486,movie,N/A,N/A,N/A,N/A,True,7.0/10,46%,50/100,,,,
0,Son of the Mask,2005,PG,18 Feb 2005,94 min,"Comedy, Family, Fantasy",Lawrence Guterman,Lance Khazei,"Jamie Kennedy, Alan Cumming, Liam Falconer, Ryan Falconer","Tim Avery, an aspiring cartoonist, finds himself in a predicament when his dog stumbles upon the mask of Loki. Then after conceiving an infant son ""born of the mask"", he discovers just how looney child raising can be.",English,"USA, Germany",7 wins & 12 nominations.,https://m.media-amazon.com/images/M/MV5BMTI3Mjg5NjI3OV5BMl5BanBnXkFtZTcwNDkwODcyMQ@@._V1_SX300.jpg,20,2.2,"51,186",tt0362165,movie,N/A,N/A,N/A,N/A,True,2.2/10,6%,20/100,,,,
0,Because of Winn-Dixie,2005,PG,18 Feb 2005,106 min,"Comedy, Drama, Family",Wayne Wang,"Kate DiCamillo (novel), Joan Singleton (screenplay)","AnnaSophia Robb, Jeff Daniels, Cicely Tyson, Dave Matthews",A mischievous dog befriends a lonely young girl in a new town and helps her make new friends.,English,USA,2 nominations.,https://m.media-amazon.com/images/M/MV5BMTA3NDYzNDE0MjBeQTJeQWpwZ15BbWU3MDc3NjA3MzM@._V1_SX300.jpg,54,6.3,"10,040",tt0317132,movie,09 Aug 2005,"$32,500,000",20th Century Fox,N/A,True,6.3/10,55%,54/100,,,,
0,Turtles Can Fly,2004,PG-13,23 Feb 2005,98 min,"Drama, War",Bahman Ghobadi,Bahman Ghobadi,"Soran Ebrahim, Avaz Latif, Saddam Hossein Feysal, Hiresh Feysal Rahman","Near the Iraqi-Turkish border on the eve of an American invasion, refugee children like 13-year-old Kak (Ebrahim), gauge and await their fate.","Kurdish, Arabic, English","Iran, France, Iraq",23 wins & 7 nominations.,https://m.media-amazon.com/images/M/MV5BOTA3ZGQ1YjctZDFjYi00ZWY4LThjNDAtMTdmNWJhNmZhYjNjXkEyXkFqcGdeQXVyNjc1NTczMzg@._V1_SX300.jpg,85,8.1,"16,062",tt0424227,movie,20 Sep 2005,"$213,047",IFC Films,N/A,True,8.1/10,88%,85/100,,,,
0,Beautiful Boxer,2004,Unrated,29 Apr 2004,118 min,"Action, Biography, Drama, Sport",Ekachai Uekrongtham,"Ekachai Uekrongtham (screenplay by), Desmond Sim (screenplay by)","Asanee Suwan, Sorapong Chatree, Orn-Anong Panyawong, Nukkid Boonthong",Bio-pic of transgender Muay Thai boxer Parinya Charoenphol who pursued the sport to pay for her sex change operation.,"Thai, English, Japanese",Thailand,6 wins & 7 nominations.,https://m.media-amazon.com/images/M/MV5BMzEzMDc2NDA4MV5BMl5BanBnXkFtZTcwNjQwNDk5Ng@@._V1_SX300.jpg,66,7.1,"3,059",tt0401248,movie,N/A,N/A,N/A,N/A,True,7.1/10,83%,66/100,,,,
0,Pauly Shore Is Dead,2003,R,01 Jan 2003,82 min,Comedy,Pauly Shore,"Kirk Fox, Pauly Shore","Ashley L. Anderson, Pamela Anderson, Camille Anderson, Beaumont Bacon","Hollywood's Pauly Shore loses everything, fakes his own death, and gets caught.",English,USA,1 win.,https://m.media-amazon.com/images/M/MV5BOWM2ZmEyODAtMjdjNi00OTFkLTk3NmUtNmU2MDg5ZGI4NWQwXkEyXkFqcGdeQXVyMTY5Nzc4MDY@._V1_SX300.jpg,N/A,4.4,"4,455",tt0284674,movie,25 Jan 2005,N/A,Regent Releasing,N/A,True,4.4/10,57%,,,,,
0,Bunny Lake Is Missing,1965,Not Rated,27 Feb 1966,107 min,"Drama, Mystery, Thriller",Otto Preminger,"John Mortimer (screenplay), Penelope Mortimer (screenplay), Marryam Modell (novel)","Laurence Olivier, Carol Lynley, Keir Dullea, Martita Hunt","A woman reports that her young daughter is missing, but there seems to be no evidence that she ever existed.",English,UK,Nominated for 2 BAFTA Film Awards. Another 1 nomination.,https://m.media-amazon.com/images/M/MV5BODJkNTk0YWYtNWYwZC00NjE5LTg2NGYtZTA5MjEzNWY3YTc2XkEyXkFqcGdeQXVyMTMxMTY0OTQ@._V1_SX300.jpg,77,7.3,"7,461",tt0058997,movie,N/A,N/A,N/A,N/A,True,7.3/10,86%,77/100,,,,
0,Jeremy,1973,PG,21 Jun 1973,90 min,"Drama, Music, Romance",Arthur Barron,Arthur Barron,"Robby Benson, Glynnis O'Connor, Len Bari, Leonardo Cimino","Shy cellist boy meets upperclassman ballet dancing girl at school. They experience first-time love, then happenstance pulls them apart.",English,USA,Nominated for 1 Golden Globe. Another 1 win & 1 nomination.,https://m.media-amazon.com/images/M/MV5BMTQ3OGRjYTQtMWI3YS00ZjQ2LWE2M2EtYWUyMjFlNTUzZDY2XkEyXkFqcGdeQXVyMTMxMTY0OTQ@._V1_SX300.jpg,N/A,7.0,609,tt0070238,movie,N/A,N/A,N/A,N/A,True,7.0/10,,,,,,
0,The Boyfriend School,1990,PG-13,21 Sep 1990,101 min,"Comedy, Romance",Malcolm Mowbray,"Sarah Bird (novel), Sarah Bird (screenplay)","Shelley Long, Steve Guttenberg, Jami Gertz, Kyle MacLachlan",Cartoonist Gus has survived cancer treatment and now his romance novelist sister tries to find him a woman and guide him. Will they succeed?,English,"UK, USA",N/A,https://m.media-amazon.com/images/M/MV5BZTViZTM2MzktYjllNi00NTIwLWE5MzQtYTZmODBjMzYwY2Q3XkEyXkFqcGdeQXVyNjkwNTg3NDY@._V1_SX300.jpg,N/A,5.9,"2,165",tt0099450,movie,N/A,N/A,N/A,N/A,True,5.9/10,,,,,,
0,Until September,1984,R,21 Sep 1984,95 min,"Drama, Romance",Richard Marquand,Janice Lee Graham,"Karen Allen, Thierry Lhermitte, Christopher Cazenove, Hutton Cobb","Mo Alexander's bad luck is that she misses the plane in Paris carrying her tour group and her luggage. On top of this, she finds that it will take several days for the travel agent to work ...",English,USA,N/A,https://m.media-amazon.com/images/M/MV5BZTZiOWVkYWQtYTMwNi00ZjA5LWJiZWYtNWFkYjY0ZDY1OGY4XkEyXkFqcGdeQXVyMjI4MjA5MzA@._V1_SX300.jpg,N/A,5.9,536,tt0088330,movie,N/A,N/A,N/A,N/A,True,5.9/10,0%,,,,,
0,Night and the City,1992,R,23 Oct 1992,105 min,"Comedy, Crime, Drama",Irwin Winkler,"Gerald Kersh (novel), Richard Price (screenplay)","Robert De Niro, Jessica Lange, Cliff Gorman, Alan King",The story about a cheating and incompetent lawyer (Harry Fabian) who suddenly gets obsessed on becoming a boxing promoter.,English,USA,N/A,https://m.media-amazon.com/images/M/MV5BYzNmZjRmZDItNzY2Yy00Y2FkLTkzM2QtZDMxZWMyNDQ5MTUzXkEyXkFqcGdeQXVyNjUwNzk3NDc@._V1_SX300.jpg,61,5.8,"4,358",tt0105001,movie,N/A,N/A,N/A,N/A,True,5.8/10,57%,61/100,,,,
0,Frozen Land,2005,N/A,14 Jan 2005,130 min,Drama,Aku Louhimies,"Paavo Westerberg (screenplay), Jari Olavi Rantala (screenplay), Aku Louhimies (screenplay)","Jasper Pääkkönen, Mikko Leppilampi, Pamela Tola, Petteri Summanen",When a schoolteacher is sacked he projects his bad mood at his troubled teen son. He in turn buys a CD player from a pawnshop with counterfeit money. This causes a chain-reaction that ...,Finnish,Finland,17 wins & 5 nominations.,https://m.media-amazon.com/images/M/MV5BMTczMjgyMjQxNF5BMl5BanBnXkFtZTcwNjUxMjU3Mg@@._V1_SX300.jpg,N/A,7.4,"5,597",tt0388318,movie,N/A,N/A,N/A,N/A,True,7.4/10,,,,,,
0,Night Watch,2004,R,03 Mar 2006,114 min,"Action, Fantasy, Horror, Thriller",Timur Bekmambetov,"Timur Bekmambetov (screenplay), Laeta Kalogridis (screenplay), Sergey Lukyanenko (novel)","Konstantin Khabenskiy, Vladimir Menshov, Valeriy Zolotukhin, Mariya Poroshina",A fantasy-thriller set in present-day Moscow where the respective forces that control daytime and nighttime do battle.,"Russian, German",Russia,2 wins & 8 nominations.,https://m.media-amazon.com/images/M/MV5BMjE0Nzk0NDkyOV5BMl5BanBnXkFtZTcwMjkzOTkyMQ@@._V1_SX300.jpg,58,6.4,"51,529",tt0403358,movie,N/A,N/A,N/A,N/A,True,6.4/10,60%,58/100,,,,
0,Dot the I,2003,R,31 Oct 2003,92 min,"Drama, Romance, Thriller",Matthew Parkhill,Matthew Parkhill,"Gael García Bernal, Natalia Verbeke, James D'Arcy, Tom Hardy",Young lovers in London are wrapped up in a love triangle that may not be exactly what it seems.,English,"UK, Spain, USA",1 win & 1 nomination.,https://m.media-amazon.com/images/M/MV5BMTU2MDQ1NjM5N15BMl5BanBnXkFtZTcwNTY5ODcyMQ@@._V1_SX300.jpg,39,6.8,"8,094",tt0326835,movie,18 Oct 2005,N/A,Summit Entertainment,N/A,True,6.8/10,25%,39/100,,,,
0,Road to Morocco,1942,Passed,08 Apr 1943,82 min,"Adventure, Comedy, Family, Music, Romance",David Butler,"Frank Butler (original screenplay), Don Hartman (original screenplay)","Bing Crosby, Bob Hope, Dorothy Lamour, Anthony Quinn","Two carefree castaways on a desert shore find an Arabian Nights city, where they compete for the luscious Princess Shalmar.",English,USA,Nominated for 2 Oscars. Another 1 win.,https://m.media-amazon.com/images/M/MV5BMWIxOTY0YjUtNDhkZC00MGE4LThmYzAtZmQxOWQ5MDYyNGRiL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNDQzMDg4Nzk@._V1_SX300.jpg,N/A,7.1,"4,977",tt0035262,movie,05 Mar 2002,N/A,MCA Universal Home Video,N/A,True,7.1/10,92%,,,,,
0,Man of the House,2005,PG-13,25 Feb 2005,100 min,"Comedy, Crime",Stephen Herek,"John J. McLaughlin (story), Scott Lobdell (story), Robert Ramsey (screenplay), Matthew Stone (screenplay), John J. McLaughlin (screenplay)","Tommy Lee Jones, Cedric the Entertainer, Christina Milian, Paula Garcés",A Texas Ranger must protect a group of cheerleaders who have witnessed a murder.,English,USA,N/A,https://m.media-amazon.com/images/M/MV5BODY3Nzg2NDQ5Ml5BMl5BanBnXkFtZTcwOTQ5MDgyMQ@@._V1_SX300.jpg,35,5.4,"22,330",tt0331933,movie,N/A,N/A,N/A,N/A,True,5.4/10,9%,35/100,,,,
0,Kung Fu Hustle,2004,R,22 Apr 2005,99 min,"Action, Comedy, Fantasy",Stephen Chow,"Stephen Chow, Kan-Cheung Tsang, Xin Huo, Man Keung Chan","Stephen Chow, Xiaogang Feng, Wah Yuen, Zhihua Dong","In Shanghai, China in the 1940s, a wannabe gangster aspires to join the notorious ""Axe Gang"" while residents of a housing complex exhibit extraordinary powers in defending their turf.","Cantonese, Mandarin","Hong Kong, China, USA",Nominated for 1 Golden Globe. Another 25 wins & 46 nominations.,https://m.media-amazon.com/images/M/MV5BMjZiOTNlMzYtZWYwZS00YWJjLTk5NDgtODkwNjRhMDI0MjhjXkEyXkFqcGdeQXVyMjgyNjk3MzE@._V1_SX300.jpg,78,7.7,"122,414",tt0373074,movie,N/A,N/A,N/A,N/A,True,7.7/10,90%,78/100,,,,
0,Travelers and Magicians,2003,N/A,21 Apr 2004,108 min,"Drama, Adventure",Khyentse Norbu,Khyentse Norbu,"Tshewang Dendup, Sonam Lhamo, Lhakpa Dorji, Deki Yangzom","The two men embark on parallel, if separate, journeys. Their yearning is a common one--for a better and different life. Dondup, delayed by the timeless pace of his village, is forced to ...",Dzongkha,"Australia, Bhutan, UK",3 wins & 2 nominations.,https://m.media-amazon.com/images/M/MV5BMTgxMjkzNTgwNF5BMl5BanBnXkFtZTcwMTE5NjEzMQ@@._V1_SX300.jpg,71,7.5,"1,838",tt0378906,movie,N/A,N/A,N/A,N/A,True,7.5/10,,71/100,,,,
0,Zelary,2003,R,04 Sep 2003,150 min,"Drama, Romance, War",Ondrej Trojan,"Kveta Legátová (novel), Petr Jarchovský","Anna Geislerová, György Cserhalmi, Jaroslava Adamová, Miroslav Donutil","A nurse and her surgeon-lover are part of a resistance movement in 1940s Czechoslovakia. When they are discovered, her lover flees and she must find a place to hide. A patient whose life ...","Czech, Russian, German","Czech Republic, Slovakia, Austria",Nominated for 1 Oscar. Another 4 wins & 10 nominations.,https://m.media-amazon.com/images/M/MV5BODk2NzU2MDQ5M15BMl5BanBnXkFtZTcwMzM2NjYyMQ@@._V1_SX300.jpg,66,7.7,"3,155",tt0288330,movie,N/A,N/A,N/A,N/A,True,7.7/10,73%,66/100,,,,
0,Dr. Giggles,1992,R,23 Oct 1992,95 min,"Comedy, Drama, Horror, Mystery, Thriller",Manny Coto,"Manny Coto, Graeme Whifler","Larry Drake, Holly Marie Combs, Cliff De Young, Glenn Quinn","A madman who believes he's a doctor comes to the town where his crazy father was killed, and soon begins murdering people and becoming infatuated with a teenage girl who has a heart condition.",English,"USA, Japan",1 win & 2 nominations.,https://m.media-amazon.com/images/M/MV5BNGU0YjczMTItMzM2MS00MjhmLTk2OTktN2ViNjg0MGM5OTEzXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,N/A,5.2,"5,534",tt0104139,movie,N/A,N/A,N/A,N/A,True,5.2/10,17%,,,,,
0,The Three Musketeers,1993,PG,12 Nov 1993,105 min,"Action, Adventure, Comedy, Family, Romance",Stephen Herek,"Alexandre Dumas (novel), David Loughery (screenplay)","Charlie Sheen, Kiefer Sutherland, Chris O'Donnell, Oliver Platt","France, 1625: Young d'Artagnan heads to Paris to join the Musketeers but the evil cardinal has disbanded them - save 3. He meets the 3, Athos, Porthos and Aramis, and joins them on their quest to save the king and country.",English,"Austria, UK, USA",2 wins & 3 nominations.,https://m.media-amazon.com/images/M/MV5BMzc4OTJlMTgtMWE5MC00MDRlLWE2MDQtYTI4ZTAzNzUyZjM2XkEyXkFqcGdeQXVyNjExODE1MDc@._V1_SX300.jpg,43,6.4,"49,020",tt0108333,movie,N/A,N/A,N/A,N/A,True,6.4/10,28%,43/100,,,,
0,Masculin Féminin,1966,Not Rated,22 Mar 1966,103 min,"Drama, Romance",Jean-Luc Godard,"Jean-Luc Godard, Guy de Maupassant (stories)","Jean-Pierre Léaud, Chantal Goya, Marlène Jobert, Michel Debord","A romance between young Parisians, shown through a series of vignettes.","French, Swedish, English","France, Sweden",3 wins & 4 nominations.,https://m.media-amazon.com/images/M/MV5BMGI0Mjk1MWItNGNlYy00Njc5LWE3MTAtNDk1MThkYTQyMzIwXkEyXkFqcGdeQXVyMTMxMTY0OTQ@._V1_SX300.jpg,93,7.6,"12,007",tt0060675,movie,N/A,N/A,N/A,N/A,True,7.6/10,,93/100,,,,
0,The Four Feathers,2002,PG-13,20 Sep 2002,132 min,"Action, Adventure, Drama, Romance, War",Shekhar Kapur,"A.E.W. Mason (novel), Michael Schiffer (screenplay), Hossein Amini (screenplay)","Wes Bentley, Mohamed Bouich, Campbell Brown, Daniel Caltagirone",A British officer resigns his post just before battle and subsequently receives four white feathers from his friends and fiancee as symbols of what they believe to be his cowardice.,English,"UK, USA",N/A,https://m.media-amazon.com/images/M/MV5BMTYzOTMxNzg0MV5BMl5BanBnXkFtZTYwMjQwMDQ3._V1_SX300.jpg,49,6.5,"31,929",tt0240510,movie,N/A,N/A,N/A,N/A,True,6.5/10,41%,49/100,,,,
0,Curse of the Demon,1957,Not Rated,30 Mar 1958,95 min,"Fantasy, Horror, Mystery, Thriller",Jacques Tourneur,"Charles Bennett (screenplay), Hal E. Chester (screenplay), M.R. James (story ""Casting the Runes"")","Dana Andrews, Peggy Cummins, Niall MacGinnis, Maurice Denham","American professor John Holden arrives in London for a parapsychology conference, only to find himself investigating the mysterious actions of Devil-worshiper Julian Karswell.",English,UK,1 win & 1 nomination.,https://m.media-amazon.com/images/M/MV5BZjc3MTU1YzUtZjQzOC00YTNmLTk3YmMtNDBhNTUzYzcxNDM2XkEyXkFqcGdeQXVyMjI4MjA5MzA@._V1_SX300.jpg,N/A,7.5,"11,308",tt0050766,movie,N/A,N/A,N/A,N/A,True,7.5/10,100%,,,,,
0,Kontroll,2003,R,20 Nov 2003,105 min,"Comedy, Crime, Drama, Romance, Thriller",Nimród Antal,"Jim Adler, Nimród Antal","Sándor Csányi, Zoltán Mucsi, Csaba Pindroch, Sándor Badár","A tale about a strange young man, Bulcsú, the fellow inspectors on his team, all without exception likable characters, a rival ticket inspection team and racing along the tracks - and a tale about love.",Hungarian,Hungary,19 wins & 5 nominations.,https://m.media-amazon.com/images/M/MV5BMjA3Nzk5MTE4Nl5BMl5BanBnXkFtZTcwMzEwODgyMQ@@._V1_SX300.jpg,72,7.7,"23,508",tt0373981,movie,N/A,N/A,N/A,N/A,True,7.7/10,82%,72/100,,,,
0,5x2,2004,R,01 Sep 2004,90 min,"Drama, Romance",François Ozon,"François Ozon (scenario), Emmanuèle Bernheim (scenario collaborator)","Valeria Bruni Tedeschi, Stéphane Freiss, Françoise Fabian, Michael Lonsdale",Five stages in the romance between a woman and a man.,"French, English, Italian",France,1 win & 2 nominations.,https://m.media-amazon.com/images/M/MV5BMTIzMjc3OTQ1N15BMl5BanBnXkFtZTcwODE5MTAzMQ@@._V1_SX300.jpg,62,6.6,"8,617",tt0354356,movie,N/A,N/A,N/A,N/A,True,6.6/10,65%,62/100,,,,
0,Germany Year Zero,1948,Not Rated,19 Sep 1949,78 min,"Drama, War",Roberto Rossellini,"Roberto Rossellini (screenplay), Roberto Rossellini (dialogue), Carlo Lizzani, Max Kolpé (dialogue), Sergio Amidei","Edmund Moeschke, Ernst Pittschau, Ingetraud Hinze, Franz-Otto Krüger",A young German boy faces the problems of the tough life in the immediate post WWII Berlin.,"German, English, French","Italy, France, Germany",4 wins & 2 nominations.,https://m.media-amazon.com/images/M/MV5BMDRlOWRiMTktYmQ0Zi00ZDRhLWIwNjUtYmM1MDA0MjZiZjlmXkEyXkFqcGdeQXVyMjgyNjk3MzE@._V1_SX300.jpg,N/A,7.9,"9,448",tt0039417,movie,N/A,N/A,N/A,N/A,True,7.9/10,95%,,,,,
0,A Hole in My Heart,2004,Unrated,17 Sep 2004,98 min,Drama,Lukas Moodysson,Lukas Moodysson,"Thorsten Flinck, Björn Almroth, Sanna Bråding, Goran Marjanovic","In a decript apartment, a young man watches as his father and a friend shoot an amateur porn film. Issues of morality, reality TV and friendship are explored.",Swedish,"Sweden, Denmark",4 nominations.,https://m.media-amazon.com/images/M/MV5BODljMDkwYTItNDA4Mi00ZmZkLWJiZWItNmVmOTE5MDljNTAzXkEyXkFqcGdeQXVyNzQxNDExNTU@._V1_SX300.jpg,32,4.5,"4,565",tt0381682,movie,N/A,N/A,N/A,N/A,True,4.5/10,44%,32/100,,,,
0,Bigger Than the Sky,2005,PG-13,18 Feb 2005,106 min,"Comedy, Drama, Romance",Al Corley,Rodney Patrick Vaccaro,"Marcus Thomas, John Corbett, Amy Smart, Sean Astin","A man with a boring personality, job, life, and dumped by girlfriend, auditions at the community theater and gets the lead role as Cyrano despite no acting experience. It changes his life forever.",English,USA,N/A,https://m.media-amazon.com/images/M/MV5BMTIzNjE2Nzc4Ml5BMl5BanBnXkFtZTcwMTAxMDAzMQ@@._V1_SX300.jpg,21,6.1,"1,376",tt0363504,movie,N/A,N/A,N/A,N/A,True,6.1/10,12%,21/100,,,,
0,Diary of a Mad Black Woman,2005,PG-13,25 Feb 2005,116 min,"Comedy, Drama, Romance",Darren Grant,"Tyler Perry (play), Tyler Perry","Kimberly Elise, Steve Harris, Tyler Perry, Shemar Moore",A couple's seemingly solid marriage begins to crumble when the wife discovers that her husband intends to divorce her.,English,USA,13 wins & 13 nominations.,https://m.media-amazon.com/images/M/MV5BMTIyOTA1NTg0NV5BMl5BanBnXkFtZTcwMzE2MzgyMQ@@._V1_SX300.jpg,36,5.7,"13,251",tt0422093,movie,N/A,N/A,N/A,N/A,True,5.7/10,16%,36/100,,,,
0,Cursed,2005,PG-13,25 Feb 2005,97 min,"Comedy, Horror",Wes Craven,Kevin Williamson,"Portia de Rossi, Mya, Shannon Elizabeth, Kristina Anapau","A werewolf loose in Los Angeles changes the lives of three young adults who, after being mauled by the beast, learn they must kill it in order to avoid becoming werewolves themselves.",English,"Germany, USA",3 nominations.,https://m.media-amazon.com/images/M/MV5BMjdhZDk5ZjYtMTQ3Yi00YzM4LThiMDItYzgyNTUwNTI2OGY4XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,31,5.0,"29,819",tt0257516,movie,28 Nov 2006,N/A,N/A,N/A,True,5.0/10,,31/100,,,,
0,In the Loop,2009,Not Rated,04 Sep 2009,106 min,Comedy,Armando Iannucci,"Jesse Armstrong (screenplay), Simon Blackwell (screenplay), Armando Iannucci (screenplay), Tony Roche (screenplay), Ian Martin (additional dialogue)","Peter Capaldi, Harry Hadden-Paton, Samantha Harrington, Gina McKee",A political satire about a group of skeptical American and British operatives attempting to prevent a war between two countries.,English,UK,Nominated for 1 Oscar. Another 16 wins & 42 nominations.,https://m.media-amazon.com/images/M/MV5BMTU2NzQxNzA1OF5BMl5BanBnXkFtZTcwNzQ0NDk0Mg@@._V1_SX300.jpg,83,7.4,"53,087",tt1226774,movie,N/A,N/A,N/A,N/A,True,7.4/10,94%,83/100,,,,
0,The Pacifier,2005,PG,04 Mar 2005,95 min,"Action, Comedy, Drama, Family",Adam Shankman,"Thomas Lennon, Robert Ben Garant","Vin Diesel, Lauren Graham, Faith Ford, Brittany Snow","Having recovered from wounds received in a failed rescue operation, Navy SEAL Shane Wolfe is handed a new assignment: Protect the five Plummer kids from enemies of their recently deceased father -- a government scientist whose top-secret experiment remains in the kids' house.","English, Korean","Canada, USA",1 win & 10 nominations.,https://m.media-amazon.com/images/M/MV5BMTE5MTcxOTQxNl5BMl5BanBnXkFtZTYwMzk3Nzg2._V1_SX300.jpg,30,5.6,"85,178",tt0395699,movie,N/A,N/A,N/A,N/A,True,5.6/10,21%,30/100,,,,
0,Be Cool,2005,PG-13,04 Mar 2005,118 min,"Comedy, Crime, Drama, Music, Romance",F. Gary Gray,"Elmore Leonard (novel), Peter Steinfeld (screenplay)","John Travolta, Uma Thurman, Vince Vaughn, Cedric the Entertainer","Disenchanted with the movie industry, Chili Palmer tries the music industry, meeting and romancing a widow of a music executive on the way.","English, Russian",USA,1 win & 13 nominations.,https://m.media-amazon.com/images/M/MV5BMTUxNDc4MzAyNV5BMl5BanBnXkFtZTYwMzQ1NDc2._V1_SX300.jpg,37,5.6,"66,078",tt0377471,movie,N/A,N/A,N/A,N/A,True,5.6/10,30%,37/100,,,,
0,Gunner Palace,2004,PG-13,05 Sep 2004,85 min,"Documentary, War","Petra Epperlein, Michael Tucker",N/A,"Bryant Davis, Devon Dixon, Javorn Drummond, Elliot Lovett","American soldiers of the 2/3 Field Artillery, a group known as the ""Gunners,"" tell of their experiences in Baghdad during the Iraq War. Holed up in a bombed out pleasure palace built by Sadaam Hussein, the soldiers endured hostile situations some four months after President George W. Bush declared the end of major combat operations in the country.",English,USA,1 nomination.,https://m.media-amazon.com/images/M/MV5BNDE5MTQyNjgwM15BMl5BanBnXkFtZTcwNjY1MTgyMQ@@._V1_SX300.jpg,70,6.6,"1,882",tt0424129,movie,N/A,N/A,N/A,N/A,True,6.6/10,85%,70/100,,,,
0,Walk on Water,2004,R,29 Apr 2005,103 min,"Drama, Mystery, Thriller",Eytan Fox,Gal Uchovsky (screenplay),"Lior Ashkenazi, Knut Berger, Caroline Peters, Gideon Shemer","Following the suicide of his wife, an Israeli intelligence agent is assigned to befriend the grandchildren of a Nazi war criminal.","English, German, Hebrew, Italian, Turkish, Arabic","Israel, Sweden",4 wins & 10 nominations.,https://m.media-amazon.com/images/M/MV5BOGU4ZGQ1OTQtZGU0OC00M2NhLTg5NzctNGJkMTA4MTQxMzhkXkEyXkFqcGdeQXVyMjMyMzI4MzY@._V1_SX300.jpg,65,7.3,"6,410",tt0352994,movie,N/A,N/A,N/A,N/A,True,7.3/10,72%,65/100,,,,
