,Title,Year,Rated,Released,Runtime,Genre,Director,Writer,Actors,Plot,Language,Country,Awards,Poster,Metascore,imdbRating,imdbVotes,imdbID,Type,DVD,BoxOffice,Production,Website,Response,Internet Movie Database,Rotten Tomatoes,Metacritic,totalSeasons
0,Trail of the Pink Panther,1982,PG,17 Dec 1982,96 min,"Comedy, Crime, Mystery",Blake Edwards,"Blake Edwards (story), Frank Waldman (screenplay), Tom Waldman (screenplay), Blake Edwards (screenplay), Geoffrey Edwards (screenplay)","Peter Sellers, David Niven, Herbert Lom, Richard Mulligan",Journalist Marie Jouvet (Joanna Lumley) attempts to uncover the mysterious disappearance of Chief Inspector Jacques Clouseau (Peter Sellers).,English,"UK, USA",N/A,https://m.media-amazon.com/images/M/MV5BMTkwMDQ3NTM1N15BMl5BanBnXkFtZTcwODgyMTM4NA@@._V1_SX300.jpg,43,5.0,"9,272",tt0084814,movie,N/A,N/A,N/A,N/A,True,5.0/10,23%,43/100,
0,La traviata,1982,G,18 Feb 1983,109 min,"Drama, Music",Franco Zeffirelli,"Francesco Maria Piave (libretto), Franco Zeffirelli","Teresa Stratas, Plácido Domingo, Cornell MacNeil, Allan Monk","Violetta meets Alfredo and quickly falls for him. After the lovers run away together, they live in bliss for a short time. However, Alfredo's father, Giorgio, starts to interfere, concerned...",Italian,"Netherlands, Italy",Nominated for 2 Oscars. Another 6 wins & 3 nominations.,https://m.media-amazon.com/images/M/MV5BMDJlNzkxYzgtZjBjMC00MjI5LThmM2MtMTE4MDk0ZGYzNTYzXkEyXkFqcGdeQXVyMTA0MjU0Ng@@._V1_SX300.jpg,N/A,7.0,"1,257",tt0084821,movie,13 Apr 1999,N/A,Emerging Pictures,N/A,True,7.0/10,,,
0,Venom,2005,R,16 Sep 2005,87 min,Horror,Jim Gillespie,"Flint Dille (screenplay), John Zuur Platten (screenplay), Brandon Boyce (screenplay), Flint Dille (story), John Zuur Platten (story)","Agnes Bruckner, Jonathan Jackson, Laura Ramsey, D.J. Cotrona","A group of teenagers fear for their lives in the swamps of Louisiana, chased by Mr. Jangles, a man possessed by 13 evil souls, and now relentless in his pursuit of new victims.",English,USA,N/A,https://m.media-amazon.com/images/M/MV5BZjBmNjhiMTItMjA1Ni00ZDQ2LWFhNGMtN2U2NGZjYzNkOWExXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,25,4.6,"9,408",tt0428251,movie,N/A,N/A,N/A,N/A,True,4.6/10,11%,25/100,
0,Finnegan Begin Again,1985,N/A,24 Feb 1985,115 min,"Comedy, Drama, Romance",Joan Micklin Silver,Walter Lockwood,"Mary Tyler Moore, Robert Preston, Sam Waterston, Sylvia Sidney","Mike Finnegan is nearing retirement and taking care of his senile wife. He can't get her to allow him to throw anything out and their house has become unmanageable. He meets Liz DeHaan, who...",English,USA,2 wins & 5 nominations.,https://m.media-amazon.com/images/M/MV5BMjAwMzU2NjMxMV5BMl5BanBnXkFtZTcwMDU5NTQyMQ@@._V1_SX300.jpg,N/A,7.2,371,tt0089145,movie,N/A,N/A,N/A,N/A,True,7.2/10,,,
0,The White Rose,1982,N/A,24 Sep 1982,108 min,"Biography, Crime, Drama, History, Thriller, War",Michael Verhoeven,"Mario Krebs, Michael Verhoeven","Lena Stolze, Wulf Kessler, Oliver Siebert, Ulrich Tukur","During the Second World War, a small group of students at Munich University begin to question the decisions and sanity of Germany's Nazi government. The students form a resistance cell ...",German,West Germany,3 wins & 2 nominations.,https://m.media-amazon.com/images/M/MV5BMTI5NTA5NTU3OV5BMl5BanBnXkFtZTcwMjQ4MDAyMQ@@._V1_SX300.jpg,N/A,7.2,811,tt0084897,movie,N/A,N/A,N/A,N/A,True,7.2/10,,,
0,White Dog,1982,PG,07 Jul 1982,90 min,"Drama, Horror",Samuel Fuller,"Romain Gary (story), Samuel Fuller (screenplay), Curtis Hanson (screenplay)","Kristy McNichol, Christa Lang, Vernon Weddle, Jameson Parker",A trainer attempts to retrain a vicious dog that's been raised to attack black people.,English,USA,1 nomination.,https://m.media-amazon.com/images/M/MV5BNzY1YjJhNTctZDczMi00MjNkLWIyYzAtODA5OWRmMzkxNzIxXkEyXkFqcGdeQXVyMjUyNDk2ODc@._V1_SX300.jpg,N/A,7.1,"8,203",tt0084899,movie,N/A,N/A,N/A,N/A,True,7.1/10,92%,,
0,The Final Option,1982,R,16 Sep 1983,125 min,"Action, Thriller",Ian Sharp,"George Markstein (based on an original story by), Reginald Rose (screenplay by)","Lewis Collins, Judy Davis, Richard Widmark, Edward Woodward",It's suspected that a peace/anti-nuke organization in UK has some extremists willing to use terrorism. The action will probably be against an embassy in London. The SAS/Special Air Service try to get the organization infiltrated.,English,"Switzerland, UK",N/A,https://m.media-amazon.com/images/M/MV5BYmQ2ODhmNWEtZDY4ZS00MmQ0LTgyYWEtOGRiMTViOTk5NjkyXkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_SX300.jpg,N/A,6.3,"2,651",tt0083941,movie,N/A,N/A,N/A,N/A,True,6.3/10,,,
0,Wrong Is Right,1982,R,14 May 1982,117 min,"Comedy, Drama, Thriller",Richard Brooks,"Charles McCarry (novel), Richard Brooks (written for the screen by)","Sean Connery, George Grizzard, Robert Conrad, Katharine Ross","A satire of American news reporting, covert agencies, and political system. The theft of two suitcase sized nuclear weapons, and their sale to a terrorist group, leads television newsman ...",English,USA,1 nomination.,https://m.media-amazon.com/images/M/MV5BZDdkMWQyZjUtYzU3My00Mjg1LWE5NDMtYmI1OGQ5ZTQ5ZWUyXkEyXkFqcGdeQXVyNjUwNzk3NDc@._V1_SX300.jpg,N/A,5.7,"1,648",tt0084920,movie,N/A,N/A,N/A,N/A,True,5.7/10,30%,,
0,Yol,1982,PG,01 Sep 1982,114 min,Drama,"Serif Gören, Yilmaz Güney",Yilmaz Güney,"Tarik Akan, Serif Sezer, Halil Ergün, Meral Orhonsay","When five Kurdish prisoners are granted one week's home leave, they find to their dismay that they face continued oppression outside of prison from their families, the culture, and the government.","Turkish, Kurdish","Turkey, Switzerland, France",Nominated for 1 Golden Globe. Another 6 wins & 1 nomination.,https://m.media-amazon.com/images/M/MV5BNDc4MjA2MTU4Ml5BMl5BanBnXkFtZTcwOTM5NDMyMQ@@._V1_SX300.jpg,N/A,8.2,"11,569",tt0084934,movie,N/A,N/A,N/A,N/A,True,8.2/10,73%,,
0,"Yor, the Hunter from the Future",1983,PG,19 Aug 1983,88 min,"Action, Adventure, Fantasy, Sci-Fi",Antonio Margheriti,"Juan Zanotto (graphic novel ""Henga,  el cazador""), Ray Collins (graphic novel ""Henga,  el cazador""), Robert D. Bailey (screenplay), Antonio Margheriti (screenplay)","Reb Brown, Corinne Cléry, John Steiner, Carole André",A warrior seeks his true origins in a seemingly prehistoric wasteland.,Italian,"Italy, Turkey",3 nominations.,https://m.media-amazon.com/images/M/MV5BYWU4ZDkyMzktYWI5ZS00YTg2LTkyNjUtNzdkNDExNDA4MDExXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,N/A,4.3,"2,494",tt0084935,movie,N/A,N/A,Sony Pictures Entertainment,N/A,True,4.3/10,17%,,
0,Zapped!,1982,R,03 Sep 1982,98 min,"Comedy, Fantasy, Sci-Fi",Robert J. Rosenthal,"Bruce Rubin, Robert J. Rosenthal","Scott Baio, Willie Aames, Robert Mandan, Felice Schachter",A high school science nerd gains telekinetic powers after a laboratory accident and uses them for revenge upon bullies.,English,USA,2 nominations.,https://m.media-amazon.com/images/M/MV5BYmJiMWY5MjUtN2VjYS00ODFjLWExNTktYjZjM2UwODVjMjcxXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,10,5.0,"5,911",tt0084945,movie,N/A,N/A,N/A,N/A,True,5.0/10,6%,10/100,
0,Deliver Us from Eva,2003,R,07 Feb 2003,105 min,"Comedy, Drama, Romance",Gary Hardwick,"James Iver Mattson (story), B.E. Brauner (story), James Iver Mattson (screenplay), B.E. Brauner (screenplay), Gary Hardwick (screenplay)","LL Cool J, Gabrielle Union, Duane Martin, Essence Atkins",Eva doesn't let her 3 sisters' men push them around. She's always butting in. How to pacify Eva? Find her a man. The men pay a playboy to be that man. The problem is - he falls in love with Eva.,English,USA,4 wins & 12 nominations.,https://m.media-amazon.com/images/M/MV5BZTVlYTAyZDMtNmQxMy00MWQ0LWFiNmEtMGQ0ODQ3NTFjYWU2XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,46,6.0,"6,286",tt0301181,movie,N/A,N/A,N/A,N/A,True,6.0/10,44%,46/100,
0,How to Lose a Guy in 10 Days,2003,PG-13,07 Feb 2003,116 min,"Comedy, Romance",Donald Petrie,"Michele Alexander (book), Jeannie Long (book), Kristen Buckley (screenplay), Brian Regan (screenplay), Burr Steers (screenplay)","Kate Hudson, Matthew McConaughey, Kathryn Hahn, Annie Parisse","Benjamin Barry is an advertising executive and ladies' man who, to win a big campaign, bets that he can make a woman fall in love with him in 10 days. Andie Anderson covers the ""How To"" beat for ""Composure"" magazine and is assigned to write an article on ""How to Lose a Guy in 10 days."" They meet in a bar shortly after the bet is made.",English,"USA, Germany",1 win & 8 nominations.,https://m.media-amazon.com/images/M/MV5BMjE4NTA1NzExN15BMl5BanBnXkFtZTYwNjc3MjM3._V1_SX300.jpg,45,6.4,"201,791",tt0251127,movie,N/A,N/A,N/A,N/A,True,6.4/10,42%,45/100,
0,Shanghai Knights,2003,PG-13,07 Feb 2003,114 min,"Action, Adventure, Comedy",David Dobkin,"Alfred Gough (characters), Miles Millar (characters), Alfred Gough, Miles Millar","Jackie Chan, Owen Wilson, Aaron Taylor-Johnson, Tom Fisher","When a Chinese rebel murders Chon's estranged father and escapes to England, Chon and Roy make their way to London with revenge on their minds.","English, Mandarin","USA, Hong Kong",4 nominations.,https://m.media-amazon.com/images/M/MV5BMTMxMTgwOTI3Nl5BMl5BanBnXkFtZTYwMTI2NDQ3._V1_SX300.jpg,58,6.2,"98,005",tt0300471,movie,N/A,N/A,N/A,N/A,True,6.2/10,66%,58/100,
0,Daredevil,2003,PG-13,14 Feb 2003,103 min,"Action, Crime",Mark Steven Johnson,Mark Steven Johnson (screenplay),"Ben Affleck, Jennifer Garner, Colin Farrell, Michael Clarke Duncan",A man blinded by toxic waste which also enhanced his remaining senses fights crime as an acrobatic martial arts superhero.,"English, Greek, Italian",USA,5 wins & 17 nominations.,https://m.media-amazon.com/images/M/MV5BMjYwZDNhMTgtNjEwNS00Y2Y0LTkxYjMtY2MyYTM0NDE1N2ZlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,42,5.3,"202,310",tt0287978,movie,N/A,N/A,N/A,N/A,True,5.3/10,43%,42/100,
0,The Jungle Book 2,2003,G,14 Feb 2003,72 min,"Animation, Adventure, Family, Musical",Steve Trenbirth,"Karl Geurs (screenplay by), Carter Crocker (additional written material), Evan Spiliotopoulos (additional written material), David Reynolds (additional written material), Roger S.H. Schulman (additional written material), Tom Rogers (additional written material)","John Goodman, Haley Joel Osment, Mae Whitman, Connor Funk","Mowgli, missing the jungle and his old friends, runs away from the man village unaware of the danger he's in by going back to the wild.",English,"USA, Australia",1 win & 9 nominations.,https://m.media-amazon.com/images/M/MV5BNDk2NTk1NzQxN15BMl5BanBnXkFtZTYwMDMyMTg5._V1_SX300.jpg,38,5.4,"14,549",tt0283426,movie,N/A,N/A,N/A,N/A,True,5.4/10,19%,38/100,
0,All the Real Girls,2003,R,01 Aug 2003,108 min,"Drama, Romance",David Gordon Green,"David Gordon Green (story), Paul Schneider (story), David Gordon Green","Paul Schneider, Zooey Deschanel, Shea Whigham, Danny McBride",Small-town love story of a young man with a reputation for womanizing and his best friend's sister.,English,USA,4 wins & 11 nominations.,https://m.media-amazon.com/images/M/MV5BMTQ2MTI5NDY2M15BMl5BanBnXkFtZTYwNDc1MDI3._V1_SX300.jpg,71,6.8,"10,066",tt0299458,movie,N/A,N/A,N/A,N/A,True,6.8/10,71%,71/100,
0,Amandla! A Revolution in Four Part Harmony,2002,PG-13,06 Nov 2003,108 min,"Documentary, History, Music",Lee Hirsch,Lee Hirsch,"Walter Cronkite, F.W. de Klerk, Abdullah Ibrahim, Jesse Jackson","Interviews, archival footage, and filmed performances highlight the role of music in the South African struggle against apartheid.","English, Zulu","South Africa, USA",11 wins & 7 nominations.,https://ia.media-imdb.com/images/M/MV5BNDcyODMwMzgyOV5BMl5BanBnXkFtZTcwNzgwNDQyMQ@@._V1_SX300.jpg,78,7.4,528,tt0303297,movie,21 Oct 2003,N/A,Artisan Entertainment,N/A,True,7.4/10,83%,78/100,
0,Painted Fire,2002,Unrated,10 May 2002,120 min,"Biography, Drama, History",Kwon-taek Im,"Kwon-taek Im, Yong-ok Kim, Byung-sam Min","Min-sik Choi, Sung-Ki Ahn, Ho-jeong Yu, Yeo-jin Kim","In a time of political and social unrest in nineteenth-century Korea, an uncouth, self-taught painter explores his natural talent amidst the repressive world around him.",Korean,South Korea,6 wins & 4 nominations.,https://m.media-amazon.com/images/M/MV5BMTczMzk5NTg1OF5BMl5BanBnXkFtZTcwNTU1NjUyMQ@@._V1_SX300.jpg,78,7.2,"2,460",tt0317234,movie,03 Feb 2004,N/A,Kino International,N/A,True,7.2/10,83%,78/100,
0,Jerry Maguire,1996,R,13 Dec 1996,139 min,"Comedy, Drama, Romance, Sport",Cameron Crowe,Cameron Crowe,"Tom Cruise, Cuba Gooding Jr., Renée Zellweger, Kelly Preston","When a sports agent has a moral epiphany and is fired for expressing it, he decides to put his new philosophy to the test as an independent agent with the only athlete who stays with him and his former colleague.","English, American Sign Language",USA,Won 1 Oscar. Another 25 wins & 41 nominations.,https://m.media-amazon.com/images/M/MV5BYTM0ZWNmZTUtOTVkZS00MTZiLTg3M2QtZjA0Y2RmOWM1NWEyXkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_SX300.jpg,77,7.3,"233,361",tt0116695,movie,N/A,N/A,N/A,N/A,True,7.3/10,83%,77/100,
0,He Loves Me... He Loves Me Not,2002,PG-13,27 Mar 2002,92 min,"Romance, Thriller",Laetitia Colombani,"Laetitia Colombani, Caroline Thivel (collaborating writer)","Audrey Tautou, Samuel Le Bihan, Isabelle Carré, Sophie Guillemin","A young woman who is in love with a married doctor becomes dangerous when her attempts to persuade him to leave his wife are unsuccessful. However, when things are seen from his point of view, the real situation becomes clear.",French,France,2 nominations.,https://m.media-amazon.com/images/M/MV5BMjE0NzcwMjM4Ml5BMl5BanBnXkFtZTcwMjgyMjEyMQ@@._V1_SX300.jpg,63,7.2,"17,910",tt0291579,movie,N/A,N/A,N/A,N/A,True,7.2/10,71%,63/100,
0,Lockdown,2000,R,04 Feb 2001,105 min,"Drama, Thriller",John Luessenhop,Preston A. Whitmore II,"Richard T. Jones, Gabriel Casseus, De'aundre Bonds, Master P","Avery (Jones) returns to college as a competitive swimmer after getting his life back on track. But his life takes another unexpected turn when he and his two friends (Bonds, Casseus) are wrongly accused of murder and end up in prison.",English,USA,N/A,https://m.media-amazon.com/images/M/MV5BMTM2Njc1MzE2Nl5BMl5BanBnXkFtZTYwMjM3MTg5._V1_SX300.jpg,N/A,6.2,"2,359",tt0196708,movie,N/A,N/A,N/A,N/A,True,6.2/10,,,
0,Dennis the Menace,1993,PG,25 Jun 1993,94 min,"Comedy, Family",Nick Castle,"Hank Ketcham (characters), John Hughes","Walter Matthau, Mason Gamble, Joan Plowright, Christopher Lloyd","When his parents have to go out of town, Dennis stays with Mr. and Mrs. Wilson. The little menace is driving Mr. Wilson crazy, but Dennis is just trying to be helpful. Even to the thief who's arrived in town.","English, French",USA,3 wins & 3 nominations.,https://m.media-amazon.com/images/M/MV5BOWY1NGQ3YjktMmU0MS00Y2YyLThlOGEtNTNjNDJkNjVjZTM4XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,N/A,5.6,"54,368",tt0106701,movie,N/A,N/A,N/A,N/A,True,5.6/10,27%,,
0,The Stand,1994,Not Rated,08 May 1994,361 min,"Adventure, Drama, Fantasy, Horror, Sci-Fi",N/A,N/A,"Gary Sinise, Molly Ringwald, Jamey Sheridan, Laura San Giacomo","After a deadly plague kills most of the world's population, the remaining survivors split into two groups - one led by a benevolent elder and the other by a malevolent being - to face each other in a final battle between good and evil.",English,USA,Won 2 Primetime Emmys. Another 1 win & 7 nominations.,https://m.media-amazon.com/images/M/MV5BMjI4ODVkY2ItODUxZi00NTgxLWJjODgtOThkNDhhN2I0ZjA5XkEyXkFqcGdeQXVyMTEwODg2MDY@._V1_SX300.jpg,N/A,7.2,"30,884",tt0108941,series,,,,,True,7.2/10,,,1
0,10 to Midnight,1983,R,11 Mar 1983,101 min,"Crime, Drama, Thriller",J. Lee Thompson,William Roberts,"Charles Bronson, Lisa Eilbacher, Andrew Stevens, Gene Davis",An LAPD detective and his rookie partner are on the trail of a psychopathic young man who is murdering young women.,English,USA,N/A,https://m.media-amazon.com/images/M/MV5BMzc0OWVmZjQtMGUwZS00YjBiLTg5NmEtZWUyMTBjNWE2MThhXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,12,6.3,"6,262",tt0085121,movie,N/A,N/A,N/A,N/A,True,6.3/10,33%,12/100,
0,The Black Stallion Returns,1983,PG,25 Mar 1983,103 min,"Adventure, Family",Robert Dalva,"Walter Farley (novel), Richard Kletter (screenplay), Jerome Kass (screenplay)","Kelly Reno, Vincent Spano, Allen Garfield, Woody Strode",A teenager loses his horse in Morocco and gets him back after various daredevil adventures.,"English, Berber languages, French",USA,1 nomination.,https://m.media-amazon.com/images/M/MV5BNDI4NDU4MTExMV5BMl5BanBnXkFtZTcwNjk0NjgyNA@@._V1_SX300.jpg,34,6.0,"1,857",tt0085248,movie,04 Feb 2003,N/A,MGM,N/A,True,6.0/10,20%,34/100,
0,The Black Stallion,1979,G,17 Oct 1979,118 min,"Adventure, Family, Sport",Carroll Ballard,"Melissa Mathison (screenplay), Jeanne Rosenberg (screenplay), William D. Wittliff (screenplay), Walter Farley (novel)","Kelly Reno, Mickey Rooney, Teri Garr, Clarence Muse","While traveling with his father, young Alec becomes fascinated by a mysterious Arabian stallion who is brought on board and stabled in the ship he is sailing on. When it tragically sinks ...","English, Arabic, Italian",USA,Nominated for 2 Oscars. Another 8 wins & 4 nominations.,https://m.media-amazon.com/images/M/MV5BMzgzOTgwOTEzM15BMl5BanBnXkFtZTcwMzI2MTcyNA@@._V1_SX300.jpg,84,7.3,"11,220",tt0078872,movie,N/A,N/A,N/A,N/A,True,7.3/10,90%,84/100,
0,A Countess from Hong Kong,1967,Passed,15 Mar 1967,120 min,"Comedy, Romance",Charles Chaplin,Charles Chaplin (original screenplay),"Marlon Brando, Sophia Loren, Sydney Chaplin, Tippi Hedren","In Hong Kong, the ambassador returning to America meets the Russian countess, a refugee without a passport, who decides to hide in his cabin.","English, French",UK,1 nomination.,https://m.media-amazon.com/images/M/MV5BMjgzOTY1YzMtMmEwZi00NDE5LTg3MjUtNjk1NjA1NWU0MTU0XkEyXkFqcGdeQXVyMDI2NDg0NQ@@._V1_SX300.jpg,N/A,6.1,"5,122",tt0061523,movie,04 Feb 2003,N/A,Universal Pictures,N/A,True,6.1/10,50%,,
0,Into the West,1992,PG,17 Sep 1993,97 min,"Adventure, Family, Fantasy",Mike Newell,"Jim Sheridan, David Keating (additional writing)","Gabriel Byrne, Ellen Barkin, Ciarán Fitzgerald, Rúaidhrí Conroy","Grandpa Ward gives a horse he found to his grandchildren, who keep it in their tower-block flat in Dublin. The horse is stolen from them, and the two young boys set out to find it and flee on it.",English,"Ireland, UK",5 wins.,https://m.media-amazon.com/images/M/MV5BODQ4MzI5NDk2MF5BMl5BanBnXkFtZTcwNzU0OTUyMQ@@._V1_SX300.jpg,71,7.0,"2,583",tt0104522,movie,04 Feb 2003,N/A,Miramax,N/A,True,7.0/10,77%,71/100,
0,Kinjite: Forbidden Subjects,1989,R,03 Feb 1989,97 min,"Action, Crime, Drama, Thriller",J. Lee Thompson,Harold Nebenzal,"Charles Bronson, Perry Lopez, Juan Fernández, James Pax",A brutal Los Angeles police Lt. is determined to bust up an organization that forces underage girls into prostitution.,English,USA,N/A,https://m.media-amazon.com/images/M/MV5BNDc4NTIwMWQtYTY1ZS00NjhkLTlkNWItNjBkZjllMGRlZDIzXkEyXkFqcGdeQXVyNjQ2MjQ5NzM@._V1_SX300.jpg,N/A,5.6,"2,628",tt0097670,movie,04 Feb 2003,N/A,Cannon Home Video,N/A,True,5.6/10,0%,,
0,Messenger of Death,1988,R,17 Sep 1988,91 min,"Action, Crime, Mystery, Thriller",J. Lee Thompson,"Rex Burns (novel), Paul Jarrico (screenplay)","Charles Bronson, Trish Van Devere, Laurence Luckinbill, Daniel Benzali",A Denver reporter investigates the mass murder of a family of Mormons in rural Colorado.,English,USA,N/A,https://m.media-amazon.com/images/M/MV5BZTVmZTFkZDYtNThiMi00NzUwLWIwOTUtZjU2ZTFmZGExM2RhXkEyXkFqcGdeQXVyNjQ2MjQ5NzM@._V1_SX300.jpg,N/A,5.6,"2,320",tt0095626,movie,N/A,N/A,N/A,N/A,True,5.6/10,,,
0,Mr. Majestyk,1974,PG,17 Jul 1974,103 min,"Action, Crime, Drama, Romance, Thriller",Richard Fleischer,Elmore Leonard,"Charles Bronson, Al Lettieri, Linda Cristal, Lee Purcell",A melon farmer battles organized crime and a hit man who wants to kill him.,English,USA,N/A,https://m.media-amazon.com/images/M/MV5BMTU5NDY1ODE5MV5BMl5BanBnXkFtZTcwMzkwMDM1NA@@._V1_SX300.jpg,55,6.8,"7,127",tt0071866,movie,N/A,N/A,N/A,N/A,True,6.8/10,77%,55/100,
0,Murphy's Law,1986,R,18 Apr 1986,100 min,"Action, Crime, Drama, Mystery, Thriller",J. Lee Thompson,Gail Morgan Hickman,"Charles Bronson, Kathleen Wilhoite, Carrie Snodgress, Robert F. Lyons","An action-packed thriller starring Charles Bronson as Jack Murphy, a cop who is running to stay alive long enough to even the score with his wife's killer.",English,USA,N/A,https://m.media-amazon.com/images/M/MV5BYWFlMDU5ZTgtMzVhYy00NDVkLTk0NDItNjliM2FiZjljY2JjXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,N/A,6.0,"4,567",tt0091575,movie,04 Feb 2003,N/A,Media Home Entertainment,N/A,True,6.0/10,,,
0,A Patch of Blue,1965,Unrated,10 Dec 1965,105 min,"Drama, Romance",Guy Green,"Elizabeth Kata (novel), Guy Green (written for the screen)","Sidney Poitier, Shelley Winters, Elizabeth Hartman, Wallace Ford","A blind, uneducated white girl is befriended by a black man, who becomes determined to help her escape her impoverished and abusive home life by introducing her to the outside world.",English,USA,Won 1 Oscar. Another 3 wins & 15 nominations.,https://m.media-amazon.com/images/M/MV5BZTJiZTNiOGQtZjY3My00MjY3LTkzNjYtMzc1ODdmYTEwMTk5XkEyXkFqcGdeQXVyNjE5MjUyOTM@._V1_SX300.jpg,N/A,8.0,"6,948",tt0059573,movie,N/A,N/A,N/A,N/A,True,8.0/10,89%,,
0,A Prayer for the Dying,1987,R,11 Sep 1987,107 min,"Action, Crime, Drama, Thriller",Mike Hodges,"Jack Higgins (novel), Edmund Ward (screenplay), Martin Lynch (screenplay)","Mickey Rourke, Bob Hoskins, Alan Bates, Sammi Davis","Martin, an I.R.A. hitman, is seen by a Catholic priest while carrying out a hit. He grows a bond with the priest and his niece. But his past and his former employers put all their lives in danger.",English,UK,1 win.,https://m.media-amazon.com/images/M/MV5BYTRmNjdmZjEtNmQyYi00ZmVmLWI2YzUtYTU2MTJmZjVhMzVlL2ltYWdlXkEyXkFqcGdeQXVyNDkzNTM2ODg@._V1_SX300.jpg,N/A,6.3,"4,446",tt0093771,movie,N/A,N/A,N/A,N/A,True,6.3/10,50%,,
0,Q,1982,R,29 Oct 1982,93 min,"Crime, Horror, Mystery",Larry Cohen,Larry Cohen,"Michael Moriarty, Candy Clark, David Carradine, Richard Roundtree","NYPD detectives Shepard and Powell are working on a bizarre case of a ritualistic Aztec murder. Meanwhile, something big is attacking people of New York and only greedy small time crook Jimmy Quinn knows where its lair is.",English,USA,N/A,https://m.media-amazon.com/images/M/MV5BMDJmZjM1MzAtYzZmMS00MWU4LTk4NDMtZDM2ZGE4N2VkMDlhXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,N/A,6.0,"6,377",tt0084556,movie,N/A,N/A,N/A,N/A,True,6.0/10,69%,,
0,The Red Badge of Courage,1951,Approved,11 Oct 1951,69 min,"Drama, War",John Huston,"Stephen Crane (novel), John Huston (screenplay), Albert Band (adaptation)","Audie Murphy, Bill Mauldin, Douglas Dick, Royal Dano",Truncated adaptation of Stephen Crane's novel about a Civil War Union soldier who stuggles to find the courage to fight in the heat of battle.,English,USA,Nominated for 1 BAFTA Film Award. Another 1 win.,https://m.media-amazon.com/images/M/MV5BMzlkNjEwOGQtZWJkNS00YmM4LThhYjUtOTJhNmI4MDg5OTU5L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_SX300.jpg,N/A,7.2,"3,834",tt0043961,movie,N/A,N/A,N/A,N/A,True,7.2/10,83%,,
0,The Thrill of It All,1963,Approved,17 Jul 1963,108 min,"Comedy, Romance",Norman Jewison,"Carl Reiner (screenplay), Larry Gelbart (story), Carl Reiner (story)","Doris Day, James Garner, Arlene Francis, Edward Andrews",A housewife's sudden rise to fame as a soap spokesperson leads to chaos in her home life.,"English, German",USA,2 nominations.,https://m.media-amazon.com/images/M/MV5BZTNkYTlkNmMtZGEwNy00ZjI1LWEzODctNTExOWQ0NTNjN2QzXkEyXkFqcGdeQXVyMTMxMTY0OTQ@._V1_SX300.jpg,N/A,7.0,"4,550",tt0057581,movie,N/A,N/A,N/A,N/A,True,7.0/10,88%,,
0,Pillow Talk,1959,Passed,07 Oct 1959,102 min,"Comedy, Romance",Michael Gordon,"Stanley Shapiro (screenplay), Maurice Richlin (screenplay), Russell Rouse (story), Clarence Greene (story)","Rock Hudson, Doris Day, Tony Randall, Thelma Ritter","A man and a woman who share a party line cannot stand each other, but he has fun romancing her with his voice disguised.","English, French",USA,Won 1 Oscar. Another 6 wins & 13 nominations.,https://m.media-amazon.com/images/M/MV5BMTQ5NDg1NzU1OV5BMl5BanBnXkFtZTgwMDQyODgxMTE@._V1_SX300.jpg,N/A,7.4,"14,699",tt0053172,movie,N/A,N/A,N/A,N/A,True,7.4/10,93%,,
0,The Man Who Fell to Earth,1976,R,08 Apr 1976,139 min,"Drama, Sci-Fi",Nicolas Roeg,"Paul Mayersberg (screenplay), Walter Tevis (from the novel by)","David Bowie, Rip Torn, Candy Clark, Buck Henry","An alien must pose as a human to save his dying planet, but a woman and greed of other men create complications.",English,UK,1 win & 3 nominations.,https://m.media-amazon.com/images/M/MV5BOTVhM2JhZDAtYWMwMS00NjE5LWI5ZTEtNDQxZmIxMzIxYzVlXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_SX300.jpg,81,6.7,"22,616",tt0074851,movie,N/A,N/A,N/A,N/A,True,6.7/10,83%,81/100,
0,Dark Blue,2002,R,21 Feb 2003,118 min,"Crime, Drama, Thriller",Ron Shelton,"James Ellroy (story), David Ayer (screenplay)","Kurt Russell, Scott Speedman, Michael Michele, Brendan Gleeson",A robbery homicide investigation triggers a series of events that will cause a corrupt LAPD officer to question his tactics.,English,"USA, UK, Germany",4 nominations.,https://m.media-amazon.com/images/M/MV5BN2NkMTZlYjEtODlmNC00ZTBhLWI5MmYtZGQzMmVkNDNjOTRkXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,57,6.6,"20,087",tt0279331,movie,N/A,N/A,N/A,N/A,True,6.6/10,59%,57/100,
