,Title,Year,Rated,Released,Runtime,Genre,Director,Writer,Actors,Plot,Language,Country,Awards,Poster,Metascore,imdbRating,imdbVotes,imdbID,Type,DVD,BoxOffice,Production,Website,Response,Internet Movie Database,Rotten Tomatoes,Metacritic,totalSeasons,Season,Episode,seriesID
0,Star Trek V: The Final Frontier,1989,PG,09 Jun 1989,107 min,"Action, Adventure, Fantasy, Sci-Fi, Thriller",William Shatner,"Gene Roddenberry (creator: based on ""Star Trek""), William Shatner (story), Harve Bennett (story), David Loughery (story), David Loughery (screenplay)","William Shatner, Leonard Nimoy, DeForest Kelley, James Doohan",Captain Kirk and his crew must deal with Mr. Spock's long-lost half-brother who hijacks the Enterprise for an obsessive search for God at the center of the galaxy.,"English, Klingon",USA,4 wins & 3 nominations.,https://m.media-amazon.com/images/M/MV5BZTE2NTE0YmYtNTE3YS00NzFmLWJmMDMtZWQ5Njg5NDBmNTFiXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,43,5.5,"54,383",tt0098382,movie,N/A,N/A,N/A,N/A,True,5.5/10,22%,43/100,,,,
0,Star Trek II: The Wrath of Khan,1982,PG,04 Jun 1982,113 min,"Action, Adventure, Sci-Fi",Nicholas Meyer,"Gene Roddenberry (based on ""Star Trek"" created by), Harve Bennett (story), Jack B. Sowards (story), Jack B. Sowards (screenplay)","William Shatner, Leonard Nimoy, DeForest Kelley, James Doohan","With the assistance of the Enterprise crew, Admiral Kirk must stop an old nemesis, Khan Noonien Singh, from using the life-generating Genesis Device as the ultimate weapon.",English,USA,3 wins & 9 nominations.,https://m.media-amazon.com/images/M/MV5BMzcyYWE5YmQtNDE1Yi00ZjlmLWFlZTAtMzRjODBiYjM3OTA3XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,67,7.7,"109,748",tt0084726,movie,N/A,N/A,N/A,N/A,True,7.7/10,87%,67/100,,,,
0,Star Trek III: The Search for Spock,1984,PG,01 Jun 1984,105 min,"Action, Adventure, Sci-Fi",Leonard Nimoy,"Gene Roddenberry (based on ""Star Trek"" created by), Harve Bennett","William Shatner, Leonard Nimoy, DeForest Kelley, James Doohan",Admiral Kirk and his bridge crew risk their careers stealing the decommissioned U.S.S. Enterprise to return to the restricted Genesis Planet to recover Spock's body.,"English, Klingon, Russian, French",USA,1 win & 7 nominations.,https://m.media-amazon.com/images/M/MV5BMTliZGVjZmMtNzEzMy00MzVhLWFhYjYtNDhlYmViNGNiMGFlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,56,6.7,"72,133",tt0088170,movie,N/A,N/A,N/A,N/A,True,6.7/10,80%,56/100,,,,
0,Star Trek IV: The Voyage Home,1986,PG,26 Nov 1986,119 min,"Adventure, Comedy, Sci-Fi",Leonard Nimoy,"Gene Roddenberry (based on ""Star Trek"" created by), Leonard Nimoy (story), Harve Bennett (story), Steve Meerson (screenplay), Peter Krikes (screenplay), Harve Bennett (screenplay), Nicholas Meyer (screenplay)","William Shatner, Leonard Nimoy, DeForest Kelley, James Doohan","To save Earth from an alien probe, Admiral James T. Kirk and his fugitive crew go back in time to San Francisco in 1986 to retrieve the only beings who can communicate with it: humpback whales.","English, Finnish",USA,Nominated for 4 Oscars. Another 4 wins & 14 nominations.,https://m.media-amazon.com/images/M/MV5BYWM4MWEwNWYtZjNhYS00ZWVhLWE2ZjAtMDAyMGRkMDk2NDBlXkEyXkFqcGdeQXVyMjA0MDQ0Mjc@._V1_SX300.jpg,71,7.3,"76,165",tt0092007,movie,N/A,N/A,N/A,N/A,True,7.3/10,85%,71/100,,,,
0,Batman Returns,1992,PG-13,19 Jun 1992,126 min,"Action, Crime, Fantasy",Tim Burton,"Bob Kane (Batman characters), Daniel Waters (story), Sam Hamm (story), Daniel Waters (screenplay)","Michael Keaton, Danny DeVito, Michelle Pfeiffer, Christopher Walken",Batman returns to the big screen when a deformed man calling himself the Penguin wreaks havoc across Gotham with the help of a cruel businessman.,English,"USA, UK",Nominated for 2 Oscars. Another 2 wins & 27 nominations.,https://m.media-amazon.com/images/M/MV5BOGZmYzVkMmItM2NiOS00MDI3LWI4ZWQtMTg0YWZkODRkMmViXkEyXkFqcGdeQXVyODY0NzcxNw@@._V1_SX300.jpg,68,7.0,"265,445",tt0103776,movie,N/A,N/A,N/A,N/A,True,7.0/10,79%,68/100,,,,
0,Young Guns,1988,R,12 Aug 1988,107 min,"Action, Western",Christopher Cain,John Fusco,"Emilio Estevez, Kiefer Sutherland, Lou Diamond Phillips, Charlie Sheen","A group of young gunmen, led by Billy the Kid, become deputies to avenge the murder of the rancher who became their benefactor. But when Billy takes their authority too far, they become the hunted.",English,USA,1 win & 2 nominations.,https://m.media-amazon.com/images/M/MV5BODA0MWZhNjctZWUxYy00OThjLWJkNGQtZjNlNGMzY2Y0MDBjXkEyXkFqcGdeQXVyMjY3MjUzNDk@._V1_SX300.jpg,50,6.9,"52,670",tt0096487,movie,N/A,N/A,N/A,N/A,True,6.9/10,41%,50/100,,,,
0,Young Guns II,1990,PG-13,01 Aug 1990,104 min,"Action, Western",Geoff Murphy,"John Fusco (characters), John Fusco","Emilio Estevez, Kiefer Sutherland, Lou Diamond Phillips, Christian Slater","In 1881, cattle baron John Chisum pays a bounty to Patrick Floyd Garrett to kill outlaw Billy the Kid.",English,USA,Nominated for 1 Oscar. Another 3 wins & 3 nominations.,https://m.media-amazon.com/images/M/MV5BMTYzZmQxMDUtZjM1ZC00OTYwLWE4MmUtYTUxNzY2MDg0OTRlXkEyXkFqcGdeQXVyMjY3MjUzNDk@._V1_SX300.jpg,47,6.5,"29,751",tt0100994,movie,N/A,N/A,N/A,N/A,True,6.5/10,35%,47/100,,,,
0,Grease,1978,PG,16 Jun 1978,110 min,"Musical, Romance",Randal Kleiser,"Jim Jacobs (based on the original musical by), Warren Casey (based on the original musical by), Bronte Woodard (screenplay by), Allan Carr (adaptation)","John Travolta, Olivia Newton-John, Stockard Channing, Jeff Conaway","Good girl Sandy Olsson (Olivia Newton-John) and greaser Danny Zuko (John Travolta) fell in love over the summer. When they unexpectedly discover they're now in the same high school, will they be able to rekindle their romance?",English,USA,Nominated for 1 Oscar. Another 3 wins & 9 nominations.,https://m.media-amazon.com/images/M/MV5BZmUyMDEyOTgtZmUwOS00NTdkLThlNzctNTM1ODQ4M2VhMjdhXkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_SX300.jpg,70,7.2,"226,768",tt0077631,movie,N/A,N/A,N/A,N/A,True,7.2/10,75%,70/100,,,,
0,Grease,1978,PG,16 Jun 1978,110 min,"Musical, Romance",Randal Kleiser,"Jim Jacobs (based on the original musical by), Warren Casey (based on the original musical by), Bronte Woodard (screenplay by), Allan Carr (adaptation)","John Travolta, Olivia Newton-John, Stockard Channing, Jeff Conaway","Good girl Sandy Olsson (Olivia Newton-John) and greaser Danny Zuko (John Travolta) fell in love over the summer. When they unexpectedly discover they're now in the same high school, will they be able to rekindle their romance?",English,USA,Nominated for 1 Oscar. Another 3 wins & 9 nominations.,https://m.media-amazon.com/images/M/MV5BZmUyMDEyOTgtZmUwOS00NTdkLThlNzctNTM1ODQ4M2VhMjdhXkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_SX300.jpg,70,7.2,"226,768",tt0077631,movie,N/A,N/A,N/A,N/A,True,7.2/10,75%,70/100,,,,
0,Marked for Death,1990,R,05 Oct 1990,93 min,"Action, Adventure, Crime, Drama, Thriller",Dwight H. Little,"Michael Grais, Mark Victor","Steven Seagal, Basil Wallace, Keith David, Tom Wright",A retired DEA agent is out to hunt down and take out a Jamaican drug posse that has targeted he and his family for murder.,English,USA,N/A,https://m.media-amazon.com/images/M/MV5BMzcwNTIzZmEtNzMwMC00OTMyLWFiNTQtZjUxZGYzMDk4MzkwXkEyXkFqcGdeQXVyMDEwMjgxNg@@._V1_SX300.jpg,49,6.0,"18,973",tt0100114,movie,N/A,N/A,N/A,N/A,True,6.0/10,22%,49/100,,,,
0,Adrenalin: Fear the Rush,1996,R,29 Nov 1996,77 min,"Action, Sci-Fi, Thriller",Albert Pyun,Albert Pyun,"Christopher Lambert, Natasha Henstridge, Norbert Weisser, Elizabeth Barondes","The Russian government has collapsed. Amidst the chaos, riots, and struggle for power, a terrible weapon has leaked out. Virulent microflage, a deadly germ of the cold war has begun to ...",English,USA,N/A,https://m.media-amazon.com/images/M/MV5BMTc1MjQyMTcyNV5BMl5BanBnXkFtZTYwNjEwOTc5._V1_SX300.jpg,N/A,3.9,"3,255",tt0115471,movie,N/A,N/A,N/A,N/A,True,3.9/10,0%,,,,,
0,The Substance of Fire,1996,R,14 Mar 1997,97 min,Drama,Daniel J. Sullivan,"Jon Robin Baitz (play), Jon Robin Baitz (screenplay)","Tony Goldwyn, Benjamin Ungar, Timothy Hutton, Tom McDermott",Publishing magnate refuses to publish a book by his son's male lover so the kids buy out their father and run it themselves!,English,USA,1 win & 1 nomination.,https://m.media-amazon.com/images/M/MV5BNDcyNjkwMTY1OF5BMl5BanBnXkFtZTcwNDAzNTQyMQ@@._V1_SX300.jpg,54,5.9,565,tt0117773,movie,N/A,N/A,N/A,N/A,True,5.9/10,60%,54/100,,,,
0,Under Siege,1992,R,09 Oct 1992,103 min,"Action, Thriller",Andrew Davis,J.F. Lawton,"Steven Seagal, Damian Chapa, Troy Evans, David McKnight",An ex-Navy Seal turned cook is the only person who can stop a group of terrorists when they seize control of a U.S. battleship.,"English, Italian","France, USA",Nominated for 2 Oscars. Another 3 wins & 1 nomination.,https://m.media-amazon.com/images/M/MV5BZWYxMDZkNmMtZjljNS00MDE5LTlmYmItMmVjZWU5NjQwYmI0L2ltYWdlXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_SX300.jpg,58,6.5,"73,739",tt0105690,movie,N/A,N/A,N/A,N/A,True,6.5/10,79%,58/100,,,,
0,Terror in a Texas Town,1958,Not Rated,25 Aug 1958,80 min,"Drama, Western",Joseph H. Lewis,"Dalton Trumbo, Ben Perry (front for Dalton Trumbo)","Sterling Hayden, Sebastian Cabot, Carol Kelly, Eugene Mazzola",A Swedish whaler is out for revenge when he finds out that a greedy oil man murdered his father for their land.,"English, Spanish",USA,N/A,https://m.media-amazon.com/images/M/MV5BOTM0ZWM1ZTQtYjM2Yi00MGU2LTgyNjAtOWMwZjdlNGY0MmFhXkEyXkFqcGdeQXVyNTk1MTk0MDI@._V1_SX300.jpg,N/A,6.8,"1,710",tt0052287,movie,N/A,N/A,N/A,N/A,True,6.8/10,,,,,,
0,Jaws,1975,PG,20 Jun 1975,124 min,"Adventure, Thriller",Steven Spielberg,"Peter Benchley (screenplay), Carl Gottlieb (screenplay), Peter Benchley (based on the novel by)","Roy Scheider, Robert Shaw, Richard Dreyfuss, Lorraine Gary","When a killer shark unleashes chaos on a beach community, it's up to a local sheriff, a marine biologist, and an old seafarer to hunt the beast down.",English,USA,Won 3 Oscars. Another 11 wins & 19 nominations.,https://m.media-amazon.com/images/M/MV5BMmVmODY1MzEtYTMwZC00MzNhLWFkNDMtZjAwM2EwODUxZTA5XkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_SX300.jpg,87,8.0,"529,601",tt0073195,movie,N/A,N/A,N/A,N/A,True,8.0/10,98%,87/100,,,,
0,Jaws,1975,PG,20 Jun 1975,124 min,"Adventure, Thriller",Steven Spielberg,"Peter Benchley (screenplay), Carl Gottlieb (screenplay), Peter Benchley (based on the novel by)","Roy Scheider, Robert Shaw, Richard Dreyfuss, Lorraine Gary","When a killer shark unleashes chaos on a beach community, it's up to a local sheriff, a marine biologist, and an old seafarer to hunt the beast down.",English,USA,Won 3 Oscars. Another 11 wins & 19 nominations.,https://m.media-amazon.com/images/M/MV5BMmVmODY1MzEtYTMwZC00MzNhLWFkNDMtZjAwM2EwODUxZTA5XkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_SX300.jpg,87,8.0,"529,601",tt0073195,movie,N/A,N/A,N/A,N/A,True,8.0/10,98%,87/100,,,,
0,Jaws 3-D,1983,PG,22 Jul 1983,99 min,"Adventure, Horror, Thriller",Joe Alves,"Peter Benchley (suggested by the novel ""Jaws""), Richard Matheson (screenplay), Carl Gottlieb (screenplay), Guerdon Trueblood (story)","Dennis Quaid, Bess Armstrong, Simon MacCorkindale, Louis Gossett Jr.",A giant thirty-five-foot shark becomes trapped in a SeaWorld theme park and it's up to the sons of police chief Brody to rescue everyone.,English,USA,5 nominations.,https://m.media-amazon.com/images/M/MV5BM2QwYjhiMzQtN2RiYS00MzgxLThmNzItMmJlNmMyMmQyYTA3XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,27,3.7,"38,299",tt0085750,movie,N/A,N/A,N/A,N/A,True,3.7/10,10%,27/100,,,,
0,My Fellow Americans,1996,PG-13,20 Dec 1996,101 min,"Adventure, Comedy",Peter Segal,"E. Jack Kaplan (story), Richard Chapman (story), E. Jack Kaplan (screenplay), Richard Chapman (screenplay), Peter Tolan (screenplay)","Jack Lemmon, James Garner, Dan Aykroyd, John Heard","Two former U. S. Presidents, hated rivals, join forces to expose the current, corrupt President at the risk of their lives.","English, Spanish",USA,N/A,https://m.media-amazon.com/images/M/MV5BZTNmYTdmOTAtMjYzMS00YjAzLTg1ZTUtNDk3ZWVjYWEwNjFjXkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_SX300.jpg,49,6.5,"13,713",tt0117119,movie,N/A,N/A,N/A,N/A,True,6.5/10,47%,49/100,,,,
0,Mars Attacks!,1996,PG-13,13 Dec 1996,106 min,"Comedy, Sci-Fi",Tim Burton,"Len Brown (trading card series), Woody Gelman (trading card series), Wally Wood (trading card series), Bob Powell (trading card series), Norman Saunders (trading card series), Jonathan Gems (screen story), Jonathan Gems (screenplay)","Jack Nicholson, Glenn Close, Annette Bening, Pierce Brosnan",Earth is invaded by Martians with unbeatable weapons and a cruel sense of humor.,"English, French",USA,3 wins & 19 nominations.,https://m.media-amazon.com/images/M/MV5BNThlMjBmOWItNjljZi00ZGU4LWJkZjgtNWU1ZjI1MTg4MzczXkEyXkFqcGdeQXVyNTIzOTk5ODM@._V1_SX300.jpg,52,6.3,"204,110",tt0116996,movie,N/A,N/A,N/A,N/A,True,6.3/10,54%,52/100,,,,
0,Citizen Ruth,1996,R,13 Dec 1996,106 min,"Comedy, Drama",Alexander Payne,"Alexander Payne, Jim Taylor","Laura Dern, Swoosie Kurtz, Kurtwood Smith, Mary Kay Place","An irresponsible, drug-addicted, recently impregnated woman finds herself in the middle of an abortion debate when both parties attempt to sway her to their respective sides.",English,USA,3 wins & 2 nominations.,https://m.media-amazon.com/images/M/MV5BMjA1ZDkxNGEtNWUwZS00MGEwLWEwNDctZjNkNjE3NDcxZGEwXkEyXkFqcGdeQXVyNjU0NTI0Nw@@._V1_SX300.jpg,64,7.0,"6,871",tt0115906,movie,N/A,N/A,N/A,N/A,True,7.0/10,81%,64/100,,,,
0,Jerry Maguire,1996,R,13 Dec 1996,139 min,"Comedy, Drama, Romance, Sport",Cameron Crowe,Cameron Crowe,"Tom Cruise, Cuba Gooding Jr., Renée Zellweger, Kelly Preston","When a sports agent has a moral epiphany and is fired for expressing it, he decides to put his new philosophy to the test as an independent agent with the only athlete who stays with him and his former colleague.","English, American Sign Language",USA,Won 1 Oscar. Another 25 wins & 41 nominations.,https://m.media-amazon.com/images/M/MV5BYTM0ZWNmZTUtOTVkZS00MTZiLTg3M2QtZjA0Y2RmOWM1NWEyXkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_SX300.jpg,77,7.3,"233,361",tt0116695,movie,N/A,N/A,N/A,N/A,True,7.3/10,83%,77/100,,,,
0,Raising Arizona,1987,PG-13,17 Apr 1987,94 min,"Comedy, Crime","Joel Coen, Ethan Coen","Ethan Coen, Joel Coen","Nicolas Cage, Holly Hunter, Trey Wilson, John Goodman","When a childless couple of an ex-con and an ex-cop decide to help themselves to one of another family's quintuplets, their lives become more complicated than they anticipated.",English,USA,4 nominations.,https://m.media-amazon.com/images/M/MV5BOGUwZTEwZTYtZmQ0OS00NmM1LWE2ZTQtNjZiYmE4ZmUxMjk1XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,68,7.3,"122,827",tt0093822,movie,N/A,N/A,N/A,N/A,True,7.3/10,91%,68/100,,,,
0,Tin Men,1987,R,13 Mar 1987,112 min,"Comedy, Drama",Barry Levinson,Barry Levinson,"Richard Dreyfuss, Danny DeVito, Barbara Hershey, John Mahoney",A minor car accident drives two rival aluminum-siding salesmen to the ridiculous extremes of man versus man in 1963 Baltimore.,English,USA,N/A,https://m.media-amazon.com/images/M/MV5BOGZhMWY4OTUtMTQ2Ni00NzE3LTk1ZTMtNzdkOGFmZTQ4NjY1XkEyXkFqcGdeQXVyMjI4MjA5MzA@._V1_SX300.jpg,75,6.5,"7,527",tt0094155,movie,N/A,N/A,N/A,N/A,True,6.5/10,77%,75/100,,,,
0,Sneakers,1992,PG-13,11 Sep 1992,126 min,"Comedy, Crime, Drama, Mystery, Thriller",Phil Alden Robinson,"Phil Alden Robinson, Lawrence Lasker, Walter F. Parkes","Jo Marr, Gary Hershberger, Robert Redford, Sidney Poitier","A security pro finds his past coming back to haunt him, when he and his unique team are tasked with retrieving a particularly important item.","English, Russian, Chinese",USA,2 nominations.,https://m.media-amazon.com/images/M/MV5BZTg0MTU0Y2YtNWEyNC00NDU3LWJhNjYtZGIzMWI0YWMwMTdhXkEyXkFqcGdeQXVyNjMwMjk0MTQ@._V1_SX300.jpg,65,7.1,"50,734",tt0105435,movie,N/A,N/A,N/A,N/A,True,7.1/10,79%,65/100,,,,
0,Bastard Out of Carolina,1996,R,15 Dec 1996,98 min,Drama,Anjelica Huston,"Dorothy Allison (book), Anne Meredith (teleplay)","Jennifer Jason Leigh, Ron Eldard, Glenne Headly, Lyle Lovett",A mother and daughter find their lives adversely affected when a new man enters the picture. Will their family ever be what they expect?,English,USA,Won 1 Primetime Emmy. Another 5 wins & 17 nominations.,https://m.media-amazon.com/images/M/MV5BYzRlZWU2NjktYzhkYS00YmFkLTlhMGYtNWZjZjE4Mzc0NWJjXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,75,7.4,"3,987",tt0115633,movie,N/A,N/A,N/A,N/A,True,7.4/10,100%,75/100,,,,
0,In Love and War,1996,PG-13,24 Jan 1997,113 min,"Biography, Drama, Romance, War",Richard Attenborough,"Henry S. Villard (book), James Nagel (book), Allan Scott (screen story), Dimitri Villard (screen story), Allan Scott (screenplay), Clancy Sigal (screenplay), Anna Hamilton Phelan (screenplay)","Mackenzie Astin, Margot Steinberg, Sandra Bullock, Alan Bennett",A bitter love story between a talented writer and a gentle nurse.,"English, Italian",USA,1 nomination.,https://m.media-amazon.com/images/M/MV5BYWJjOWMwMTItMGY3Yi00NGJhLWJlNmEtODYxNjY2Y2ExZmM5XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,N/A,6.0,"7,912",tt0116621,movie,27 Jul 1999,N/A,New Line Home Entertainment,N/A,True,6.0/10,11%,,,,,
0,Marvin's Room,1996,PG-13,28 Feb 1997,98 min,Drama,Jerry Zaks,"Scott McPherson (play), Scott McPherson (screenplay)","Meryl Streep, Leonardo DiCaprio, Diane Keaton, Robert De Niro","After 20 years caring for her father, a woman with cancer now must re-connect with her trashy sister and nephews she's never met after being diagnosed. Her love helps the angry teen nephew, and her sister learns to relate to people.",English,USA,Nominated for 1 Oscar. Another 4 wins & 12 nominations.,https://m.media-amazon.com/images/M/MV5BOTk0ZDk3YWItZDZlOC00Y2FiLTgxNzYtODZmYzdkYWVmNmRiXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,68,6.7,"24,389",tt0116999,movie,N/A,N/A,N/A,N/A,True,6.7/10,84%,68/100,,,,
0,Ghosts of Mississippi,1996,PG-13,03 Jan 1997,130 min,"Drama, History",Rob Reiner,Lewis Colick,"Alec Baldwin, James Woods, Virginia Madsen, Whoopi Goldberg",A Mississippi district attorney and the widow of Medgar Evers struggle to finally bring a white racist to justice for the 1963 murder of the civil rights leader.,English,USA,Nominated for 2 Oscars. Another 2 wins & 7 nominations.,https://m.media-amazon.com/images/M/MV5BZmJhMTNjZmQtMTBmMi00ZTMwLWJmMDItMmI4YWMwMTJhY2Q5XkEyXkFqcGdeQXVyNjMwMjk0MTQ@._V1_SX300.jpg,N/A,6.7,"9,774",tt0116410,movie,N/A,N/A,N/A,N/A,True,6.7/10,43%,,,,,
0,Night Falls on Manhattan,1996,R,16 May 1997,113 min,"Crime, Drama",Sidney Lumet,"Robert Daley (novel), Sidney Lumet (screenplay)","Andy Garcia, Ian Holm, James Gandolfini, Lena Olin",A newly elected District Attorney finds himself in the middle of a police corruption investigation that may involve his father and his partner.,English,USA,1 nomination.,https://m.media-amazon.com/images/M/MV5BNmE1YWM5NWItYjNmZC00ZmVlLTg2OGEtN2M5NDRhNmJiYTlmXkEyXkFqcGdeQXVyMTMxMTY0OTQ@._V1_SX300.jpg,58,6.6,"6,034",tt0119783,movie,14 Oct 1997,N/A,Republic Pictures Home Video,N/A,True,6.6/10,68%,58/100,,,,
0,Beavis and Butt-Head Do America,1996,PG-13,20 Dec 1996,81 min,"Animation, Adventure, Comedy, Crime, Music","Mike Judge, Mike de Seve, Brian Mulroney, Yvette Kaplan","Mike Judge, Joe Stillman, Brian Mulroney (additional material)","Mike Judge, Bruce Willis, Demi Moore, Cloris Leachman",The dim-witted teen duo of Beavis and Butt-Head travel across America in search of their stolen television set.,"English, Spanish, Hindi",USA,1 win & 4 nominations.,https://m.media-amazon.com/images/M/MV5BNWY3NmNlYzYtNzY5Yy00Y2Q1LWE1NWEtYzQ2NDM4YTMyYjVmXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,64,6.8,"50,067",tt0115641,movie,N/A,N/A,N/A,N/A,True,6.8/10,72%,64/100,,,,
0,La Cérémonie,1995,Not Rated,20 Dec 1996,112 min,"Crime, Drama, Mystery, Thriller",Claude Chabrol,"Ruth Rendell (novel), Claude Chabrol (adaptation), Caroline Eliacheff (adaptation), Claude Chabrol (dialogue), Caroline Eliacheff (dialogue)","Isabelle Huppert, Sandrine Bonnaire, Jean-Pierre Cassel, Jacqueline Bisset",A newly hired maid for a rich countryside family befriends a post-office clerk who encourages her to rebel against her employers.,French,"France, Germany",9 wins & 10 nominations.,https://m.media-amazon.com/images/M/MV5BZjIwYmYxY2EtNDgzYy00MDg0LTljN2MtNjc5N2M4OGJlOGI2XkEyXkFqcGdeQXVyMjgyNjk3MzE@._V1_SX300.jpg,N/A,7.6,"9,435",tt0112769,movie,N/A,N/A,N/A,N/A,True,7.6/10,93%,,,,,
0,Scream,1996,R,20 Dec 1996,111 min,"Horror, Mystery",Wes Craven,Kevin Williamson,"Drew Barrymore, Roger Jackson, Kevin Patrick Walls, David Booth","A year after the murder of her mother, a teenage girl is terrorized by a new killer, who targets the girl and her friends by using horror films as part of a deadly game.",English,USA,11 wins & 10 nominations.,https://m.media-amazon.com/images/M/MV5BMjA2NjU5MTg5OF5BMl5BanBnXkFtZTgwOTkyMzQxMDE@._V1_SX300.jpg,65,7.2,"273,842",tt0117571,movie,N/A,N/A,N/A,N/A,True,7.2/10,79%,65/100,,,,
0,The Last of the Mohicans,1992,R,25 Sep 1992,112 min,"Action, Adventure, Drama, Romance, War",Michael Mann,"James Fenimore Cooper (novel), John L. Balderston (adaptation), Paul Perez (adaptation), Daniel Moore (adaptation), Philip Dunne, Michael Mann (screenplay), Christopher Crowe (screenplay)","Daniel Day-Lewis, Madeleine Stowe, Russell Means, Eric Schweig",Three trappers protect the daughters of a British Colonel in the midst of the French and Indian War.,"English, French, North American Indian",USA,Won 1 Oscar. Another 6 wins & 17 nominations.,https://m.media-amazon.com/images/M/MV5BZDNiYmRkNDYtOWU1NC00NmMxLWFkNmUtMGI5NTJjOTJmYTM5XkEyXkFqcGdeQXVyNzQ1ODk3MTQ@._V1_SX300.jpg,76,7.7,"143,753",tt0104691,movie,N/A,N/A,N/A,N/A,True,7.7/10,93%,76/100,,,,
0,Michael Clayton,2007,R,12 Oct 2007,119 min,"Crime, Drama, Mystery, Thriller",Tony Gilroy,Tony Gilroy,"Tom Wilkinson, Michael O'Keefe, Sydney Pollack, Danielle Skraastad","A law firm brings in its ""fixer"" to remedy the situation after a lawyer has a breakdown while representing a chemical company that he knows is guilty in a multibillion-dollar class action suit.",English,USA,Won 1 Oscar. Another 28 wins & 113 nominations.,https://m.media-amazon.com/images/M/MV5BMTc0NTU5MjI2MV5BMl5BanBnXkFtZTcwMTg5NTQzMw@@._V1_SX300.jpg,82,7.2,"152,589",tt0465538,movie,N/A,N/A,N/A,N/A,True,7.2/10,91%,82/100,,,,
0,The Evening Star,1996,PG-13,25 Dec 1996,129 min,"Comedy, Drama, Romance",Robert Harling,"Larry McMurtry (novel), Robert Harling (screenplay)","Shirley MacLaine, Bill Paxton, Juliette Lewis, Miranda Richardson","Continuing the story of Aurora Greenway in her latter years. After the death of her daughter, Aurora struggled to keep her family together, but has one grandson in jail, a rebellious ...",English,USA,Nominated for 1 Golden Globe. Another 6 wins & 2 nominations.,https://m.media-amazon.com/images/M/MV5BNzBiNmFiYmQtZDRiYS00NWRhLWIwZDUtYWFiYmQzY2RkNDYyXkEyXkFqcGdeQXVyNDAxNjkxNjQ@._V1_SX300.jpg,N/A,5.9,"3,991",tt0116240,movie,N/A,N/A,N/A,N/A,True,5.9/10,22%,,,,,
0,Hamlet,1996,PG-13,25 Dec 1996,242 min,Drama,Kenneth Branagh,"William Shakespeare (play), Kenneth Branagh (screenplay)","Riz Abbasi, Richard Attenborough, David Blair, Brian Blessed","Hamlet, Prince of Denmark, returns home to find his father murdered and his mother remarrying the murderer, his uncle. Meanwhile, war is brewing.",English,"UK, USA",Nominated for 4 Oscars. Another 9 wins & 21 nominations.,https://m.media-amazon.com/images/M/MV5BM2U5OWM5NWQtZDYwZS00NmI3LTk4NDktNzcwZjYzNmEzYWU1XkEyXkFqcGdeQXVyNjMwMjk0MTQ@._V1_SX300.jpg,N/A,7.7,"35,228",tt0116477,movie,N/A,N/A,N/A,N/A,True,7.7/10,95%,,,,,
0,Some Mother's Son,1996,R,25 Dec 1996,112 min,"Drama, History",Terry George,"Terry George, Jim Sheridan","Helen Mirren, Fionnula Flanagan, Aidan Gillen, David O'Hara","Based on the true story of the 1981 hunger strike in an Irish prison, in which I.R.A. prisoner Bobby Sands led a protest against the treatment of I.R.A. prisoners as criminals rather than ...","English, Irish","Ireland, USA",4 wins & 1 nomination.,https://m.media-amazon.com/images/M/MV5BMTEzMDMzNzM2OTdeQTJeQWpwZ15BbWU3MDU3OTM2MjU@._V1_SX300.jpg,N/A,7.3,"2,424",tt0117690,movie,06 May 2011,N/A,Warner Home Video,N/A,True,7.3/10,69%,,,,,
0,The Whole Wide World,1996,PG,20 Dec 1996,111 min,"Biography, Drama, Romance",Dan Ireland,"Novalyne Price Ellis (memoir One Who Walked Alone), Michael Scott Myers (screenplay)","Vincent D'Onofrio, Renée Zellweger, Ann Wedgeworth, Harve Presnell","In Texas in the 1930s, young schoolteacher Novalyne Price (Renée Zellweger) meets a handsome, eccentric, interesting young man named Robert E. Howard (Vincent D'Onofrio). He's a successful ...",English,USA,6 wins & 7 nominations.,https://m.media-amazon.com/images/M/MV5BMzg5YWIxZTgtODJiZC00ZDQ2LWFjYTUtNDNkMjlkZGZmN2I0XkEyXkFqcGdeQXVyMTk5MjAyMjM@._V1_SX300.jpg,N/A,7.0,"3,337",tt0118163,movie,29 Jul 2003,N/A,Sony Entertainment,N/A,True,7.0/10,76%,,,,,
