,id,title,imdbID,spanishTitle,imdbPictureURL,year,rtID,rtPictureURL
4739,5053,Blankman,tt0109288,"Blankman, mi hermano el chiflado","http://ia.media-imdb.com/images/M/MV5BMTQyNDc4OTA5OF5BMl5BanBnXkFtZTcwOTI1NzMyMQ@@._V1._SX214_CR0,0,214,314_.jpg",1994.0,blankman,http://content6.flixster.com/movie/26/04/260492_det.jpg
4740,5054,Brainstorm,tt0085271,Proyecto Brainstorm,"http://ia.media-imdb.com/images/M/MV5BMjE0ODcwNzA0NV5BMl5BanBnXkFtZTcwMTYxNTYyMg@@._V1._SY314_CR21,0,214,314_.jpg",1983.0,1003017-brainstorm,http://content8.flixster.com/movie/25/78/257898_det.jpg
4741,5055,Dragon: The Bruce Lee Story,tt0106770,Dragón: la vida de Bruce Lee,"http://ia.media-imdb.com/images/M/MV5BMTczMTQ5NzI3Ml5BMl5BanBnXkFtZTcwNjY4NTYxMQ@@._V1._SY314_CR3,0,214,314_.jpg",1993.0,dragon_the_bruce_lee_story,http://content8.flixster.com/movie/25/75/257594_det.jpg
4742,5056,Jeder für sich und Gott gegen alle,tt0071691,El enigma de Gaspar Hauser,"http://ia.media-imdb.com/images/M/MV5BMTYxMjY2MDA4MF5BMl5BanBnXkFtZTYwMDk2Mzc5._V1._SX214_CR0,0,214,314_.jpg",1974.0,mystery-of-kaspar-hauser-jeder-fur-sich-und-gott-gegen-alle,http://images.rottentomatoescdn.com/images/defaults/poster_default.gif
4743,5057,4 for Texas,tt0057071,Cuatro tíos de Texas,"http://ia.media-imdb.com/images/M/MV5BMjA3NzExMDYxOF5BMl5BanBnXkFtZTcwNjI5NzAyMQ@@._V1._SX214_CR0,0,214,314_.jpg",1963.0,4_for_texas,http://content8.flixster.com/movie/10/88/50/10885034_det.jpg
4744,5058,Herz aus Glas,tt0074626,Corazón de cristal,"http://ia.media-imdb.com/images/M/MV5BMjEzMTE1MDEwN15BMl5BanBnXkFtZTcwMTEzOTkyMQ@@._V1._SY314_CR3,0,214,314_.jpg",1976.0,heart-of-glass,http://content9.flixster.com/movie/33/17/18/3317183_det.jpg
4745,5059,Little Dieter Needs to Fly,tt0145046,Little Dieter Needs to Fly,"http://ia.media-imdb.com/images/M/MV5BMjEzMzE4NzQyNl5BMl5BanBnXkFtZTcwNjcwODQ0MQ@@._V1._SY314_CR4,0,214,314_.jpg",1997.0,little_dieter_needs_to_fly,http://content8.flixster.com/movie/10/93/08/10930826_det.jpg
4746,5060,MASH,tt0066026,M.A.S.H.,"http://ia.media-imdb.com/images/M/MV5BMjExMDE5NTQzNV5BMl5BanBnXkFtZTcwMDg0MTYyMQ@@._V1._SX214_CR0,0,214,314_.jpg",1970.0,mash,http://content9.flixster.com/movie/26/91/269123_det.jpg
4747,5061,Mrs. Soffel,tt0087751,Mrs. Soffel,"http://ia.media-imdb.com/images/M/MV5BMjAxOTU3ODE3MF5BMl5BanBnXkFtZTcwNzE2MzIyMQ@@._V1._SX214_CR0,0,214,314_.jpg",1984.0,1014352-mrs_soffel,http://content8.flixster.com/movie/26/41/264102_det.jpg
4748,5062,Gone in Sixty Seconds,tt0187078,60 segundos,"http://ia.media-imdb.com/images/M/MV5BMjE0ODY4Mjk2M15BMl5BanBnXkFtZTcwNjEyMTYyMQ@@._V1._SY290_CR1,0,214,290_.jpg",2000.0,1097865-gone_in_60_seconds,http://content8.flixster.com/movie/10/86/23/10862358_det.jpg
4749,5063,One-Eyed Jacks,tt0055257,El rostro impenetrable,"http://ia.media-imdb.com/images/M/MV5BMjA2NjE4MjA2NV5BMl5BanBnXkFtZTcwNTMzMzU1MQ@@._V1._SY314_CR50,0,214,314_.jpg",1961.0,oneeyed_jacks,http://content8.flixster.com/movie/10/88/13/10881362_det.jpg
4750,5064,The Count of Monte Cristo,tt0245844,La venganza del conde de Montecristo,"http://ia.media-imdb.com/images/M/MV5BMTUyMzQ5ODgwM15BMl5BanBnXkFtZTcwNDI0OTkyMQ@@._V1._SY314_CR2,0,214,314_.jpg",2002.0,1110288-count_of_monte_cristo,http://content7.flixster.com/movie/11/12/83/11128345_det.jpg
4751,5065,The Mothman Prophecies,tt0265349,Mothman: la última profecía,"http://ia.media-imdb.com/images/M/MV5BNjkwNTU0OTAzMl5BMl5BanBnXkFtZTcwMzMyNzcxMQ@@._V1._SY314_CR1,0,214,314_.jpg",2002.0,mothman_prophecies,http://content9.flixster.com/movie/25/93/259315_det.jpg
4752,5066,A Walk to Remember,tt0281358,Un paseo para recordar,"http://ia.media-imdb.com/images/M/MV5BMTM1MTYzNjA3M15BMl5BanBnXkFtZTcwMjk2NTE4Mg@@._V1._SY314_CR2,0,214,314_.jpg",2002.0,walk_to_remember,http://content6.flixster.com/movie/16/90/40/1690408_det.jpg
4753,5067,American Adobo,tt0294289,American Adobo,"http://ia.media-imdb.com/images/M/MV5BMTQ2NjE3MzMyNl5BMl5BanBnXkFtZTcwNjg3ODAyMQ@@._V1._SY314_CR4,0,214,314_.jpg",2001.0,american_adobo,http://content9.flixster.com/movie/27/49/274927_det.jpg
4754,5068,Shiqi sui de dan che,tt0276501,La bicicleta de Pekín,"http://ia.media-imdb.com/images/M/MV5BMTQ3MzQ4NzgxNV5BMl5BanBnXkFtZTcwMTgzMDAyMQ@@._V1._SY314_CR1,0,214,314_.jpg",2001.0,beijing_bicycle,http://content6.flixster.com/movie/26/26/262692_det.jpg
4755,5069,Escaflowne,tt0270933,Escaflowne,"http://ia.media-imdb.com/images/M/MV5BNzA3ODgxNTcwOV5BMl5BanBnXkFtZTYwNjA4NzI5._V1._SY314_CR3,0,214,314_.jpg",2000.0,escaflowne_the_movie,http://content8.flixster.com/movie/26/41/264114_det.jpg
4756,5071,Maelström,tt0220627,Maelström,"http://ia.media-imdb.com/images/M/MV5BMjEyODcyODIzM15BMl5BanBnXkFtZTcwMDE4MDYxMQ@@._V1._SY314_CR15,0,214,314_.jpg",2000.0,maelstroem,http://content9.flixster.com/movie/10/99/67/10996707_det.jpg
4757,5072,Metropolis,tt0017136,Metrópolis,"http://ia.media-imdb.com/images/M/MV5BMTI2ODk3ODIzNV5BMl5BanBnXkFtZTcwMDk0MTYxMQ@@._V1._SY314_CR9,0,214,314_.jpg",1927.0,1013775-metropolis,http://content8.flixster.com/movie/10/93/38/10933866_det.jpg
4758,5073,La stanza del figlio,tt0208990,La habitación del hijo,"http://ia.media-imdb.com/images/M/MV5BMTkyMzMxMTI0Nl5BMl5BanBnXkFtZTYwNzAzMDk5._V1._SY216_CR35,0,214,216_.jpg",2001.0,sons_room,http://content9.flixster.com/movie/27/52/275207_det.jpg
4759,5074,Storytelling,tt0250081,Cosas que no se olvidan (Storytelling),"http://ia.media-imdb.com/images/M/MV5BODY0MTY4NzI2Ml5BMl5BanBnXkFtZTcwNTYxNTEzMQ@@._V1._SY314_CR5,0,214,314_.jpg",2001.0,storytelling,http://content7.flixster.com/movie/28/71/287121_det.jpg
4760,5075,Waydowntown,tt0219405,Waydowntown,"http://ia.media-imdb.com/images/M/MV5BMTYzOTExNTk0Ml5BMl5BanBnXkFtZTcwNjg0NjgyMQ@@._V1._SY314_CR4,0,214,314_.jpg",2000.0,waydowntown,http://content7.flixster.com/movie/15/28/51/1528517_det.jpg
4761,5076,The Adventures of Huck Finn,tt0106223,Las aventuras de Huckleberry Finn,"http://ia.media-imdb.com/images/M/MV5BMTQ4MjE1NDYxOV5BMl5BanBnXkFtZTcwNTA1MzQyMQ@@._V1._SX214_CR0,0,214,314_.jpg",1993.0,adventures_of_huck_finn,http://content7.flixster.com/movie/25/77/257717_det.jpg
4762,5077,Cousins,tt0097116,Un toque de infidelidad,"http://ia.media-imdb.com/images/M/MV5BMjAwMTYyNTc1OV5BMl5BanBnXkFtZTcwNDYzMjAyMQ@@._V1._SY314_CR3,0,214,314_.jpg",1989.0,cousins,http://content6.flixster.com/movie/25/95/259516_det.jpg
4763,5078,Falling in Love,tt0087233,Enamorarse,"http://ia.media-imdb.com/images/M/MV5BMTI3OTA3ODE5MV5BMl5BanBnXkFtZTcwMDcxNTEyMQ@@._V1._SY314_CR3,0,214,314_.jpg",1984.0,falling_in_love,http://content9.flixster.com/movie/10/88/46/10884611_det.jpg
4764,5079,Young @ Heart,tt1047007,Corazones rebeldes,"http://ia.media-imdb.com/images/M/MV5BMTU4MDM1MzA0N15BMl5BanBnXkFtZTcwMjQ2OTc1MQ@@._V1._SX214_CR0,0,214,314_.jpg",2007.0,youngheart,http://content9.flixster.com/movie/10/87/95/10879511_det.jpg
4765,5080,Slackers,tt0240900,Slackers,"http://ia.media-imdb.com/images/M/MV5BMTQ3OTYzNDA1NV5BMl5BanBnXkFtZTcwNTEyODEyMQ@@._V1._SY314_CR4,0,214,314_.jpg",2002.0,slackers,http://content6.flixster.com/movie/10/93/77/10937732_det.jpg
4766,5081,Birthday Girl,tt0188453,Oscura seducción,"http://ia.media-imdb.com/images/M/MV5BNzA5Mzg4ODM3NV5BMl5BanBnXkFtZTcwNzQ3NDEzMQ@@._V1._SY314_CR4,0,214,314_.jpg",2001.0,birthday_girl,http://content8.flixster.com/movie/10/91/57/10915754_det.jpg
4767,5082,A Rumor of Angels,tt0201899,A Rumor of Angels,"http://ia.media-imdb.com/images/M/MV5BMTg1NjkzODg3NV5BMl5BanBnXkFtZTcwMzAzOTYyMQ@@._V1._SY314_CR3,0,214,314_.jpg",2000.0,a-rumor-of-angels,http://content8.flixster.com/movie/26/48/264802_det.jpg
4768,5083,Rare Birds,tt0295552,Rare Birds,"http://ia.media-imdb.com/images/M/MV5BMTkzNjIzNDM0OV5BMl5BanBnXkFtZTcwNzU3NDEzMQ@@._V1._SY314_CR4,0,214,314_.jpg",2001.0,rare_birds,http://content6.flixster.com/movie/10/92/06/10920616_det.jpg
4769,5084,Caged Heat,tt0071266,La cárcel caliente,"http://ia.media-imdb.com/images/M/MV5BMjAyMDE0MjUxMF5BMl5BanBnXkFtZTcwMTQyNTEzMQ@@._V1._SY314_CR4,0,214,314_.jpg",1974.0,caged_heat,http://content9.flixster.com/movie/21/00/15/2100151_det.jpg
4770,5085,Carmen Jones,tt0046828,Carmen Jones,"http://ia.media-imdb.com/images/M/MV5BMTM5MTI4MzM3Ml5BMl5BanBnXkFtZTYwODc0MzY5._V1._SX214_CR0,0,214,314_.jpg",1954.0,carmen_jones,http://content9.flixster.com/movie/29/22/292295_det.jpg
4771,5086,The Five Heartbeats,tt0101891,The Five Heartbeats,"http://ia.media-imdb.com/images/M/MV5BMTYxNTg4Nzg4Ml5BMl5BanBnXkFtZTcwNTM4NTgzMQ@@._V1._SY314_CR5,0,214,314_.jpg",1991.0,five_heartbeats,http://content8.flixster.com/movie/11/14/70/11147026_det.jpg
4772,5087,Préparez vos mouchoirs,tt0078122,¿Quiere ser el amante de mi mujer?,"http://ia.media-imdb.com/images/M/MV5BMjE4MTQ5MTM4Nl5BMl5BanBnXkFtZTcwMDc3NTEyMQ@@._V1._SY314_CR9,0,214,314_.jpg",1978.0,get_out_your_handkerchiefs,http://content7.flixster.com/movie/10/92/54/10925425_det.jpg
4773,5088,Les valseuses,tt0072353,Los rompepelotas,"http://ia.media-imdb.com/images/M/MV5BMjAzOTc1MzQ5NF5BMl5BanBnXkFtZTcwNTI1NzkxMQ@@._V1._SY314_CR1,0,214,314_.jpg",1974.0,going_places,http://content7.flixster.com/movie/10/92/32/10923289_det.jpg
4774,5089,Honky Tonk Freeway,tt0082525,Desmadre en la autopista,"http://ia.media-imdb.com/images/M/MV5BNjk0MTA2MTA3MV5BMl5BanBnXkFtZTcwMjQ1MTQyMQ@@._V1._SY216_CR33,0,214,216_.jpg",1981.0,honky_tonk_freeway,http://content9.flixster.com/movie/54/86/79/5486791_det.jpg
4775,5090,Notre-Dame de Paris,tt0050781,Nuestra señora de París,"http://ia.media-imdb.com/images/M/MV5BMTU2Mjc4OTc3OF5BMl5BanBnXkFtZTcwMTczNzcxMQ@@._V1._SY314_CR1,0,214,314_.jpg",1956.0,1073312-hunchback_of_notre_dame,http://content7.flixster.com/movie/10/89/25/10892517_det.jpg
4776,5091,Le magnifique,tt0070354,Cómo destruir al más famoso agente secreto del mundo,http://ia.media-imdb.com/images/M/MV5BMTY1NTc1MDU2N15BMl5BanBnXkFtZTcwODAzMjA0MQ@@._V1._SX208_SY296_.jpg,1973.0,le-magnifique,http://content9.flixster.com/movie/29/94/299423_det.jpg
4777,5092,Big Fat Liar,tt0265298,Big fat liar - Gordo mentiroso,"http://ia.media-imdb.com/images/M/MV5BMTg4NDk4NDI3Ml5BMl5BanBnXkFtZTcwNzIxMjkxMQ@@._V1._SY314_CR3,0,214,314_.jpg",2002.0,big_fat_liar,http://content9.flixster.com/movie/55/35/55/5535555_det.jpg
4778,5093,Collateral Damage,tt0233469,Daño colateral,"http://ia.media-imdb.com/images/M/MV5BMjE3MDg4ODc0MF5BMl5BanBnXkFtZTcwMzM2OTY2Mg@@._V1._SY314_CR21,0,214,314_.jpg",2002.0,1110242-collateral_damage,http://content7.flixster.com/movie/11/15/17/11151709_det.jpg
4779,5094,Rollerball,tt0073631,Rollerball,"http://ia.media-imdb.com/images/M/MV5BMTQxMzY3Mzc4NV5BMl5BanBnXkFtZTcwMTE1MTIyMQ@@._V1._SX214_CR0,0,214,314_.jpg",1975.0,1017814-rollerball,http://content8.flixster.com/movie/27/22/272218_det.jpg
4780,5095,"Scotland, Pa.",tt0265713,"Scotland, Pa.","http://ia.media-imdb.com/images/M/MV5BMTg0NDk3NjkyM15BMl5BanBnXkFtZTcwMTQwODEzMQ@@._V1._SX214_CR0,0,214,314_.jpg",2001.0,scotland_pa,http://content7.flixster.com/movie/27/57/275701_det.jpg
4781,5096,Baby's Day Out,tt0109190,El peque se va de marcha,"http://ia.media-imdb.com/images/M/MV5BMjE1NTU3OTAyM15BMl5BanBnXkFtZTcwNDg0NDMyMQ@@._V1._SX214_CR0,0,214,314_.jpg",1994.0,babys_day_out,http://content7.flixster.com/movie/25/86/258617_det.jpg
4782,5097,Bright Eyes,tt0024914,Ojos cariñosos,"http://ia.media-imdb.com/images/M/MV5BMjM5NDg4MDg4NV5BMl5BanBnXkFtZTcwMDMwNTczMQ@@._V1._SY314_CR4,0,214,314_.jpg",1934.0,bright_eyes,http://content9.flixster.com/movie/10/88/86/10888619_det.jpg
4783,5098,Dimples,tt0027527,Dimples,"http://ia.media-imdb.com/images/M/MV5BMjA0NTAzNTMyM15BMl5BanBnXkFtZTcwMjI5NDQ0MQ@@._V1._SY314_CR11,0,214,314_.jpg",1936.0,1005868-dimples,http://content9.flixster.com/movie/26/54/265491_det.jpg
4784,5099,Heidi,tt0063051,Heidi,"http://ia.media-imdb.com/images/M/MV5BMTY3NDA0MzQ2MF5BMl5BanBnXkFtZTYwODM1Njk5._V1._SY314_CR2,0,214,314_.jpg",1968.0,1009439-heidi,http://content6.flixster.com/movie/95/87/09/9587096_det.jpg
4785,5100,L'homme qui aimait les femmes,tt0076155,El amante del amor,http://ia.media-imdb.com/images/M/MV5BMTg4MjA5NjAzN15BMl5BanBnXkFtZTcwODEzMDYxMQ@@._V1._SX77_SY140_.jpg,1977.0,1040103-man_who_loved_women,http://content7.flixster.com/movie/10/88/65/10886553_det.gif
4786,5101,Richard Pryor... Here and Now,tt0086194,Richard Pryor... Here and Now,"http://ia.media-imdb.com/images/M/MV5BMTI0NzMyNDkzMl5BMl5BanBnXkFtZTcwODQ1MDEyMQ@@._V1._SX214_CR0,0,214,314_.jpg",1983.0,richard_pryor_here_and_now,http://content9.flixster.com/movie/27/40/274091_det.jpg
4787,5102,Rookie of the Year,tt0107985,El novato del año,"http://ia.media-imdb.com/images/M/MV5BODE3MzQzNDIyOF5BMl5BanBnXkFtZTcwMzI3MDU1MQ@@._V1._SY314_CR11,0,214,314_.jpg",1993.0,rookie_of_the_year,http://content7.flixster.com/movie/11/14/06/11140605_det.jpg
4788,5103,The Sandlot,tt0108037,Historias de un verano,"http://ia.media-imdb.com/images/M/MV5BMTkwMjkyNzQ0MV5BMl5BanBnXkFtZTYwMzMzMjE5._V1._SX214_CR0,0,214,314_.jpg",1993.0,sandlot,http://content8.flixster.com/movie/10/84/98/10849850_det.jpg
4789,5104,Vacas,tt0103186,Vacas,"http://ia.media-imdb.com/images/M/MV5BMTMwOTc2NDcwMV5BMl5BanBnXkFtZTcwNzQyNDMzMQ@@._V1._SY314_CR2,0,214,314_.jpg",1992.0,vacas,http://content7.flixster.com/movie/24/53/40/2453405_det.jpg
4790,5105,Don't Look Now,tt0069995,Amenaza en la sombra,"http://ia.media-imdb.com/images/M/MV5BMTUzMTMzNTg3NF5BMl5BanBnXkFtZTcwODI5NDEyMQ@@._V1._SY314_CR3,0,214,314_.jpg",1973.0,dont_look_now,http://content9.flixster.com/movie/10/90/56/10905635_det.jpg
4791,5106,Crossroads,tt0275022,Crossroads: hasta el final,"http://ia.media-imdb.com/images/M/MV5BMTI4OTkzNjQ0M15BMl5BanBnXkFtZTcwODM5MjcyMQ@@._V1._SX214_CR0,0,214,314_.jpg",2002.0,1112549-crossroads,http://content7.flixster.com/movie/10/94/50/10945037_det.jpg
4792,5107,Hart's War,tt0251114,La guerra de Hart,"http://ia.media-imdb.com/images/M/MV5BMTI4MTc5ODQ1NF5BMl5BanBnXkFtZTcwMDA2ODIyMQ@@._V1._SY314_CR3,0,214,314_.jpg",2002.0,harts_war,http://content9.flixster.com/movie/27/45/274527_det.jpg
4793,5108,John Q,tt0251160,John Q,"http://ia.media-imdb.com/images/M/MV5BMTcxNTQ1MzAyOF5BMl5BanBnXkFtZTYwNDg0ODk4._V1._SX214_CR0,0,214,314_.jpg",2002.0,john_q,http://content9.flixster.com/movie/60/25/21/6025215_det.jpg
4794,5109,Return to Never Land,tt0280030,Peter Pan en regreso al país de Nunca Jamás,"http://ia.media-imdb.com/images/M/MV5BODI5MTk1MDM3N15BMl5BanBnXkFtZTcwNzM1MjI1MQ@@._V1._SY314_CR5,0,214,314_.jpg",2002.0,return_to_never_land,http://content7.flixster.com/movie/23/30/99/2330993_det.jpg
4795,5110,Super Troopers,tt0247745,Los supermaderos,"http://ia.media-imdb.com/images/M/MV5BMjE2OTQwOTA4MF5BMl5BanBnXkFtZTYwOTU1MDk5._V1._SX214_CR0,0,214,314_.jpg",2001.0,super_troopers,http://content6.flixster.com/movie/49/16/491640_det.jpg
4796,5111,The Good Son,tt0107034,El buen hijo,"http://ia.media-imdb.com/images/M/MV5BMTU2NjYzMDQ0Nl5BMl5BanBnXkFtZTcwMDU2OTQyMQ@@._V1._SY314_CR3,0,214,314_.jpg",1993.0,good_son,http://content6.flixster.com/movie/27/20/272092_det.jpg
4797,5112,Last Orders,tt0253200,Last Orders,"http://ia.media-imdb.com/images/M/MV5BNzk2OTYzMTIwMV5BMl5BanBnXkFtZTcwNzkxNDkyMQ@@._V1._SY314_CR0,0,214,314_.jpg",2001.0,last_orders,http://content6.flixster.com/movie/27/80/278000_det.jpg
4798,5113,Caccia alla volpe,tt0060200,Tras la pista del Zorro,"http://ia.media-imdb.com/images/M/MV5BOTc4NjAxMDY2Nl5BMl5BanBnXkFtZTYwNTM2MzM5._V1._SY314_CR3,0,214,314_.jpg",1966.0,after_the_fox,http://content9.flixster.com/movie/28/68/286891_det.jpg
4799,5114,The Bad and the Beautiful,tt0044391,Cautivos del mal,"http://ia.media-imdb.com/images/M/MV5BMTMzMzg0NjgzNV5BMl5BanBnXkFtZTcwNDA2NjgyMw@@._V1._SY314_CR93,0,214,314_.jpg",1952.0,bad_and_the_beautiful,http://content7.flixster.com/movie/30/00/300093_det.jpg
4800,5115,Cast a Giant Shadow,tt0060218,La sombra de un gigante,"http://ia.media-imdb.com/images/M/MV5BNzg0NjQ5MDM3N15BMl5BanBnXkFtZTcwMTY5MTEyMQ@@._V1._SY314_CR3,0,214,314_.jpg",1966.0,cast_a_giant_shadow,http://content8.flixster.com/movie/29/46/294622_det.jpg
4801,5116,Designing Woman,tt0050306,Mi desconfiada esposa,http://ia.media-imdb.com/images/M/MV5BMTQ0MjQwODM4NV5BMl5BanBnXkFtZTcwMTEyNjIyMQ@@._V1._SX77_SY140_.jpg,1957.0,designing_woman,http://content6.flixster.com/movie/10/86/98/10869808_det.jpg
4802,5117,Funny Lady,tt0073026,Funny Lady,"http://ia.media-imdb.com/images/M/MV5BMjE1MjM3MjU4N15BMl5BanBnXkFtZTcwODk5NjcyMQ@@._V1._SY314_CR6,0,214,314_.jpg",1975.0,funny_lady,http://content6.flixster.com/movie/10/88/03/10880352_det.jpg
4803,5118,The Heartbreak Kid,tt0408839,Matrimonio compulsivo,"http://ia.media-imdb.com/images/M/MV5BMjExNTM2NTE2NF5BMl5BanBnXkFtZTcwOTI5MDUzMw@@._V1._SX214_CR0,0,214,314_.jpg",2007.0,the_heartbreak_kid,http://content7.flixster.com/movie/96/50/75/9650753_det.jpg
4804,5119,Saturday Night and Sunday Morning,tt0054269,"Sábado noche, domingo mañana","http://ia.media-imdb.com/images/M/MV5BMTY3ODY5MzEwNl5BMl5BanBnXkFtZTcwMTczNTkxMQ@@._V1._SY314_CR2,0,214,314_.jpg",1960.0,saturday_night_and_sunday_morning,http://content8.flixster.com/movie/30/32/303206_det.jpg
4805,5120,Sleuth,tt0857265,La huella,"http://ia.media-imdb.com/images/M/MV5BMTM4Nzc0MTA5MF5BMl5BanBnXkFtZTcwNDI1MjI1MQ@@._V1._SX214_CR0,0,214,314_.jpg",2007.0,sleuth,http://content8.flixster.com/movie/99/66/35/9966350_det.jpg
4806,5121,Stroszek,tt0075276,Stroszek,"http://ia.media-imdb.com/images/M/MV5BMTk5MDM2MDA4NV5BMl5BanBnXkFtZTcwOTQ4MzcxMQ@@._V1._SY314_CR2,0,214,314_.jpg",1977.0,stroszek,http://content7.flixster.com/movie/29/96/299617_det.jpg
4807,5122,Summer of '42,tt0067803,Verano del 42,"http://ia.media-imdb.com/images/M/MV5BMzQxMTAyODczNV5BMl5BanBnXkFtZTYwMzQ1MDk5._V1._SY314_CR0,0,214,314_.jpg",1971.0,summer_of_42,http://content7.flixster.com/movie/27/12/271201_det.jpg
4808,5123,A Touch of Class,tt0070819,Un toque de distinción,"http://ia.media-imdb.com/images/M/MV5BMTI1NTQ3Njg2Ml5BMl5BanBnXkFtZTcwNDczNzYyMQ@@._V1._SX214_CR0,0,214,314_.jpg",1973.0,touch_of_class,http://content9.flixster.com/movie/10/89/54/10895455_det.jpg
4809,5124,Town Without Pity,tt0055539,Ciudad sin piedad,http://ia.media-imdb.com/images/M/MV5BMTI3MTIzNTI2N15BMl5BanBnXkFtZTYwOTAwMTk5._V1._SX144_SY217_.jpg,1961.0,town_without_pity,http://content7.flixster.com/movie/90/21/45/9021457_det.jpg
4810,5125,Used Cars,tt0081698,"Frenos rotos, coches locos","http://ia.media-imdb.com/images/M/MV5BMTkyNTQxOTk2Ml5BMl5BanBnXkFtZTcwODc5MjIyMQ@@._V1._SY314_CR4,0,214,314_.jpg",1980.0,used_cars,http://content8.flixster.com/movie/10/92/20/10922018_det.jpg
4811,5126,The Deadly Mantis,tt0050294,The Deadly Mantis,"http://ia.media-imdb.com/images/M/MV5BMTcwODgzOTE0OV5BMl5BanBnXkFtZTcwNDY5MTEyMQ@@._V1._SX214_CR0,0,214,314_.jpg",1957.0,deadly_mantis,http://content7.flixster.com/movie/11/15/17/11151769_det.jpg
4812,5127,Dragonfly,tt0259288,Dragonfly,"http://ia.media-imdb.com/images/M/MV5BMTQ0OTIxODg3NV5BMl5BanBnXkFtZTcwMzAwMDcxMQ@@._V1._SY314_CR2,0,214,314_.jpg",2002.0,dragonfly,http://content7.flixster.com/movie/25/83/258321_det.jpg
4813,5128,Queen of the Damned,tt0238546,La reina de los condenados,"http://ia.media-imdb.com/images/M/MV5BMTQ5NTE0MTQyMF5BMl5BanBnXkFtZTcwODk3MjIyMQ@@._V1._SY314_CR6,0,214,314_.jpg",2002.0,queen_of_the_damned,http://content6.flixster.com/movie/10/91/48/10914808_det.jpg
4814,5129,Big Bad Love,tt0260746,Big Bad Love,"http://ia.media-imdb.com/images/M/MV5BMTMwODIzMzk0OV5BMl5BanBnXkFtZTcwMzIxNjgxMQ@@._V1._SY314_CR2,0,214,314_.jpg",2001.0,big_bad_love,http://content6.flixster.com/movie/10/88/84/10888440_det.jpg
4815,5130,Green Dragon,tt0229002,Green Dragon,"http://ia.media-imdb.com/images/M/MV5BMTI4Mzk3MDg1Nl5BMl5BanBnXkFtZTcwOTk1NjEzMg@@._V1._SY314_CR3,0,214,314_.jpg",2001.0,green_dragon,http://content7.flixster.com/movie/10/91/52/10915241_det.jpg
4816,5131,How to Kill Your Neighbor's Dog,tt0207524,Como matar al perro de tu vecino,"http://ia.media-imdb.com/images/M/MV5BMjAyNzA0MjYzM15BMl5BanBnXkFtZTYwNjQ3NTE5._V1._SX214_CR0,0,214,314_.jpg",2000.0,how_to_kill_your_neighbors_dog,http://content9.flixster.com/movie/11/12/32/11123279_det.jpg
4817,5132,The Last Man on Earth,tt0058700,The Last Man on Earth,"http://ia.media-imdb.com/images/M/MV5BMjA2ODMwNTAwN15BMl5BanBnXkFtZTcwMjg1MDU1MQ@@._V1._SY314_CR7,0,214,314_.jpg",1964.0,1050388-last_man_on_earth,http://content7.flixster.com/movie/18/68/33/1868337_det.jpg
4818,5133,Maryam,tt0184719,Maryam,"http://ia.media-imdb.com/images/M/MV5BMjEzNTI3MjU2MF5BMl5BanBnXkFtZTcwNjM3MzkxMQ@@._V1._SY314_CR3,0,214,314_.jpg",2002.0,maryam,http://content6.flixster.com/movie/10/84/77/10847700_det.jpg
4819,5134,Mean Machine,tt0291341,Mean Machine: Jugar duro,"http://ia.media-imdb.com/images/M/MV5BMTU2ODk0OTMyNF5BMl5BanBnXkFtZTcwMTcyMTMyMQ@@._V1._SX214_CR0,0,214,314_.jpg",2001.0,1114210-mean_machine,http://content7.flixster.com/movie/27/46/274621_det.jpg
4820,5135,Monsoon Wedding,tt0265343,La boda del monzón,"http://ia.media-imdb.com/images/M/MV5BODkyMDkzNzk1NF5BMl5BanBnXkFtZTcwNDI1MDEyMQ@@._V1._SY314_CR4,0,214,314_.jpg",2001.0,monsoon_wedding,http://content9.flixster.com/movie/26/72/267295_det.jpg
4821,5136,Wendigo,tt0275067,Escalofrío (Wendigo),"http://ia.media-imdb.com/images/M/MV5BMTk2MDY2MDg4M15BMl5BanBnXkFtZTYwOTk0Mzg5._V1._SY314_CR6,0,214,314_.jpg",2001.0,wendigo,http://content6.flixster.com/movie/10/89/98/10899808_det.jpg
4822,5137,Scratch,tt0143861,Scratch,"http://ia.media-imdb.com/images/M/MV5BMTY2OTgxMjk5M15BMl5BanBnXkFtZTcwOTA0MTIyMQ@@._V1._SY314_CR7,0,214,314_.jpg",2001.0,,\N
4823,5138,State Property,tt0301893,State Property,"http://ia.media-imdb.com/images/M/MV5BMTQ0OTYwNzg4NV5BMl5BanBnXkFtZTcwMTQ0NTc0MQ@@._V1._SY314_CR2,0,214,314_.jpg",2002.0,state_property,http://content8.flixster.com/movie/10/84/01/10840142_det.jpg
4824,5139,Bad News Bears,tt0408524,Una pandilla de pelotas,"http://ia.media-imdb.com/images/M/MV5BMjA2MzEzMjI3M15BMl5BanBnXkFtZTcwNzgxNjEzMQ@@._V1._SY314_CR4,0,214,314_.jpg",2005.0,interlude,http://content8.flixster.com/movie/10/89/52/10895218_det.jpg
4825,5140,The Bad News Bears Go to Japan,tt0077199,The Bad News Bears Go to Japan,"http://ia.media-imdb.com/images/M/MV5BMTQxNjI5MTM2N15BMl5BanBnXkFtZTcwMzQ0MzkyMQ@@._V1._SY314_CR5,0,214,314_.jpg",1978.0,bad_news_bears_go_to_japan,http://content9.flixster.com/movie/10/91/43/10914339_det.jpg
