,movieID,title,imdbID,ratingAvg,imdbRating Avg,Rotten TomatoesAvg,Internet Movie Database Avg,Metascore Avg,Metacritic Avg
916687,26758.0,Tous les matins du monde,tt0103110,3.75,3.75,4.450000000000001,3.75,,
774349,5843.0,Toy Soldiers,tt0103112,3.102272727272727,3.3,1.7999999999999985,3.3,2.299999999999998,2.299999999999998
757215,5561.0,True Colors,tt0103125,3.1363636363636362,3.149999999999999,2.3500000000000005,3.149999999999999,,
719647,5034.0,Truly Madly Deeply,tt0103129,3.7555555555555555,3.599999999999997,3.599999999999997,3.599999999999997,3.599999999999997,3.599999999999997
748564,5442.0,V.I. Warshawski,tt0103184,2.467741935483871,2.5,1.0500000000000003,2.5,,
722903,5104.0,Vacas,tt0103186,3.5,3.6,3.0,3.6,,
614179,3809.0,What About Bob?,tt0103241,3.395038167938931,3.5,4.200000000000021,3.5,3.0,3.0
739907,5361.0,White Fang,tt0103247,3.107142857142857,3.349999999999998,3.25,3.349999999999998,3.099999999999998,3.099999999999998
871885,7613.0,White Palace,tt0103251,3.5,3.25,3.0499999999999994,3.25,3.299999999999999,3.299999999999999
872356,7648.0,Wildflower,tt0103266,3.0,3.55,,3.55,,
825521,6721.0,Wong Fei Hung,tt0103285,3.878205128205128,3.6500000000000012,4.449999999999994,3.6500000000000012,,
951398,40494.0,Zombie ja Kummitusjuna,tt0103337,3.0,3.65,,3.65,,
900720,8905.0,1492: Conquest of Paradise,tt0103594,3.027027027027027,3.25,1.6000000000000008,3.25,2.349999999999999,2.349999999999999
696196,4748.0,3 Ninjas,tt0103596,2.0714285714285716,2.650000000000003,1.5999999999999983,2.650000000000003,1.799999999999998,1.799999999999998
506084,2817.0,Aces: Iron Eagle III,tt0103617,1.54,1.8500000000000008,0.6999999999999997,1.8500000000000008,,
127878,588.0,Aladdin,tt0103639,3.5295823665893273,4.0,4.75,4.0,4.300000000000064,4.300000000000064
275606,1320.0,Alien³,tt0103644,3.017763845350052,3.25,2.1500000000000625,3.25,2.949999999999896,2.949999999999896
795147,6198.0,American Heart,tt0103670,3.357142857142857,3.3999999999999995,4.0,3.3999999999999995,,
788069,6022.0,American Me,tt0103671,3.4411764705882355,3.600000000000001,3.899999999999999,3.600000000000001,3.299999999999999,3.299999999999999
276936,1322.0,Amityville 1992: It's About Time,tt0103678,1.6,2.25,0.65,2.25,,
559293,3272.0,Bad Lieutenant,tt0103759,3.0625,3.550000000000004,3.849999999999996,3.550000000000004,3.5,3.5
216368,1092.0,Basic Instinct,tt0103772,3.216666666666667,3.5,2.6000000000000023,3.5,2.0499999999999843,2.0499999999999843
900259,8892.0,Basket Case 3: The Progeny,tt0103773,1.5,2.4,,2.4,,
287780,1377.0,Batman Returns,tt0103776,3.1797752808988764,3.5,3.950000000000026,3.5,3.4000000000000306,3.4000000000000306
902257,8934.0,Bébé's Kids,tt0103783,2.1944444444444446,2.899999999999999,1.5,2.899999999999999,,
828623,6793.0,Beethoven,tt0103786,2.406779661016949,2.8500000000000023,1.5,2.8500000000000023,,
812244,6442.0,Belle epoque,tt0103791,3.7209302325581395,3.5500000000000003,4.75,3.5500000000000003,,
982505,52666.0,Benny's Video,tt0103793,3.75,3.6,3.2,3.6,3.0,3.0
858205,7191.0,Blame It on the Bellboy,tt0103827,2.4615384615384617,2.8,0.9499999999999998,2.8,,
226031,1171.0,Bob Roberts,tt0103850,3.695876288659794,3.5,4.8500000000000085,3.5,3.5,3.5
556717,3257.0,The Bodyguard,tt0103855,2.7108843537414966,3.149999999999985,1.6499999999999915,3.149999999999985,1.949999999999998,1.949999999999998
35340,122.0,Boomerang,tt0103859,2.6776315789473686,2.75,2.199999999999994,2.75,2.25,2.25
877555,8040.0,Brain Donors,tt0103872,2.875,3.5500000000000003,2.25,3.5500000000000003,2.1999999999999997,2.1999999999999997
252127,1241.0,Braindead,tt0103873,3.5709677419354837,3.75,4.399999999999988,3.75,2.6999999999999926,2.6999999999999926
827938,6780.0,A Brief History of Time,tt0103882,3.9722222222222223,3.6500000000000026,4.699999999999999,3.6500000000000026,3.9000000000000026,3.9000000000000026
558060,3264.0,Buffy the Vampire Slayer,tt0103893,3.004484304932735,2.850000000000012,1.75,2.850000000000012,2.39999999999999,2.39999999999999
558218,3266.0,C'est arrivé près de chez vous,tt0103905,3.75,3.75,3.6999999999999957,3.75,,
280525,1342.0,Candyman,tt0103919,2.86046511627907,3.3000000000000074,3.699999999999992,3.3000000000000074,3.050000000000007,3.050000000000007
758194,5582.0,Captain Ron,tt0103924,2.511627906976744,2.900000000000002,1.149999999999999,2.900000000000002,1.9500000000000015,1.9500000000000015
156843,751.0,Careful,tt0103926,3.6666666666666665,3.5,4.1499999999999995,3.5,3.1000000000000005,3.1000000000000005
872089,7618.0,Chaplin,tt0103939,3.7470588235294118,3.800000000000006,2.9499999999999953,3.800000000000006,2.3499999999999965,2.3499999999999965
377531,1993.0,Child's Play 3,tt0103956,1.9166666666666667,2.549999999999998,1.450000000000001,2.549999999999998,1.3500000000000008,1.3500000000000008
825421,6715.0,Children of the Night,tt0103957,2.25,2.3,,2.3,,
775780,5884.0,Chrome Hearts,tt0103959,2.625,2.0,,2.0,,
884170,8377.0,City of Joy,tt0103976,3.2222222222222223,3.25,2.65,3.25,,
764751,5652.0,Claire of the Moon,tt0103977,2.75,2.5500000000000003,0.65,2.5500000000000003,,
61273,265.0,Como agua para chocolate,tt0103994,3.7747524752475248,3.5499999999999927,4.549999999999985,3.5499999999999927,4.299999999999986,4.299999999999986
829159,6802.0,Consenting Adults,tt0104006,3.15625,2.899999999999999,1.25,2.899999999999999,,
859113,7228.0,Cool World,tt0104009,2.261904761904762,2.4499999999999997,0.5,2.4499999999999997,1.400000000000001,1.400000000000001
150504,705.0,Così fan tutte,tt0104014,3.3,2.6499999999999995,,2.6499999999999995,,
852479,8768.0,CrissCross,tt0104027,2.9473684210526314,2.9000000000000017,,2.9000000000000017,,
125462,565.0,Cronos,tt0104029,3.0921052631578947,3.349999999999998,4.5,3.349999999999998,3.5,3.5
216914,1094.0,The Crying Game,tt0104036,3.618181818181818,3.599999999999988,4.70000000000003,3.599999999999988,4.5,4.5
558785,3270.0,The Cutting Edge,tt0104040,3.1982758620689653,3.4499999999999975,2.800000000000001,3.4499999999999975,,
146962,701.0,Daens,tt0104046,4.0,3.75,,3.75,,
566212,3374.0,Daughters of the Dust,tt0104057,2.75,3.25,4.9,3.25,4.05,4.05
556979,3258.0,Death Becomes Her,tt0104070,2.9075,3.299999999999996,,3.299999999999996,2.8000000000000034,2.8000000000000034
886846,8520.0,Deep Cover,tt0104073,3.25,3.4500000000000015,4.299999999999998,3.4500000000000015,,
916701,26770.0,Diggstown,tt0104107,3.46875,3.5,2.850000000000001,3.5,,
542360,3120.0,The Distinguished Gentleman,tt0104114,2.9875,2.950000000000002,0.6499999999999996,2.950000000000002,2.25,2.25
928436,31909.0,Dr. Giggles,tt0104139,2.25,2.6000000000000005,0.8499999999999999,2.6000000000000005,,
554008,3243.0,Encino Man,tt0104187,2.7325581395348837,2.8999999999999955,0.75,2.8999999999999955,1.25,1.25
557137,3259.0,Far and Away,tt0104231,3.14527027027027,3.300000000000008,2.350000000000003,3.300000000000008,2.4499999999999935,2.4499999999999935
843594,6961.0,Damage,tt0104237,3.111111111111111,3.399999999999999,3.8999999999999995,3.399999999999999,,
725239,5159.0,FernGully: The Last Rainforest,tt0104254,3.046153846153846,3.25,3.1500000000000035,3.25,3.3499999999999965,3.3499999999999965
420225,2268.0,A Few Good Men,tt0104257,3.758650519031142,3.849999999999959,4.150000000000046,3.849999999999959,3.09999999999997,3.09999999999997
843893,6973.0,Final Analysis,tt0104265,2.6041666666666665,2.950000000000001,2.700000000000001,2.950000000000001,,
558691,3269.0,Forever Young,tt0104291,3.021897810218978,3.1499999999999932,2.8500000000000054,3.1499999999999932,,
613983,3802.0,Freejack,tt0104299,2.4365079365079363,2.6999999999999984,0.899999999999999,2.6999999999999984,,
830702,6851.0,"Gas, Food Lodging",tt0104321,3.9545454545454546,3.350000000000001,4.049999999999999,3.350000000000001,,
217253,1095.0,Glengarry Glen Ross,tt0104348,3.8200934579439254,3.8500000000000143,4.75,3.8500000000000143,4.100000000000015,4.100000000000015
247201,1223.0,A Grand Day Out with Wallace and Gromit,tt0104361,4.011299435028248,3.900000000000012,5.0,3.900000000000012,,
830470,6829.0,The Gun in Betty Lou's Handbag,tt0104376,2.7142857142857144,2.5500000000000003,0.7000000000000001,2.5500000000000003,,
873531,7768.0,Guncrazy,tt0104377,2.8333333333333335,2.7999999999999994,3.15,2.7999999999999994,3.4500000000000006,3.4500000000000006
554923,3249.0,The Hand That Rocks the Cradle,tt0104389,3.130081300813008,3.3000000000000074,3.149999999999995,3.3000000000000074,3.1999999999999926,3.1999999999999926
623464,3919.0,Hellraiser III: Hell on Earth,tt0104409,2.526315789473684,2.75,2.0499999999999985,2.75,2.5,2.5
845224,6997.0,Hoffa,tt0104427,3.4583333333333335,3.299999999999998,2.5999999999999988,3.299999999999998,2.5,2.5
521193,2953.0,Home Alone 2: Lost in New York,tt0104431,2.4218362282878414,3.3499999999999903,1.6499999999999877,3.3499999999999903,,
391339,2053.0,Honey I Blew Up the Kid,tt0104437,2.015765765765766,2.39999999999999,2.0,2.39999999999999,2.5,2.5
593894,3614.0,Honeymoon in Vegas,tt0104438,2.9529411764705884,2.9000000000000035,3.1500000000000026,2.9000000000000035,,
845261,6999.0,HouseSitter,tt0104452,3.1911764705882355,3.0499999999999985,1.850000000000001,3.0499999999999985,,
557367,3260.0,Howards End,tt0104454,3.8080357142857144,3.6999999999999926,4.699999999999994,3.6999999999999926,4.449999999999992,4.449999999999992
735415,5339.0,Husbands and Wives,tt0104466,3.610169491525424,3.75,4.650000000000002,3.75,,
896542,8801.0,In the Soup,tt0104503,3.75,3.55,4.6,3.55,,
822518,6676.0,Incident at Oglala,tt0104504,3.8,3.8,5.0,3.8,,
518702,2943.0,Indochine,tt0104507,3.445945945945946,3.5499999999999985,3.5999999999999974,3.5499999999999985,,
794146,6173.0,Into the West,tt0104522,3.3125,3.5,3.850000000000001,3.5,3.549999999999999,3.549999999999999
879853,8273.0,"Jamón, jamón",tt0104545,3.6578947368421053,3.200000000000001,3.200000000000001,3.200000000000001,,
588963,3557.0,Jennifer Eight,tt0104549,2.9166666666666665,3.1500000000000026,1.849999999999999,3.1500000000000026,,
174353,861.0,Ging chat goo si 3: Chiu kup ging chat,tt0104558,3.4926470588235294,3.449999999999996,4.800000000000006,3.449999999999996,,
888904,8593.0,Juice,tt0104573,3.4,3.55,3.95,3.55,3.0,3.0
928971,32120.0,A Killer Among Friends,tt0104612,3.25,3.4,,3.4,,
845786,7006.0,Knight Moves,tt0104627,2.730769230769231,3.05,0.8499999999999998,3.05,,
825454,6720.0,Kuffs,tt0104647,2.8958333333333335,2.950000000000001,1.3999999999999995,2.950000000000001,,
916832,26776.0,Kurenai no buta,tt0104652,3.806451612903226,3.8500000000000085,4.75,3.8500000000000085,4.149999999999991,4.149999999999991
916842,26778.0,Ladybugs,tt0104670,2.5555555555555554,2.75,0.65,2.75,,
558151,3265.0,Lat sau san taam,tt0104684,3.8389830508474576,3.8999999999999924,4.699999999999997,3.8999999999999924,,
296331,1408.0,The Last of the Mohicans,tt0104691,3.6926952141057936,3.849999999999945,4.650000000000061,3.849999999999945,3.800000000000037,3.800000000000037
203272,1037.0,The Lawnmower Man,tt0104692,2.6200873362445414,2.75,1.699999999999993,2.75,2.1000000000000085,2.1000000000000085
555966,3255.0,A League of Their Own,tt0104694,3.4674698795180725,3.6500000000000186,3.9000000000000234,3.6500000000000186,3.349999999999988,3.349999999999988
830669,6850.0,Leap of Faith,tt0104695,3.0754716981132075,3.050000000000001,3.099999999999997,3.050000000000001,,
877884,8124.0,Leaving Normal,tt0104697,3.3333333333333335,3.35,2.0,3.35,,
926661,31547.0,Lektionen in Finsternis,tt0104706,4.0,4.0,5.0,4.0,,
381100,2002.0,Lethal Weapon 3,tt0104714,3.1122448979591835,3.3500000000000045,3.0,3.3500000000000045,2.0,2.0
504596,2800.0,Little Nemo: Adventures in Slumberland,tt0104740,3.2,3.6,,3.6,,
811695,6417.0,Live Wire,tt0104743,2.9285714285714284,2.8000000000000003,0.5,2.8000000000000003,,
845906,7009.0,Lorenzo's Oil,tt0104756,3.3405797101449277,3.650000000000004,4.600000000000001,3.650000000000004,4.0,4.0
650074,4060.0,Love Field,tt0104765,3.1666666666666665,3.25,2.0,3.25,,
79511,347.0,Bitter Moon,tt0104779,3.4313725490196076,3.5999999999999965,3.25,3.5999999999999965,,
932722,33454.0,Léolo,tt0104782,3.5625,3.75,4.5,3.75,,
554362,3246.0,Malcolm X,tt0104797,3.74,3.8500000000000125,4.399999999999986,3.8500000000000125,3.6000000000000116,3.6000000000000116
916850,26782.0,The Mambo Kings,tt0104802,3.0925925925925926,3.200000000000001,4.049999999999998,3.200000000000001,,
925178,31083.0,Man Trouble,tt0104804,2.2142857142857144,2.35,0.5,2.35,,
888737,8582.0,Manufacturing Consent: Noam Chomsky and the Media,tt0104810,3.9878048780487805,4.099999999999997,3.75,4.099999999999997,,
894116,8710.0,Map of the Human Heart,tt0104812,3.710526315789474,3.5499999999999985,3.85,3.5499999999999985,3.5499999999999985,3.5499999999999985
558428,3267.0,El mariachi,tt0104815,3.6150442477876106,3.4500000000000104,4.649999999999986,3.4500000000000104,3.6499999999999857,3.6499999999999857
533922,3043.0,Meatballs 4,tt0104837,1.6666666666666667,1.6499999999999997,,1.6499999999999997,,
506320,2822.0,Medicine Man,tt0104839,3.068421052631579,3.0,0.9500000000000016,3.0,,
825951,6734.0,Memoirs of an Invisible Man,tt0104850,2.61,3.0,1.25,3.0,2.400000000000002,2.400000000000002
395152,2082.0,The Mighty Ducks,tt0104868,2.839622641509434,3.25,1.1499999999999913,3.25,2.2999999999999825,2.2999999999999825
750791,5454.0,Mo' Money,tt0104897,2.453125,2.75,0.8000000000000004,2.75,,
975245,49110.0,Mom and Dad Save the World,tt0104905,2.933333333333333,2.7000000000000006,0.5,2.7000000000000006,,
718808,5018.0,Motorama,tt0104922,3.5,3.2,3.0,3.2,,
814365,6523.0,Mr. Baseball,tt0104926,2.9583333333333335,3.0,0.6499999999999997,3.0,,
577811,3500.0,Mr. Saturday Night,tt0104928,2.890625,2.9500000000000015,,2.9500000000000015,,
395438,2083.0,The Muppet Christmas Carol,tt0104940,3.589041095890411,3.8500000000000103,3.75,3.8500000000000103,3.199999999999992,3.199999999999992
425360,2302.0,My Cousin Vinny,tt0104952,3.547422680412371,3.7999999999999696,4.299999999999972,3.7999999999999696,3.4000000000000243,3.4000000000000243
875879,7931.0,My New Gun,tt0104954,2.75,2.7,2.5,2.7,,
395522,2084.0,Newsies,tt0104990,2.882978723404255,3.5,1.9500000000000017,3.5,2.299999999999998,2.299999999999998
928040,31770.0,Night and the City,tt0105001,3.5,2.8999999999999995,2.8500000000000005,2.8999999999999995,3.0500000000000003,3.0500000000000003
872318,7647.0,Noises Off...,tt0105017,3.7435897435897436,3.8,3.049999999999998,3.8,,
115507,526.0,Les nuits fauves,tt0105032,2.3333333333333335,3.5499999999999994,3.15,3.5499999999999994,,
559236,4178.0,Of Mice and Men,tt0105046,3.7815315315315314,3.75,4.849999999999961,3.75,,
877558,8041.0,Passed Away,tt0105103,2.5,2.95,0.5,2.95,,
846209,7017.0,Passenger 57,tt0105104,2.9235294117647057,2.9499999999999953,1.2000000000000017,2.9499999999999953,,
228169,1187.0,Passion Fish,tt0105107,3.6774193548387095,3.75,5.0,3.75,,
897581,8842.0,Past Midnight,tt0105108,2.0,2.8,,2.8,,
556523,3256.0,Patriot Games,tt0105112,3.5290697674418605,3.4500000000000224,3.5999999999999974,3.4500000000000224,3.20000000000002,3.20000000000002
875874,7930.0,The People Under the Stairs,tt0105121,3.086206896551724,3.2000000000000015,3.099999999999999,3.2000000000000015,2.8499999999999996,2.8499999999999996
460532,2514.0,Pet Sematary II,tt0105128,2.2613636363636362,2.450000000000002,1.1000000000000008,2.450000000000002,1.75,1.75
534079,3045.0,Peter's Friends,tt0105130,3.5,3.5,3.449999999999999,3.5,,
422392,2289.0,The Player,tt0105151,3.8760504201680672,3.75,4.899999999999998,3.75,4.299999999999981,4.299999999999981
535723,3063.0,Poison Ivy,tt0105156,2.404255319148936,2.700000000000002,1.7999999999999983,2.700000000000002,2.549999999999998,2.549999999999998
877118,8010.0,The Power of One,tt0105159,3.2666666666666666,3.5999999999999983,1.9500000000000008,3.5999999999999983,,
650190,4063.0,Prelude to a Kiss,tt0105165,3.096774193548387,2.7999999999999985,3.1500000000000012,2.7999999999999985,,
377168,1990.0,Prom Night IV: Deliver Us from Evil,tt0105179,0.9285714285714286,2.1,0.5,2.1,,
877053,8007.0,Pure Country,tt0105191,2.642857142857143,3.5,2.0500000000000003,3.5,,
916889,26788.0,Qiu Ju da guan si,tt0105197,3.642857142857143,3.7999999999999994,4.299999999999999,3.7999999999999994,,
847519,7030.0,Radio Flyer,tt0105211,3.3214285714285716,3.5,1.6499999999999997,3.5,,
872267,7636.0,Raising Cain,tt0105217,2.826923076923077,3.049999999999999,2.8500000000000005,3.049999999999999,,
744092,5409.0,Rapid Fire,tt0105219,2.875,3.149999999999999,2.0,3.149999999999999,,
91001,373.0,Red Rock West,tt0105226,3.7278481012658227,3.5,4.75,3.5,3.9499999999999944,3.9499999999999944
214282,1089.0,Reservoir Dogs,tt0105236,4.02,4.150000000000058,4.599999999999983,4.150000000000058,3.949999999999929,3.949999999999929
539808,3100.0,A River Runs Through It,tt0105265,3.7822222222222224,3.6000000000000143,4.0,3.6000000000000143,3.399999999999986,3.399999999999986
577206,3495.0,Roadside Prophets,tt0105267,3.5833333333333335,3.25,4.1499999999999995,3.25,,
115285,522.0,Romper Stomper,tt0105275,3.480769230769231,3.400000000000003,3.9499999999999966,3.400000000000003,3.050000000000001,3.050000000000001
716987,5006.0,Yu pu tuan zhi: Tou qing bao jian,tt0105287,3.2142857142857144,2.8000000000000003,,2.8000000000000003,2.8999999999999995,2.8999999999999995
602484,3711.0,Sarafina!,tt0105316,2.9285714285714284,3.1999999999999997,3.0,3.1999999999999997,,
555372,3252.0,Scent of a Woman,tt0105323,3.7363636363636363,4.0,4.400000000000027,4.0,2.950000000000021,2.950000000000021
872194,7624.0,School Ties,tt0105327,3.4215686274509802,3.449999999999999,3.0,3.449999999999999,3.25,3.25
680029,4409.0,Shadows and Fog,tt0105378,3.026315789473684,3.350000000000001,2.5,3.350000000000001,,
916895,26791.0,Shining Through,tt0105391,3.875,3.1999999999999997,2.1999999999999997,3.1999999999999997,,
471182,2582.0,Shuang long hui,tt0105399,2.9423076923076925,3.25,2.25,3.25,2.700000000000001,2.700000000000001
861214,7286.0,Simple Men,tt0105411,3.1875,3.600000000000001,4.549999999999999,3.600000000000001,,
559571,3274.0,Single White Female,tt0105414,3.097560975609756,3.1999999999999926,2.6999999999999935,3.1999999999999926,3.149999999999995,3.149999999999995
557423,3261.0,Singles,tt0105415,3.3677685950413223,3.350000000000006,3.949999999999992,3.350000000000006,,
554626,3247.0,Sister Act,tt0105417,2.8640625,3.2000000000000184,3.6499999999999972,3.2000000000000184,2.549999999999988,2.549999999999988
294740,1396.0,Sneakers,tt0105435,3.66497461928934,3.549999999999974,3.9500000000000277,3.549999999999974,3.25,3.25
728951,5235.0,Split Second,tt0105459,2.9,3.1000000000000005,,3.1000000000000005,,
597973,3669.0,Stay Tuned,tt0105466,2.5454545454545454,3.100000000000001,2.0,3.100000000000001,,
558548,3268.0,Stop! Or My Mom Will Shoot,tt0105477,1.6902654867256637,2.150000000000004,0.5,2.150000000000004,,
839790,6905.0,Storyville,tt0105480,2.25,2.9,3.35,2.9,,
811731,6423.0,Straight Talk,tt0105481,2.710526315789474,2.899999999999999,1.8,2.899999999999999,,
812831,6468.0,A Stranger Among Us,tt0105483,2.375,2.8,1.15,2.8,,
228199,1188.0,Strictly Ballroom,tt0105488,3.7772511848341233,3.6000000000000134,,3.6000000000000134,3.6000000000000134,3.6000000000000134
320800,1570.0,Tetsuo II: Body Hammer,tt0105569,3.5454545454545454,3.1999999999999997,,3.1999999999999997,,
849738,7039.0,Thunderheart,tt0105585,3.3275862068965516,3.4000000000000012,4.400000000000002,3.4000000000000012,,
701545,4864.0,Titanica,tt0105601,4.375,3.2,3.0,3.2,,
618012,3876.0,Tom and Jerry: The Movie,tt0105616,3.5,2.7000000000000006,0.6999999999999998,2.7000000000000006,,
789118,6070.0,Topâzu,tt0105622,3.5625,3.0,3.3500000000000005,3.0,,
419074,2253.0,Toys,tt0105629,2.6041666666666665,2.5500000000000065,1.5,2.5500000000000065,2.0,2.0
748542,5441.0,Traces of Red,tt0105631,2.3,2.6,1.45,2.6,,
860275,7284.0,Trespass,tt0105636,3.1538461538461537,3.149999999999999,3.4500000000000006,3.149999999999999,,
795251,6209.0,Trouble Bound,tt0105645,1.75,2.85,,2.85,,
69973,298.0,Tui shou,tt0105652,4.0625,3.6499999999999995,,3.6499999999999995,,
557585,3262.0,Twin Peaks: Fire Walk with Me,tt0105665,3.4734513274336285,3.6499999999999937,3.199999999999993,3.6499999999999937,1.400000000000003,1.400000000000003
916910,26796.0,Un coeur en hiver,tt0105682,4.5,3.8,4.25,3.8,,
289977,1385.0,Under Siege,tt0105690,2.9761904761904763,3.25,3.9500000000000126,3.25,2.899999999999989,2.899999999999989
262325,1266.0,Unforgiven,tt0105695,3.9601769911504423,4.099999999999985,4.8000000000001,4.099999999999985,4.25,4.25
505705,2808.0,Universal Soldier,tt0105698,2.519230769230769,3.0,1.4499999999999953,3.0,1.75,1.75
676072,4354.0,Unlawful Entry,tt0105699,2.75,3.150000000000001,3.6500000000000017,3.150000000000001,,
879914,8293.0,Used People,tt0105706,3.2,3.0,2.2,3.0,,
718897,5023.0,The Waterdance,tt0105789,3.675,3.3500000000000005,4.650000000000001,3.3500000000000005,,
508760,3253.0,Wayne's World,tt0105793,3.3953125,3.5,4.1999999999999,3.5,2.8499999999999392,2.8499999999999392
859561,7251.0,Where the Day Takes You,tt0105810,3.3333333333333335,3.3500000000000005,4.0,3.3500000000000005,,
900249,8887.0,Whispers in the Dark,tt0105811,2.625,2.75,1.65,2.75,,
557695,3263.0,White Men Can't Jump,tt0105812,3.056640625,3.3999999999999853,3.7999999999999825,3.3999999999999853,3.25,3.25
614355,3810.0,White Sands,tt0105813,2.8461538461538463,3.0,2.1999999999999997,3.0,,
798117,6261.0,Wind,tt0105824,3.2142857142857144,3.25,2.5,3.25,2.8500000000000005,2.8500000000000005
825562,6722.0,Wong Fei Hung II: Nam yi dong ji keung,tt0105839,3.6470588235294117,3.700000000000002,4.650000000000003,3.700000000000002,,
750832,5457.0,Zebrahead,tt0105885,3.0833333333333335,3.15,3.75,3.15,,
916915,26803.0,Änglagård,tt0105916,2.75,3.1499999999999995,4.0,3.1499999999999995,,
868376,7415.0,Late Show with David Letterman,tt0106053,3.1818181818181817,3.399999999999999,,3.399999999999999,,
888565,8579.0,The Scarlet and the Black,tt0106124,4.166666666666667,3.65,,3.65,,
711275,4962.0,"Walker, Texas Ranger",tt0106168,2.75,2.75,,2.75,,
773878,5822.0,Acción mutante,tt0106215,2.75,3.25,,3.25,,
96825,410.0,Addams Family Values,tt0106220,2.8887640449438203,3.3499999999999828,3.799999999999971,3.3499999999999828,3.099999999999988,3.099999999999988
721749,6747.0,The Adventures of Huck Finn,tt0106223,3.2777777777777777,3.099999999999996,3.6500000000000035,3.099999999999996,,
96963,412.0,The Age of Innocence,tt0106226,3.5052083333333335,3.6000000000000028,4.199999999999993,3.6000000000000028,4.5,4.5
933193,33629.0,Airborne,tt0106233,,3.15,1.05,3.15,,
555110,3250.0,Alive,tt0106246,3.5251798561151078,3.550000000000008,2.9499999999999926,3.550000000000008,,
276962,1325.0,Amityville: A New Generation,tt0106262,1.75,1.8499999999999999,,1.8499999999999999,,
303699,1440.0,Amos & Andrew,tt0106266,2.8333333333333335,2.8499999999999996,1.0,2.8499999999999996,,
393499,2071.0,And the Band Played On,tt0106273,3.8958333333333335,3.9000000000000035,5.0,3.9000000000000035,,
97256,415.0,Another Stakeout,tt0106292,2.5338983050847457,2.800000000000001,0.7999999999999994,2.800000000000001,,
879509,8254.0,Arizona Dream,tt0106307,3.6454545454545455,3.6500000000000035,4.349999999999996,3.6500000000000035,,
242197,1215.0,Army of Darkness,tt0106308,3.641860465116279,3.75,3.6500000000000212,3.75,2.8499999999999983,2.8499999999999983
758153,5580.0,Aspen Extreme,tt0106315,2.25,3.0,1.0999999999999999,3.0,,
102844,446.0,Ba wang bie ji,tt0106332,3.992957746478873,4.050000000000005,4.300000000000006,4.050000000000005,,
979817,51562.0,Babylon 5: The Gathering,tt0106336,3.5,3.3,,3.3,,
79488,346.0,Backbeat,tt0106339,3.5,3.2999999999999994,3.4500000000000006,3.2999999999999994,,
916935,26810.0,Bad Boy Bubby,tt0106341,3.3181818181818183,3.7,4.1499999999999995,3.7,,
916939,26811.0,Bai fa mo nu zhuan,tt0106342,3.125,3.45,5.0,3.45,,
830389,6822.0,The Ballad of Little Jo,tt0106350,3.1666666666666665,3.4,3.4499999999999997,3.4,,
916941,26812.0,Barbarians at the Gate,tt0106356,3.25,3.6,3.55,3.6,,
553538,3213.0,Batman: Mask of the Phantasm,tt0106364,3.506666666666667,3.900000000000001,4.199999999999994,3.900000000000001,,
828730,6794.0,Beethoven's 2nd,tt0106375,1.8430232558139534,2.449999999999997,1.1500000000000015,2.449999999999997,,
303937,1441.0,Benny & Joon,tt0106387,3.579185520361991,3.600000000000014,3.5499999999999896,3.600000000000014,2.850000000000012,2.850000000000012
687421,4569.0,Best of the Best 2,tt0106393,2.5,2.8000000000000003,0.5,2.8000000000000003,,
97600,419.0,The Beverly Hillbillies,tt0106400,2.242574257425743,2.5,1.099999999999998,2.5,1.8499999999999965,1.8499999999999965
64058,285.0,Beyond Bedlam,tt0106402,1.0,1.7,,1.7,,
125513,568.0,Bhaji on the Beach,tt0106408,4.071428571428571,3.1499999999999995,4.45,3.1499999999999995,,
813955,6510.0,"Bodies, Rest & Motion",tt0106447,2.888888888888889,2.8000000000000003,2.6,2.8000000000000003,,
783176,5962.0,Body of Evidence,tt0106453,1.878787878787879,2.25,0.5,2.25,1.4500000000000004,1.4500000000000004
609398,3761.0,Bound by Honor,tt0106469,3.9,4.0,2.75,4.0,2.3500000000000005,2.3500000000000005
99639,427.0,Boxing Helena,tt0106471,2.2421875,2.400000000000003,0.8500000000000009,2.400000000000003,1.2999999999999985,1.2999999999999985
35296,121.0,The Boys of St. Vincent,tt0106473,3.625,3.799999999999999,5.0,3.799999999999999,,
99731,428.0,A Bronx Tale,tt0106489,3.7553956834532376,3.89999999999999,4.850000000000012,3.89999999999999,4.0,4.0
788117,6025.0,CB4,tt0106500,2.71875,3.149999999999999,2.75,3.149999999999999,2.45,2.45
100376,431.0,Carlito's Way,tt0106519,3.8175182481751824,3.9500000000000197,4.049999999999979,3.9500000000000197,3.25,3.25
589472,3572.0,Carnosaur,tt0106521,1.7307692307692308,1.8000000000000005,0.5499999999999999,1.8000000000000005,,
303446,1437.0,The Cement Garden,tt0106535,3.5555555555555554,3.5500000000000003,,3.5500000000000003,,
820253,6626.0,The Cemetery Club,tt0106536,2.6666666666666665,2.9,2.85,2.9,,
174843,876.0,Chao ji ji hua,tt0106544,2.6875,3.0500000000000003,3.1999999999999997,3.0500000000000003,,
460564,2515.0,Children of the Corn II: The Final Sacrifice,tt0106557,1.6041666666666667,2.149999999999999,1.1000000000000003,2.149999999999999,0.8999999999999998,0.8999999999999998
100798,434.0,Cliffhanger,tt0106582,2.7486033519553073,3.2000000000000295,3.400000000000031,3.2000000000000295,3.0,3.0
